"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,16,9169.38273,3761.8388,162.27341,60.66819,7.5378,2.04357,56.20457
2,57,3012.02844,11897.12619,164.6902,231.69558,7.58117,2.27808,22.52853
3,58,3026.10161,11898.53385,175.72611,261.56188,7.48906,2.85864,24.7818
4,60,3020.69547,11880.75658,133.95912,89.7728,8.0245,2.37215,34.19845
5,61,2968.9739,11873.85301,155.62074,132.43375,7.50436,2.23979,30.75705
6,116,17202.69683,12766.87507,144.3345,100.82064,6.96569,1.80723,30.84292
7,163,2660.18773,3846.27073,162.42547,244.92743,8.71067,3.42338,25.38308
8,167,18923.11923,7648.34575,177.88838,167.20756,8.69588,1.91923,29.27175
9,180,1332.28484,5637.57431,166.31844,171.22799,8.41091,2.63767,30.15356
10,181,18886.56671,7622.55173,184.51555,120.82232,8.38946,2.55754,45.08021
11,187,18926.1768,7576.36946,135.29438,82.23002,9.20658,2.40311,37.2807
12,188,18845.5795,7637.93574,174.64,110.7793,8.05618,2.62139,45.06738
13,190,11847.62677,6141.00567,233.3361,244.6413,8.10929,2.50898,36.72364
14,193,18891.89078,7572.8013,148.05524,111.58221,10.72598,2.29906,32.93352
15,224,10809.95269,8845.83432,170.92722,126.88283,8.56323,2.69709,39.86525
16,238,21982.6455,12450.51832,96.90853,40.20724,6.89849,1.53067,33.09133
17,253,12020.35729,3219.06856,174.99953,138.03813,8.3401,2.17673,34.65881
18,255,1309.93157,5695.44069,148.38068,94.60103,7.9146,2.00967,35.02496
19,257,22034.68403,12601.9589,138.78468,56.237,7.10669,1.7722,44.11962
20,258,1399.38689,13980.15652,159.61185,118.69816,8.19589,2.22019,34.36223
21,258,21992.59218,12498.97765,134.6691,68.01405,7.09415,2.04646,39.40576
22,260,1323.50345,5685.38617,142.63386,75.08156,9.40285,2.10905,40.24366
23,261,1452.74152,14042.39077,95.47409,42.74445,8.49561,2.26131,36.87759
24,262,1378.05177,13937.72619,285.94192,165.22862,5.93425,2.24637,64.22094
25,266,1345.11294,13917.23573,89.41946,41.38482,7.59507,2.07995,33.38163
26,277,44286.27694,928.46228,37.93732,31.04396,5.46058,1.51289,15.96671
27,291,22098.40532,12444.91213,250.66685,145.14088,5.73098,1.7824,50.84394
28,293,10411.4028,8264.35719,178.58672,71.89161,8.1453,2.30504,61.05494
29,293,13412.36056,937.40209,254.07479,147.97376,7.10965,2.67338,65.10096
30,295,10390.11911,8167.45986,108.12789,51.43551,9.37867,2.02705,35.87453
31,296,10415.00641,8196.54533,172.2748,91.04002,8.78812,2.06898,45.11811
32,303,10309.92929,8179.63927,136.58957,82.25999,9.62154,2.40105,37.75743
33,305,10324.89382,8131.81459,246.58015,155.42462,7.85048,2.65224,59.20753
34,380,7023.75667,14355.30996,237.18895,147.66921,5.78015,2.059,49.87172
35,409,14745.77922,12140.26921,134.93359,83.41182,8.62709,2.10225,34.42952
36,413,14770.85226,12167.39489,149.26226,72.87493,8.92286,2.97145,53.77704
37,455,9219.08747,12901.29171,102.72811,43.2914,8.49266,2.21291,39.79195
38,455,14843.16071,12186.27324,143.50704,64.06381,7.08415,1.9998,44.53044
39,457,14787.14774,12128.24945,135.60084,64.23353,7.99084,2.10496,42.12077
40,458,9131.22249,12864.75648,181.67743,107.94944,7.89809,1.97499,41.84169
41,471,9241.91226,12897.55303,160.69389,160.48887,7.91649,3.60103,35.70568
42,472,9275.27782,12911.23178,163.53663,132.49806,8.33735,2.7036,36.16879
43,481,1262.83693,5605.00424,173.57339,74.21176,8.35213,2.41815,58.65983
44,489,1271.7046,5670.81219,160.11507,178.7883,8.92574,3.41418,31.60162
45,532,19535.67098,7031.71358,224.02922,161.05962,6.9679,2.29677,45.42849
46,533,19533.45706,7104.12189,229.12738,189.28636,7.23685,2.45614,43.02717
47,559,9517.6889,13866.64139,130.2739,64.20267,7.52031,1.89034,37.84763
48,560,9534.12284,13881.86827,212.94241,126.59174,6.68598,1.93361,46.23051
49,561,9553.80239,13920.2526,169.15984,75.32117,7.76708,2.09125,51.12957
50,562,7666.93904,3659.49827,150.99969,81.93509,8.63981,2.84367,48.33803
51,562,9547.8505,13912.37085,165.80769,94.03234,7.28858,1.97445,40.71159
52,565,1274.77112,5687.3953,67.96219,41.9386,8.15819,2.05616,23.95135
53,579,9873.78699,4737.39366,85.32042,38.88858,8.61943,2.61416,36.94679
54,656,8326.1853,1195.86651,127.94045,46.88195,8.79498,1.8726,46.40616
55,685,16604.02127,2940.06824,177.98457,101.22387,7.56805,2.14285,44.45064
56,686,16614.19771,2885.47413,133.75992,87.00716,8.27927,2.42029,35.28693
57,687,6023.90507,7136.81451,113.33539,46.40261,7.64362,2.00037,40.9507
58,687,16632.88117,2861.10761,161.73087,139.48989,8.46784,2.5466,33.18959
59,816,8747.66927,7391.78754,144.88741,158.92319,9.81599,3.04627,28.17501
60,818,8658.08397,7379.81689,256.93584,131.31025,7.45705,2.44938,69.08116
61,820,8641.73289,7388.59174,139.76162,97.09352,8.74698,2.6002,35.8425
62,821,8710.11036,7420.48953,95.60208,38.53136,8.83216,2.37254,40.99711
63,825,8744.58171,7401.35226,204.26623,90.47763,8.37207,2.39472,64.02753
64,826,8648.87701,7488.63313,202.97209,95.85891,7.41982,2.30328,58.99327
65,828,3365.64843,11171.66207,192.98518,101.25353,7.86052,2.34492,52.77973
66,829,3329.7682,11166.50251,141.47511,76.13746,8.23496,2.80376,46.07357
67,974,2378.15196,7763.77493,189.55136,117.07542,9.21716,2.34236,45.77506
68,977,2881.84604,10603.79436,165.89686,93.54802,8.12153,2.23832,43.60675
69,1233,9386.07937,5404.0443,150.95386,105.08564,8.38865,2.84212,39.58702
70,1331,3059.84069,2133.37476,134.19653,85.57738,8.12986,2.613,37.35998
71,1441,22490.19643,4955.05145,182.42324,73.65268,6.63943,2.05389,57.6861
72,1463,9901.31642,2524.50054,119.88262,65.99725,9.01624,2.69774,39.60742
73,1482,15261.6106,4852.33386,136.26208,54.65921,7.95979,1.6587,42.59766
74,1485,15301.28422,4859.20858,174.38442,169.07096,8.83338,2.83689,33.81011
75,1551,19490.11059,13035.66713,139.94093,73.36173,7.47816,2.03326,39.15908
76,1623,13240.61096,4305.34512,146.60812,82.37121,8.13417,2.08641,38.81652
77,1731,21838.19813,14222.4408,106.08421,47.15616,6.09655,1.68151,34.34564
78,1737,21740.43166,14076.80709,225.51706,110.65611,5.69749,2.01313,57.1317
79,1884,13464.31203,4983.23962,136.8051,167.59498,9.58901,4.00379,28.88015
80,2228,15765.86265,10246.90168,179.01948,86.15252,8.34034,2.40411,54.32981
81,2229,15689.45963,10260.63623,124.66277,70.77049,9.03926,2.4686,37.78145
82,2231,15749.47721,10257.25586,197.48924,133.27925,8.06637,2.4504,45.13055
83,2250,15660.83778,10291.95166,164.02096,164.61991,8.21304,2.36317,28.92906
84,2251,15679.11485,10256.41005,193.23117,127.71977,8.10951,2.37509,44.36846
85,2253,15748.72152,10292.97746,145.85982,113.42735,8.88711,2.75682,34.89173
86,2255,15707.43682,10300.75272,174.68008,153.51192,8.95598,2.96748,37.44325
87,2319,3085.86211,4595.5316,157.17277,65.14437,7.27735,2.0614,50.94766
88,2362,4480.51438,567.42975,166.16788,78.50725,7.61882,1.66055,42.98307
89,2529,1982.49675,14285.06562,115.13584,52.83275,7.01978,1.722,35.5202
90,2530,1877.65043,14232.04713,161.57559,72.92693,6.91274,1.95898,47.31118
91,2559,2006.54454,14276.67531,144.54247,62.04433,6.48467,1.75236,43.16871
92,2560,1957.46938,14272.86851,124.7902,81.93767,7.59399,2.08134,31.27519
93,2930,14394.43962,13838.32615,90.86557,49.39804,7.54017,2.04997,29.78187
94,2938,13341.53419,8292.82593,169.79542,100.8605,7.83288,2.45485,44.79127
95,3213,14541.77759,5922.48072,198.67133,94.53501,8.40643,2.14479,55.28765
96,3332,14553.37628,3394.8004,131.80875,64.45728,8.87324,1.90117,38.44151
97,3394,8314.91126,3284.77182,238.85335,107.15268,7.96957,2.17123,67.1422
98,3495,19741.63555,13999.16832,133.07023,70.1635,6.77567,1.99542,37.42894
99,3498,19731.16071,13964.44635,113.97383,65.3454,7.51773,2.06847,32.58927
100,3499,19794.25507,13888.28521,160.12543,73.01667,6.82794,2.03461,47.59667
101,3500,19741.21503,13862.57226,237.64487,142.61342,6.06621,2.30378,54.82731
102,3502,19769.97887,13971.37121,265.25209,146.17519,5.45059,1.95981,57.98726
103,3503,19766.32971,13914.61393,148.6071,80.92767,6.36252,1.67123,36.23811
104,3504,19693.58425,13889.86598,123.22056,50.94191,6.78747,1.83005,40.97276
105,3854,3149.5112,7338.14995,159.78286,169.4068,8.78961,2.42274,27.64208
106,3862,3207.52741,7234.93971,186.08921,164.27836,8.49616,2.14372,33.0325
107,3864,3203.91706,7286.73711,186.02995,218.46983,7.54297,2.58132,29.20596
108,3870,3184.09086,7263.3621,167.69233,103.77661,7.973,1.91255,37.89264
109,3889,3207.7557,7282.9246,201.20094,162.96902,8.2375,2.58754,40.90219
110,3890,3204.92702,7229.4708,186.89733,240.72991,8.58475,3.09193,29.8966
111,3891,3208.6017,7265.11384,166.01216,126.74267,8.63915,2.6929,38.18035
112,3892,3192.05242,7241.06057,174.84703,175.81706,9.2159,2.24629,29.45789
113,3894,3156.43928,7371.1118,192.79468,201.04946,7.49804,2.41295,31.63527
114,3894,18409.88871,14326.86765,188.20991,92.49121,6.46419,1.80983,47.32006
115,3896,3259.87596,7409.83187,189.05642,146.47813,8.01627,2.95429,43.71629
116,3978,36850.62215,8807.01866,115.18679,58.29585,6.75877,1.77708,33.58515
117,3979,36832.30503,8790.35233,122.80888,97.23758,6.50464,1.97495,26.58223
118,3980,36815.65606,8844.8812,116.19881,97.31528,7.03408,2.13954,25.54807
119,3986,36843.3709,8781.01242,104.08207,50.74042,5.9638,1.65443,31.66631
120,3988,36796.4082,8793.47504,139.70203,76.40715,6.81965,1.97405,37.38451
121,3989,36755.33109,8810.11675,128.45747,76.62755,5.90537,1.45791,29.65346
122,3990,36807.1,8815.17368,145.35278,106.54337,6.98961,2.15332,32.22825
123,3992,36804.64083,8816.38753,146.32643,92.76275,5.7925,1.61587,31.8607
124,3993,36798.22365,8836.68665,118.7778,86.80655,6.37108,1.74815,26.34615
125,3995,36854.96454,8782.83041,182.7146,76.30161,6.0018,1.95016,54.60088
126,4067,36829.20494,8782.64838,124.33159,55.86509,6.57016,1.9634,40.06394
127,4081,36820.48213,8829.74637,121.93034,89.64655,6.22506,1.97705,27.88005
128,4082,36800.83382,8823.05637,139.81677,85.21994,5.88099,1.47564,30.82237
129,4214,7994.6306,4113.94569,193.24758,119.96747,7.26457,2.13966,44.01399
130,4285,12372.76286,4275.20658,92.52319,45.79995,8.16855,2.04828,32.13799
131,4291,12431.69047,4207.77746,178.49186,87.39439,6.88849,1.73286,44.79853
132,4749,8858.44254,3375.03911,202.06189,95.5337,7.15595,1.56154,47.6222
133,4752,9010.86537,3410.47979,185.4416,76.10477,7.42887,2.12965,58.87663
134,4992,3268.13517,6706.74091,123.75643,86.94529,8.42492,2.35032,31.29462
135,4993,3265.67689,6719.73426,133.10757,91.32956,8.37987,2.09514,31.60613
136,5194,13937.8679,14633.86128,199.05119,176.60948,6.14208,1.98329,33.26449
137,5473,10207.67408,6126.88202,137.91382,58.21886,8.04712,1.97586,44.9808
138,5630,2300.96919,4374.46051,196.8867,117.5889,7.89295,2.51946,50.41921
