"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,14830.75028,5965.20543,128.3715,63.43512,7.85206,2.11269,39.46927
2,4,12917.22188,6417.68793,138.86963,78.2602,8.18505,2.07478,37.29566
3,6,21769.56637,7011.52647,124.73971,53.54605,7.40755,1.79277,39.77762
4,7,21774.71069,7067.65568,136.3206,96.73651,8.06019,1.80666,29.46712
5,8,13008.24875,6423.26475,149.25247,87.69059,7.37983,2.14142,38.47507
6,8,21807.55134,7099.42431,154.76596,112.08313,6.72043,1.57762,29.83944
7,9,21776.3058,7063.65479,150.32983,89.64959,7.02917,1.71125,34.56862
8,11,12954.82587,6469.00706,89.28829,39.06687,8.06804,1.90268,33.38635
9,14,5406.06676,4072.74232,209.34453,142.57443,7.32391,2.49016,47.20076
10,28,5375.13559,4068.69733,100.20937,41.81941,7.85178,2.06261,38.15177
11,29,5356.71051,4048.4323,130.54393,161.73949,8.38273,2.26427,21.31513
12,50,4879.9173,10952.53816,134.09388,62.69921,6.45969,1.71707,38.33948
13,54,14785.98387,7756.38323,116.87257,60.02612,8.16282,1.88944,34.40026
14,59,12137.78506,9595.86478,106.34175,56.40878,7.38055,2.12666,33.54805
15,84,14838.11293,7741.92214,121.76074,66.52874,8.46323,2.15609,35.79547
16,94,12979.49162,6378.37777,118.00509,55.32165,7.51161,1.82215,36.35982
17,95,12992.57531,6438.09535,122.71342,67.4714,7.9224,2.17671,35.96433
18,99,12988.60448,6391.68939,99.30924,46.64793,7.85722,1.74977,32.39649
19,101,13035.82638,6480.72898,150.36472,57.59582,7.72735,1.74754,48.13785
20,103,14804.59552,7776.65607,109.9969,64.45086,8.36292,2.47826,34.21826
21,104,14776.26466,7779.50028,128.63149,149.98982,7.44996,2.56705,23.13004
22,105,12928.4635,6416.42326,130.53264,71.16345,7.11217,2.60262,41.33652
23,114,14785.19581,7838.76281,145.26697,117.93406,7.68894,1.7841,27.77655
24,115,21766.80859,7066.70513,209.99053,104.59068,5.80655,1.89576,51.8372
25,116,21779.38311,7077.28717,140.95711,91.44801,7.31877,2.331,35.89215
26,117,21800.95978,7098.28075,129.52484,122.74378,7.35215,2.26496,25.53863
27,119,21804.60983,7102.16081,91.98827,38.91449,7.86749,1.64344,32.67235
28,120,21759.85544,7056.35519,98.89056,70.73337,7.11369,2.0443,25.63598
29,121,12905.92543,6451.39738,99.3462,47.5566,7.63407,1.83475,32.60199
30,123,21753.38527,7118.87569,135.46255,65.11179,7.00372,2.06516,41.23068
31,124,17907.14343,6977.6842,127.53867,65.8044,7.25546,1.62363,33.90237
32,124,21780.9902,7092.42748,124.72623,178.16716,7.81521,2.90539,20.70742
33,126,21806.97401,7111.8088,129.24877,49.56894,6.55362,1.6927,42.98944
34,128,21747.20723,7088.60839,101.51594,46.94503,7.0058,2.23361,37.02314
35,129,21762.59524,7145.60811,158.02148,109.90813,6.87248,2.25803,36.16214
36,130,21817.87113,7098.267,156.30272,62.32794,7.22851,1.7845,48.43105
37,139,12918.10469,6362.81984,98.07701,47.12204,8.11245,1.70769,31.37465
38,144,12984.21715,6337.06593,241.0763,114.23714,6.5751,1.95322,60.66327
39,147,12959.76092,6453.61476,48.80453,31.91007,8.33743,1.8339,20.08402
40,152,12929.30749,6416.21167,139.65113,72.43399,7.54613,1.84238,37.64175
41,153,12985.25957,6374.58406,141.53294,58.51553,7.35551,2.26248,50.06661
42,163,12892.68664,6446.65193,128.14594,55.5217,8.04829,1.61179,38.32812
43,169,12963.62527,6439.05588,136.97939,64.0339,7.24397,1.84199,40.10849
44,209,16244.36119,8198.46723,117.12328,101.18161,8.18829,1.96966,24.35021
45,237,14769.41357,7807.63263,141.55555,70.27048,7.87012,2.02256,40.9796
46,238,14782.27237,7789.81919,120.07099,71.07393,7.80202,1.98445,32.2494
47,242,5278.06434,5891.18313,130.67697,90.77017,7.19514,2.01811,30.48616
48,245,928.6569,11475.81687,124.72521,52.10255,5.54548,1.5653,38.23258
49,279,14775.09954,7761.19723,134.12086,51.87554,7.87706,1.77614,44.73186
50,389,21656.07906,1364.58574,104.16513,45.76201,7.30282,2.05213,37.44794
51,392,21691.43687,1353.4107,85.60195,61.77045,6.98533,1.94776,23.29527
52,424,14850.91204,7767.38193,138.05452,63.6005,8.06425,1.9929,42.32662
53,497,9176.21929,13134.27906,110.42509,74.27027,7.42465,2.28741,29.81699
54,498,9478.06355,13455.96652,114.24246,134.31629,7.43334,2.21454,20.3198
55,498,18986.31065,6038.87058,118.89428,45.00319,6.9595,1.4004,38.10394
56,499,9483.13864,13453.84558,129.9557,139.5792,6.97328,1.82759,21.75658
57,689,1324.58391,14440.64077,96.86852,36.46294,6.59776,1.5837,35.87567
58,702,2215.81215,3199.43647,151.17471,73.06857,6.50369,1.79855,41.22909
59,750,8049.20905,7231.93029,110.10081,55.60325,6.92313,1.71204,32.29463
60,841,12874.27781,5541.1344,105.52406,146.65444,8.70678,1.94762,16.77919
61,842,12881.46468,5558.4659,117.17357,140.53165,8.50449,2.3474,20.75681
62,884,9936.62068,3289.17018,143.02979,56.89578,6.84176,2.03773,49.0095
63,892,7200.14165,3177.50923,111.3749,114.59264,7.71022,2.47246,22.87844
64,892,9906.2214,3264.33462,261.71278,140.88191,6.61004,2.42329,66.65901
65,910,17446.24494,11229.15419,131.32855,56.63651,7.47126,2.26885,46.14235
66,917,4486.50423,7241.40248,122.58957,101.29155,9.33618,2.41563,27.99914
67,918,4499.98241,7290.26298,114.98479,134.97719,8.93518,2.93391,22.80457
68,922,9497.93931,9180.93142,110.98986,59.89986,8.59602,2.15855,34.19179
69,924,4502.03006,7284.45679,110.21719,143.24093,8.41122,1.82654,17.59234
70,924,9512.70136,9159.8783,101.16378,45.07816,8.28698,1.8755,34.98147
71,928,4539.86775,7278.76957,99.07218,55.11676,8.34711,1.79014,29.01696
72,931,12273.10553,14438.3442,142.25561,356.6564,7.92313,3.5238,16.32196
73,938,11183.41984,5622.39989,140.28445,128.5302,8.36911,2.15426,26.89203
74,939,11214.04499,5593.21424,156.86902,117.54161,8.50377,2.23576,33.89613
75,940,18919.33894,6160.96647,143.72553,166.66862,8.42704,2.60796,25.02084
76,941,11193.98239,5584.27863,154.29905,138.10879,8.06568,1.86911,27.41764
77,941,18915.38517,6158.74547,114.30461,109.5844,8.04205,2.12913,23.01743
78,944,18939.67459,6150.00188,144.69486,91.56416,8.22101,2.28458,36.82658
79,945,18920.87621,6136.97446,132.85275,116.48392,7.91247,2.25675,27.35386
80,954,11480.58567,3325.91156,130.07156,62.92576,7.1889,1.86273,38.06851
81,955,11553.36566,3317.54761,136.67121,98.7582,8.60079,2.37351,32.76279
82,956,11186.28917,5581.73753,122.77173,107.88288,8.20542,2.26882,26.10946
83,957,9089.54168,14275.1788,145.09982,235.86124,7.15655,2.64341,19.9562
84,958,9093.33234,14282.66521,123.08815,240.11757,7.77473,2.69555,16.12674
85,958,11249.5353,5597.99787,159.87097,137.3995,8.70658,2.35816,31.81751
