"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,2140.18474,1851.25933,146.29963,60.4972,5.63713,1.35011,39.95713
2,3,2144.81521,1790.24866,138.92325,84.36319,7.05501,1.73232,32.67402
3,3,17325.59447,4484.87881,184.14359,130.12472,7.06242,2.25466,39.62599
4,4,2139.87178,1793.62105,167.50837,66.52108,7.01235,1.95561,53.47446
5,4,17223.88008,4497.1266,160.89048,105.30122,7.82828,2.24177,38.16631
6,5,2176.69945,1895.94067,180.45871,104.2874,6.42038,1.5515,38.14083
7,5,4875.97019,1178.21413,96.17011,65.62841,7.96067,2.01515,25.95818
8,5,17262.24082,4504.70817,154.98346,105.36908,8.20315,2.36499,37.15982
9,6,4933.50053,1156.14016,131.8676,63.77584,7.21165,1.99023,39.61592
10,6,17227.94592,4496.65355,189.7366,169.20765,7.65561,2.5901,36.44007
11,8,17259.78218,4482.14129,158.98856,86.86156,8.62646,2.20712,43.0657
12,10,17247.55565,4496.98911,195.21263,148.97777,7.45922,2.04247,37.11092
13,13,17248.50383,4493.53826,170.02549,68.7164,8.15549,1.64844,48.78424
14,21,4839.29185,1173.39035,117.37458,61.78326,7.01932,1.78082,33.05141
15,25,4886.05552,1154.50854,168.00422,77.57105,7.12144,2.2025,50.92845
16,26,4847.12164,1200.67607,92.36354,56.05352,8.064,1.90317,26.98046
17,27,4853.87482,1199.67835,119.54659,84.90686,7.39812,2.06606,28.74355
18,30,4854.48788,1168.38602,130.34954,51.872,6.70595,1.89483,44.3975
19,121,13119.96064,11352.79639,145.62147,103.14379,7.43206,1.97954,31.87683
20,122,13070.43919,11461.8058,203.14569,95.66963,7.24306,2.06749,55.46733
21,133,10029.05999,2553.62702,138.57807,99.02463,8.57825,2.15901,31.89179
22,134,10069.3392,2547.62837,35.61165,46.41161,8.66539,2.35355,13.36773
23,135,9962.74869,2486.98825,198.61113,119.12938,6.98736,2.5284,50.68103
24,136,6384.30561,9995.7295,254.23835,221.97529,6.38069,2.9158,49.31839
25,136,9996.86833,2525.54428,133.1921,77.47358,8.38481,2.06912,35.44344
26,137,6543.22776,13460.60189,119.02376,79.59127,7.69172,1.67489,27.59044
27,137,10024.36303,2538.85706,124.09401,89.36631,7.28048,1.8652,27.93715
28,147,6466.68413,10022.00244,194.94736,92.58178,7.04009,2.29128,56.79886
29,149,6007.80975,3423.74998,141.14188,60.27832,8.23113,2.00777,45.644
30,151,1300.28251,2755.50357,142.67013,90.74365,7.23606,2.3496,36.86505
