"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,1229.28661,5038.11825,100.57735,29.41074,6.59681,1.86361,47.45736
2,2,1709.00865,10930.30941,218.53186,64.86161,6.34335,1.6192,73.16855
3,2,3128.04056,7931.84147,79.42321,29.81305,7.31367,1.68471,33.4271
4,2,7563.00561,8937.37002,103.76671,51.84301,6.42987,1.43622,29.55455
5,2,8871.63987,10868.2289,143.01976,170.46458,6.36495,2.38656,23.58121
6,2,9312.75918,6062.24115,143.34958,84.56398,4.89898,1.25275,30.29829
7,3,7535.65592,8933.68822,136.58832,106.02121,7.94406,1.72993,27.30322
8,3,8900.9676,11056.65893,247.38943,257.92471,7.29103,5.2967,63.77398
9,3,8899.56339,11165.45949,262.56472,319.21079,6.65436,5.74647,62.41318
10,3,9265.29371,6061.09585,117.45378,189.8262,8.54229,3.52867,19.89964
11,3,12863.68364,11903.95878,126.66265,116.23201,7.87238,2.46385,26.70955
12,4,3064.78937,7934.85428,127.03678,55.45481,7.44331,1.7524,39.32711
13,4,7544.76577,8988.5055,136.24179,116.53689,7.94134,2.66295,30.50313
14,4,8848.27549,10898.96244,148.6617,110.9607,8.04798,2.65591,35.752
15,4,9586.27868,8247.81733,135.03122,226.55176,7.87387,1.95479,16.98075
16,4,12804.4259,11938.24885,142.66675,127.69053,7.30099,2.15013,27.60062
17,5,7565.89518,8945.78392,137.17499,149.87461,7.66466,2.02286,22.95323
18,5,8920.4115,11269.74735,150.37163,140.25712,6.93079,2.26811,28.32617
19,5,9603.4252,8264.51311,131.92729,128.15054,8.33977,1.95911,24.02124
20,5,12913.79907,11933.27187,140.89322,81.01038,6.95008,1.70934,34.0589
21,6,16677.72476,8570.88212,105.14513,73.75971,7.91653,2.11814,27.23672
22,7,12891.79421,11917.70898,188.15763,97.20733,6.83436,1.79799,45.42773
23,8,2946.75287,10362.89189,109.84575,49.66589,7.85844,1.91028,36.5584
24,10,2890.23703,10368.63469,118.84124,66.11114,7.52549,2.61261,38.38056
25,11,2875.76873,10387.5441,94.82884,45.70974,7.5725,1.48646,29.24833
26,13,8416.17323,11437.65,124.58155,51.64723,7.44518,1.57794,38.5418
27,13,16644.91062,8513.80075,102.83543,62.18549,8.20978,2.12305,29.92433
28,14,16656.24521,8519.63793,116.02854,71.1941,7.89896,2.15559,31.93876
29,15,16609.7041,8561.16659,166.70258,96.99277,7.93843,2.29099,43.25016
30,16,9458.78477,8234.7766,111.70609,50.94615,8.04868,2.29539,40.13954
31,16,16677.29535,8533.25295,136.99743,81.3409,6.9837,1.36686,30.21169
32,17,16642.66056,8530.07248,118.14175,88.65399,7.49372,2.22987,28.34628
33,18,8832.19923,2478.54474,131.32665,82.65444,8.10647,1.87486,31.8
34,18,16661.65781,8498.34774,155.71141,85.14332,7.64865,2.54076,45.87297
35,19,8805.10035,2463.74487,129.98023,96.25534,7.43422,2.09806,29.51533
36,19,16625.43029,8563.46328,136.21851,77.85275,7.24213,1.51255,31.9824
37,20,16594.84211,8525.1365,98.73255,57.36527,7.76441,1.86605,28.56014
38,21,8859.05999,2530.20999,154.32081,74.36421,6.65569,1.9567,43.62674
39,21,16683.70829,8529.0802,131.92254,73.04864,7.7006,2.26217,38.1568
40,22,16643.24557,8597.43443,209.84447,116.54353,7.30006,1.9731,48.68864
41,23,8438.12128,11469.53091,135.72668,63.50265,7.96158,1.73711,38.80733
42,23,16637.67752,8544.41335,145.05416,60.57674,7.44478,1.80437,44.7794
43,37,17752.79445,7545.1142,132.11605,102.87517,7.30038,1.94242,27.88852
44,38,17767.96036,7590.28265,131.42718,71.19352,8.3534,2.4121,40.02108
45,39,17744.00836,7566.2013,176.35355,111.63241,7.59902,2.09594,40.27156
46,40,11218.69411,13526.22639,53.14891,29.88624,7.2105,1.56068,21.49114
47,40,17737.49508,7564.40752,150.04262,88.07391,7.78409,2.01791,37.54406
48,41,12176.65668,7773.19124,161.39011,67.81003,7.27776,2.5632,58.53037
49,41,17726.31334,7566.09047,127.16854,138.87197,7.9322,1.90377,21.53827
50,42,17732.97619,7524.0533,171.0286,124.83069,7.60872,2.90553,42.19261
51,43,17770.51725,7637.44475,159.42498,60.8217,7.74313,2.22461,57.42753
52,44,17723.23767,7567.7359,118.23331,99.82978,7.87504,1.9062,24.57266
53,45,8460.76244,11484.26255,140.75361,90.33635,6.91784,2.21516,35.25875
54,46,8477.34886,11469.29912,98.99937,56.587,7.35165,1.85582,28.86575
55,52,8419.13711,11514.58673,104.44473,46.86301,7.60204,1.94682,36.02895
56,53,8435.29955,11456.64287,118.35426,59.84896,7.53354,1.91384,35.24519
57,54,8441.74622,11484.60878,82.76776,51.37526,7.43173,2.03012,25.81798
58,55,8468.98965,11465.0757,105.91008,71.81093,7.55342,1.66723,25.6128
59,57,728.94556,6379.16365,118.1352,137.33957,7.15898,2.20759,20.83489
60,57,8455.99259,11445.77186,119.6957,91.72829,6.82634,1.7586,25.6798
61,57,11982.50699,7716.60447,173.25751,81.02812,7.45332,2.14667,50.78761
62,58,733.989,6351.90643,144.20879,83.08703,6.62803,1.99481,36.90078
63,59,742.69358,6387.93822,132.61751,133.98069,7.0678,2.32713,25.03666
64,60,749.45837,6379.06217,138.28668,85.96057,6.23809,1.64658,31.43578
65,60,8487.00141,11455.20958,163.82038,81.68106,6.84176,2.13928,46.37581
66,61,729.78441,6383.55704,116.3522,116.29255,6.93335,1.96716,21.97957
67,61,8456.29827,11487.59447,126.32886,96.66543,7.22515,2.08045,28.25244
68,62,749.7283,6374.6178,135.6477,144.72741,7.08537,2.54503,25.35202
69,62,8449.61324,11467.90313,122.62431,88.63628,7.37914,2.00838,28.48467
70,63,8472.88964,11476.6574,105.90756,80.04393,7.51798,1.89115,24.87002
71,64,8446.23302,11479.33711,141.23171,70.48752,7.4802,1.75079,38.10414
72,65,8437.20649,11469.97047,92.97946,44.42756,7.52131,1.44098,28.83154
73,66,8482.77849,11483.79189,116.43088,86.33579,6.89023,1.77496,25.93884
74,67,8463.36707,11466.59185,117.52543,71.0426,7.35367,1.86273,30.56298
75,69,8404.08602,11477.25011,140.91421,74.20493,7.15613,1.92304,38.18059
76,70,8444.68464,11472.81221,141.77964,96.66254,7.53252,1.84409,31.28011
77,71,8450.72259,11470.78199,151.50611,102.75122,7.05348,2.2407,35.70108
78,72,8447.65657,11509.44488,150.90361,80.40945,6.9599,1.77293,38.11488
79,73,8442.61857,11534.04063,121.02351,47.02733,7.20892,1.57054,39.5904
80,75,1746.37444,4290.49999,114.56137,44.76833,7.1332,2.04376,43.15392
81,75,8471.70597,11485.43467,119.08119,68.43391,7.40304,1.95575,32.57349
82,76,8441.78222,11481.85451,130.67653,100.36364,7.07056,2.14551,29.12697
83,78,8452.64646,11433.4042,138.30157,93.92968,7.56965,2.43132,34.98423
84,79,8432.28988,11477.00673,203.17691,110.73118,6.27487,1.79189,45.95951
85,80,8410.85994,11471.66342,93.70495,71.45824,7.19117,1.74721,22.60475
86,82,8409.29457,11462.98824,111.2723,60.07861,7.23492,1.82356,31.79625
87,82,11361.8493,6021.44941,116.74412,70.39247,8.38006,2.28379,33.34776
88,83,8473.71311,11478.85706,126.03734,91.64263,7.45396,2.46019,31.5313
89,83,11376.63226,6066.74281,105.95202,55.45651,7.93926,1.82628,31.6413
90,84,8474.18974,11442.1292,100.71385,52.44436,6.85644,1.93327,31.62553
91,87,8470.60109,11505.69768,135.1115,83.33052,7.44121,2.07733,34.32735
92,88,8466.27388,11438.1821,161.25522,89.3704,6.86727,1.91507,40.05905
93,89,8441.61124,11456.93439,119.82624,84.26478,8.24902,1.91675,28.1261
94,90,8445.84495,11464.92073,83.69818,47.88964,7.88596,1.57067,25.0387
95,91,8455.79351,11485.68642,78.85429,35.19082,7.9504,2.18072,32.9387
96,92,8414.36043,11517.97699,113.51457,56.66966,7.17542,2.2006,37.05152
97,95,8471.85114,11493.53188,128.38632,73.70141,7.29931,1.85032,33.29802
98,96,8428.48387,11446.10903,140.90855,68.84032,7.00486,2.12934,42.44282
99,97,8419.60889,11433.04581,109.74736,56.6103,7.12023,2.05206,34.29871
100,99,8450.12004,11455.09241,122.54909,88.73924,6.96696,1.81808,27.36877
101,100,8435.53547,11461.27647,103.39336,60.88971,7.16357,1.65327,27.72162
102,101,8482.51668,11440.2411,153.46395,85.21645,7.28176,1.74059,37.10291
103,102,8485.13919,11463.24654,114.30712,69.07436,7.86196,2.0848,31.54011
104,103,8418.92793,11444.9428,106.55971,56.54161,7.08499,1.63603,30.12754
105,104,8437.38572,11523.75875,125.16898,83.57947,7.25487,1.75921,28.9314
106,105,8429.39906,11472.31013,115.52179,56.68241,7.23142,1.78073,34.41737
107,113,12894.08896,12704.09994,94.12564,75.37235,6.82796,1.82571,22.24786
108,117,12909.7162,12614.77937,133.21104,67.6376,7.91228,1.87996,37.45635
109,118,5603.32391,9482.19166,113.67703,59.00631,8.33169,2.06326,34.93776
110,119,5593.36812,9530.35276,135.60584,61.98857,7.99211,2.02891,42.46579
111,120,5555.78513,9484.81324,125.11662,67.35615,8.09235,2.0822,36.19331
112,122,12942.90488,12700.97053,115.52157,50.85965,8.48553,2.17031,40.87445
113,123,11202.55797,2610.7747,146.34868,175.51417,8.56393,2.05241,22.50826
114,124,12916.38914,12678.53063,156.55196,86.35577,7.63001,2.05297,40.76862
115,143,12324.85021,2030.40447,145.76591,92.98661,7.4491,2.25886,36.57673
116,151,8468.32093,10271.72092,109.06204,58.90806,8.15496,2.53593,36.64395
117,162,14607.90835,5135.98258,133.72781,58.15457,7.74338,2.01645,43.56265
118,165,3766.79586,3980.54408,150.43854,70.98954,7.44975,2.05134,44.63887
119,168,16646.90882,8534.18721,106.48764,65.92274,8.11714,1.99523,29.22987
120,171,8365.191,10211.1533,132.23149,57.58499,8.73072,2.37162,47.16591
121,171,20700.03511,8281.95346,120.66003,72.02313,8.4295,1.93534,31.80885
122,172,20669.29973,8316.07178,129.44658,97.03226,7.39712,1.94296,28.29465
