"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,3848.90648,9677.9121,20.70234,17.18299,6.6075,1.86543,18.28052
2,3,8592.21231,7102.91,167.14809,132.37604,7.74145,2.08818,32.89335
3,3,11133.49749,11648.49781,125.99525,84.24024,7.84539,2.28342,32.37179
4,8,12981.92566,11789.64521,148.1861,78.6197,6.76316,2.28612,42.78522
5,16,7844.9949,7886.78067,121.96924,58.71589,8.14854,1.83514,36.49388
6,59,3572.96038,8180.61427,141.60644,71.56128,7.77534,2.11945,41.40548
7,74,15117.25391,8918.32526,119.97246,86.19454,7.05478,2.3367,30.13326
8,76,15226.73091,8882.36938,105.56434,47.68407,7.01187,1.78979,34.75688
9,86,14239.50029,14054.78357,124.58671,53.55295,6.94719,1.95929,41.41653
10,90,19206.27348,8881.86872,169.69314,65.06134,6.95447,1.98028,55.85734
11,118,11164.33874,11678.31757,122.77603,76.43593,7.56248,1.77614,30.13627
12,147,16873.73768,9234.73495,146.27671,67.1099,7.96979,2.44338,49.33015
13,153,17602.40741,7930.86822,165.43095,91.2943,7.63001,2.53224,47.44149
14,154,17578.95699,7937.85924,116.8827,48.09003,8.72118,2.13143,42.9384
15,154,18497.39954,5074.86558,130.80931,212.24253,8.76144,3.00509,19.74451
16,155,17546.67173,7944.99891,123.97705,52.78349,8.066,1.99399,41.94959
17,155,18536.37779,5090.96602,167.18344,97.12423,8.1758,2.15712,42.02877
18,156,17530.75329,7938.28943,106.35597,47.04065,8.39147,2.36006,40.48954
19,158,17565.85964,7950.67829,137.75583,75.66518,8.00538,2.37859,40.53186
20,172,17560.96395,7949.69999,154.98301,78.60685,8.22386,2.06795,43.2941
21,178,9307.71947,11537.54417,115.27765,181.38528,8.10432,2.26027,16.94074
22,180,17569.25021,7947.46695,66.62186,34.83982,8.95144,2.44326,28.76291
23,181,17574.62026,7944.97096,111.63242,98.38426,7.97818,2.18663,24.31282
24,183,17612.77239,7947.7469,138.20761,60.59903,8.24685,1.82011,42.04409
25,186,7321.95356,9932.23507,144.48265,77.21702,7.59371,1.95895,38.71118
26,186,17543.99743,7943.44788,110.05282,105.6514,8.33148,2.65203,24.58054
27,187,17603.81914,7978.18251,135.29316,70.06699,7.32264,2.03884,38.72126
28,194,10295.34334,1398.27888,129.39031,95.77643,8.04225,2.03614,29.07934
29,195,10251.23902,1373.47536,127.63054,138.0297,7.89494,2.47885,23.9319
30,195,19575.22472,7704.31749,125.4854,57.16585,7.24574,1.37204,34.35098
31,196,10268.786,1366.17878,130.20196,134.77977,7.73427,2.05284,23.21549
32,196,17555.13894,7876.56125,124.31896,61.34269,8.42418,1.74827,35.51291
33,196,19636.99101,7619.81932,84.44887,38.60437,8.33066,2.03923,32.43713
34,198,10254.09121,1351.54067,134.7462,239.68639,8.35582,3.66177,20.53016
35,198,19642.4704,7704.45022,111.44496,58.99653,7.91692,1.76005,31.80976
36,199,10281.80943,1323.40035,125.84146,118.71942,7.97218,2.00748,24.05202
37,199,19576.51149,7723.15286,117.9509,50.8121,7.4935,2.02527,40.63549
38,200,10283.95744,1380.67486,120.48019,157.32062,9.26292,2.73875,21.09903
39,200,19605.62641,7750.399,136.69199,56.6887,7.13177,1.80808,43.36552
40,205,9030.09328,4311.43022,89.25912,73.67735,9.05177,2.41998,23.52949
41,206,9112.8763,4229.07324,122.8734,53.89469,8.19279,1.76419,38.5233
42,208,17703.70248,4315.10632,195.8223,119.13019,7.2593,2.50936,49.36302
43,210,19602.97423,7717.83673,165.13772,84.11606,7.21066,2.06108,44.97702
44,213,19687.35773,7705.54689,138.11628,71.45545,7.12723,2.51694,43.88188
45,214,19634.52821,7695.2357,131.88686,59.6878,7.67243,1.79141,39.59539
46,215,19581.69267,7743.75864,110.26047,47.57149,8.5126,2.12785,39.94537
47,218,19613.24004,7720.85141,127.93389,53.2382,7.97402,2.0692,44.36677
48,219,19616.67641,7747.34188,74.8177,36.35326,8.14784,2.16696,30.14144
49,221,19644.47888,7666.46283,160.44309,84.15277,7.09688,1.9607,42.06548
50,222,19652.75095,7601.89548,240.76969,114.04921,6.59417,2.47233,70.33768
51,223,19616.45151,7727.86299,168.02893,84.04799,6.76379,1.81527,43.29107
52,224,19614.255,7728.83096,131.94947,61.22218,7.50771,2.14809,42.48186
53,225,4391.06425,12892.39073,142.46486,74.85038,7.43348,2.06733,39.87168
54,225,17754.1524,4318.74512,125.40246,93.86671,7.69087,1.30038,24.38768
55,225,19640.14962,7667.22989,117.14978,51.24181,8.18375,2.31749,42.9033
56,226,19650.15142,7733.19928,88.08362,41.44086,7.92397,2.10144,32.88604
57,227,19561.49348,7721.93857,96.16305,43.70238,7.72485,2.09829,35.30151
58,230,19576.89347,7695.05907,147.78011,60.47245,7.58262,1.86846,46.83366
59,232,4427.32121,12877.60012,97.61859,48.65418,6.99978,1.77228,30.95661
60,233,10759.61555,11124.43065,133.29749,73.24823,7.13509,1.69975,33.9192
61,234,10763.00257,11095.13723,130.66203,61.20896,8.93239,2.21998,42.6371
62,235,10796.30284,11031.8274,112.82888,65.61054,8.43433,2.11728,32.40415
63,235,19623.44165,7741.16522,97.51819,50.62919,7.86254,2.11041,32.35906
64,239,10824.00123,11015.59782,97.68364,46.05725,8.38595,2.31926,36.3844
