"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,8865.38295,1202.7629,167.14379,133.85597,7.63395,2.59068,36.21539
2,3,17662.68781,977.77803,200.75499,117.34767,7.43067,2.53508,52.24454
3,10,11665.82024,9262.17119,178.51845,71.08407,8.56057,2.603,66.68391
4,14,6142.16113,1627.15875,189.47345,106.03779,6.55858,2.0447,45.87127
5,15,6061.16853,1676.44286,219.56717,94.76069,7.26646,2.12758,64.12332
6,23,13721.9781,1607.8679,210.17625,121.49459,7.32632,2.89731,59.52033
7,98,16075.62396,12452.64293,117.50296,43.83417,7.46916,1.83929,43.04858
8,99,16093.12927,12488.00453,204.90324,167.81642,6.6376,2.29999,38.59095
9,100,16128.89938,12459.01672,158.76338,94.99604,7.49381,2.23103,40.37349
10,101,16097.97148,12480.03237,212.46009,112.15409,6.64958,2.27025,55.33576
11,103,16074.89529,12521.29908,162.1648,90.71943,7.52359,1.98226,40.59767
12,112,6068.73532,13428.16326,139.86957,63.69244,7.70191,1.88705,41.91658
13,114,6105.36593,13333.54412,249.28176,123.76721,6.45603,2.00844,60.94634
14,115,17187.66376,13459.91637,160.78116,148.55872,7.49187,3.2752,35.91904
15,116,17172.11274,13494.5079,136.4737,161.85354,7.82518,2.21458,22.35845
16,122,19581.46288,3211.48641,191.17794,93.56216,7.359,1.98669,50.38232
17,124,1878.77707,5947.51684,180.74128,315.98978,8.58486,4.70853,29.19161
18,125,1842.32588,5965.87037,158.89639,210.48576,9.13921,2.43622,23.57246
19,125,19505.88974,3251.67184,344.80856,331.54515,6.03086,3.33235,63.72497
20,169,1834.68731,6040.67072,189.15737,81.14599,8.06404,1.99557,55.52786
21,169,6229.15676,13455.14603,180.52941,103.73763,7.00756,2.16032,44.7334
22,172,13615.25239,4659.64613,168.08869,125.80812,8.45455,2.10046,34.4881
23,176,6174.12075,13383.14316,205.35451,103.63194,6.78008,1.48527,44.90151
24,184,12100.47926,7963.08656,219.73775,227.32361,8.73092,2.99686,39.15394
25,188,12114.19978,7922.51032,169.77537,107.06636,9.4442,2.27806,41.0558
26,190,15143.37528,5616.51662,114.10883,57.15653,9.12407,2.38927,38.66408
27,216,851.42939,2891.89906,164.51554,80.90936,7.98869,1.88708,44.04563
28,221,20299.67444,4788.16741,208.51036,105.24558,7.89871,2.77819,64.42155
29,238,13728.80678,1677.07184,209.96522,120.94237,8.71299,2.06162,48.48957
30,243,7907.331,3258.31662,155.50368,66.64792,7.46246,1.99251,48.38097
31,244,10198.87861,5488.07856,328.23496,264.50931,6.08948,2.31138,55.64758
32,245,10186.45298,5408.22052,183.23822,264.47182,11.11711,3.55767,29.12307
33,254,10085.01427,5299.09497,264.37797,325.81299,7.13939,3.19478,40.69689
34,345,17815.97934,7475.57161,167.09671,176.32952,10.24462,2.88021,31.0235
35,359,17846.88272,7437.4191,174.50602,291.03963,10.83276,3.36701,24.50673
36,360,17862.36874,7466.58721,164.42064,139.62542,8.66264,3.19649,38.4728
37,426,8331.16623,8698.94335,166.14449,139.83006,7.91907,1.94893,30.46519
38,430,1839.47448,5957.55828,191.95806,167.51491,7.91655,2.73902,38.50823
39,453,20407.8674,7973.38105,133.85705,51.72346,8.68664,2.08124,48.51507
40,467,20452.10969,7886.59815,224.56964,156.46983,6.76812,2.18573,45.38143
41,479,17492.4776,1628.42631,157.00368,104.23194,8.86439,2.52564,39.51634
42,480,17555.42317,1604.8157,218.52271,268.27222,7.53993,2.58754,31.61742
43,481,17528.04298,1586.22707,179.13741,101.63376,8.1671,2.86376,53.06417
44,486,9533.45721,9172.00772,190.23173,169.02325,9.5629,2.97551,39.54026
45,486,17646.87615,1623.44427,181.88595,144.6488,8.01042,2.40638,37.14909
46,489,17569.23755,1691.60378,157.32651,72.94383,8.22444,1.86806,44.44868
47,494,9597.58322,9117.50309,188.5105,137.0407,8.49786,2.6364,42.90958
48,499,9471.91301,9230.51019,169.7083,142.83245,9.04038,2.85275,37.11219
49,500,5054.2436,6449.79386,105.47334,42.58219,7.99904,1.9687,39.3588
50,518,13742.60775,1717.44022,177.27939,125.77573,8.71159,2.82975,43.60337
51,612,16590.27221,11312.86042,158.8373,67.15225,7.93592,2.33692,54.33986
52,613,6475.30592,7735.06396,158.70758,73.92103,8.84999,2.0315,46.50848
53,810,7391.50803,8025.38492,187.35817,295.57348,8.20785,3.70945,28.25962
54,971,3237.84104,6799.26508,187.56672,102.81112,9.09759,2.11956,47.17074
55,982,4935.37144,7734.7885,166.7497,124.14015,8.52913,2.833,40.1909
56,1140,20429.36681,12122.43033,180.65079,78.73477,8.26046,2.48515,60.53658
57,1271,20436.45731,1993.8284,184.30439,77.66539,7.49184,2.07867,56.57574
58,1299,658.09549,10941.13866,275.95528,153.22029,4.70895,1.36444,49.4413
