"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,5,19419.18316,7136.52005,108.85689,55.4388,9.73253,2.22218,35.77906
2,6,14673.85747,2478.83603,194.49318,82.22401,8.23926,2.51702,66.22456
3,7,3714.17451,6434.5691,173.07186,162.83537,9.54952,3.30947,37.55466
4,7,6103.3656,13243.29271,190.49102,112.34967,7.36731,1.55114,38.94078
5,10,6126.42108,13213.09857,174.89933,101.59894,7.85088,2.29795,44.85712
6,12,6235.83086,13244.20852,171.59701,73.05861,6.98329,1.78329,49.09288
7,13,5165.81324,2455.35262,203.6317,145.3874,7.38598,2.2502,42.1588
8,13,6168.55126,13133.95597,171.86979,72.94299,7.71697,2.29097,56.65693
9,14,5244.34542,2536.21539,195.62245,102.84571,7.52434,2.43979,54.51981
10,14,6098.49033,13166.97259,220.15304,155.10609,7.06819,1.96675,42.02323
11,15,3782.31949,6437.72784,185.98284,95.67663,8.83001,2.10239,49.02431
12,23,1843.81393,12773.69556,236.1859,119.34705,6.61951,1.7661,53.75164
13,34,14995.2593,7239.89593,198.78855,103.56822,8.83295,2.26373,53.12856
14,36,3083.63752,7495.39459,154.45096,60.95666,8.96297,2.36457,56.70326
15,41,3116.09881,7543.30044,150.9167,61.74804,8.19678,2.20799,52.02412
16,44,3114.38808,7545.62137,251.1339,158.79358,7.28909,1.93704,49.72662
17,48,1802.68684,12873.10866,180.85025,94.61252,6.10333,1.88348,44.81019
18,48,3114.23152,7452.15798,178.4918,82.69352,9.04264,2.48136,57.01384
19,50,1826.44486,12907.16418,212.85715,108.59444,7.53315,2.27943,57.08895
20,52,3070.63188,7496.33693,170.53559,81.27718,8.34448,2.41154,52.94722
21,55,15050.95442,7216.31775,214.87858,123.45935,9.12596,2.22054,51.50226
22,56,15077.50635,7198.94313,296.61091,201.13929,6.4922,2.83327,67.55852
23,58,2080.30156,7707.36492,247.63792,162.58625,6.687,2.13985,50.46979
24,58,3128.7332,7549.09636,171.23099,85.8305,9.30702,2.99062,58.5126
25,60,2089.57941,7822.53351,174.82843,98.75232,8.02104,1.89195,41.45175
26,61,2002.91219,7731.15031,131.12109,60.08507,8.77913,2.4287,45.67849
27,62,2042.85016,7773.7778,180.01088,186.95703,8.72769,2.80392,32.59911
28,66,2105.70381,7731.69045,194.75819,184.28195,7.32739,2.48293,34.72365
29,67,2098.39162,7723.24783,221.48098,128.21571,7.03267,2.32585,53.80664
30,70,2115.01072,7755.79221,266.07622,212.34713,6.3165,2.37452,48.48767
31,72,3017.76576,7481.40542,187.18306,81.53565,8.66365,2.21982,57.94955
32,77,2088.89175,7801.79686,261.66834,139.97657,7.66432,2.60785,70.40215
33,78,2156.99615,7697.19461,152.91847,92.17707,8.76388,2.26185,39.42398
34,81,2120.01648,7822.71867,180.72871,91.98026,7.65701,1.70799,43.61183
35,89,20170.16933,7426.46878,239.63166,202.06819,7.28637,2.4141,43.35304
36,93,20144.89769,7465.34446,190.44766,125.72653,8.64531,2.53883,45.639
