"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,1498.07663,8306.24628,104.90928,208.26569,7.68864,2.66877,14.57513
2,2,3653.87762,11150.19405,467.37194,429.8655,2.80883,2.94033,78.23224
3,2,3550.73388,11017.77229,694.43225,1186.86249,0.00001,2.73943,61.3355
4,2,13529.60015,14204.06428,130.77427,71.35868,4.65892,1.36605,31.10813
5,3,1489.46453,8293.79926,115.39948,275.13696,8.04141,2.54412,13.40823
6,3,3713.53771,10822.31593,120.34117,93.98084,7.29121,1.96525,26.47503
7,4,3511.7951,11323.32831,166.81677,78.82573,6.68185,2.08423,48.26177
8,4,5424.54009,13607.59877,92.53682,58.4348,6.96436,1.64789,24.97787
9,5,8811.38641,14650.37923,129.0063,58.33298,5.93163,1.69715,38.16004
10,9,14096.90376,14159.5901,221.09567,109.45843,5.73518,1.82402,52.94784
11,10,13566.28805,14221.28791,81.43436,68.3318,7.67156,1.83951,20.20941
12,14,7715.8545,7035.47565,121.34572,54.27295,7.42577,1.7791,37.84165
13,17,20981.62833,9590.15278,136.78473,96.67823,6.77157,1.39965,27.11808
14,18,15687.77974,13480.13858,107.53242,48.43905,6.29435,1.53532,33.08487
15,20,15743.03813,13411.30266,119.31007,52.16833,7.12643,2.21273,42.34395
16,21,15699.23976,13486.25506,115.45842,107.60393,7.04189,1.79655,22.25536
17,45,9706.83876,8716.34345,125.34595,51.55676,6.89391,1.58563,38.97842
18,94,17783.30577,9887.76149,128.68078,53.52339,7.505,1.80425,41.61615
19,126,11958.58793,12770.93812,107.79229,102.05183,7.14586,1.78794,21.20386
20,174,16946.19386,13699.70316,214.18372,130.05959,5.00672,2.10223,47.73224
21,231,12282.69498,12081.25309,128.58777,166.46516,7.07496,1.86065,19.25184
22,239,12936.99733,14225.39301,164.08308,76.50964,6.92529,1.70266,43.53633
23,249,6207.73712,6765.37243,139.84194,413.40284,10.14705,2.9508,13.55617
24,253,4431.90279,9810.333,103.22046,40.6227,8.8961,2.30681,42.98708
25,260,15029.91166,7427.62232,154.9314,105.88135,7.50287,2.02831,34.3847
26,262,15083.3291,7391.16718,116.60497,232.5442,9.13538,2.94702,15.89911
27,263,7677.27486,5882.1315,103.3709,63.45162,7.77731,2.0086,29.00826
28,264,7666.44595,5872.61392,147.47481,127.15244,8.69704,2.51438,31.03865
29,268,11979.09602,12773.33202,135.02405,113.78589,7.98325,1.90445,26.55197
30,269,13166.24354,11309.74548,161.58097,81.45904,7.94999,1.93638,43.26659
31,278,4357.36084,9864.85109,146.67363,122.50012,7.88668,2.07547,29.05761
32,284,13411.85328,5890.19866,130.66822,108.29282,8.68429,1.77798,25.70241
33,286,13424.80979,5912.02557,122.89109,108.55087,8.58683,2.10866,25.28169
34,292,5850.40204,7423.09729,115.27616,101.16441,8.67797,1.57192,22.20406
35,300,6293.85371,8682.16079,125.0535,240.99011,9.23649,3.14514,17.35655
36,308,20956.82314,1180.80674,122.32152,68.66543,6.82198,1.64315,31.35529
37,309,21065.78393,1567.41874,113.07446,117.95791,8.31026,2.04547,21.30736
38,323,12702.75641,7400.21259,173.61956,85.96431,8.07162,2.37198,51.51513
39,352,11937.51509,12705.78282,123.46887,51.69246,8.02595,2.34122,46.16143
40,359,14122.62802,2583.22869,135.45156,75.77533,8.21749,2.25764,38.47245
41,361,9896.97781,13908.40672,121.8407,172.4622,7.36146,2.7779,20.18493
42,362,9879.99065,13886.46816,129.66169,89.85349,7.23196,1.36413,26.45065
43,362,14118.88642,2607.42577,122.39186,83.75717,8.06143,1.61408,27.24213
44,363,14224.1963,14250.45931,148.4154,155.43701,6.09779,1.74546,23.53003
45,364,14125.39957,2546.09503,109.51333,103.30614,8.17976,2.63701,24.76081
46,365,14106.65682,2617.41563,121.14365,78.08743,7.90646,2.05494,30.96453
47,367,14251.26318,14261.32993,132.18343,181.62107,6.65554,2.0407,19.34252
48,369,14224.34768,14250.44608,143.35411,122.54789,6.6452,1.97761,27.64631
49,372,14267.21779,14223.94356,121.01089,58.85516,6.85197,1.71174,35.00008
