"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,16052.0039,14358.97059,160.80728,90.00396,7.20152,2.28281,43.38072
2,4,16008.30525,14330.98869,234.8081,139.10997,6.76649,1.87649,48.94693
3,5,15972.78775,14399.10996,140.67744,133.11852,7.93538,2.07181,25.93565
4,6,15972.28482,14376.32656,219.51098,172.30192,5.71638,2.51053,43.92152
5,7,15987.43914,14323.78052,294.86519,260.47049,4.71462,2.78053,53.25436
6,8,16002.15182,14425.5599,263.13155,277.94986,5.02456,2.28304,37.9493
7,9,16011.16278,14364.53326,218.04087,105.27459,6.50737,2.50997,64.66889
8,10,16001.95716,14365.12503,218.77788,240.67188,5.67028,2.42704,33.27926
9,11,16046.04189,14401.35552,208.14274,206.09551,5.83439,2.48687,35.18691
10,12,15963.87511,14371.33117,243.63159,168.24277,6.21445,2.23524,49.12133
11,16,1186.11119,8502.64266,185.92088,161.69577,9.08051,2.85751,38.63955
12,18,15061.90388,6776.98101,259.08007,198.14271,7.60928,2.0907,45.79973
13,46,11225.44915,13144.39263,283.14892,257.71987,5.43476,2.18994,43.86251
14,168,10554.67364,8605.73355,228.75884,172.38419,7.79349,1.97911,41.19007
15,175,8916.44945,1876.95081,223.46864,119.20885,7.5275,2.0658,53.92895
16,177,1995.5654,8024.57374,218.19251,108.54404,7.65717,2.86246,69.03207
17,177,2325.49189,2735.50836,258.53597,171.50283,6.66042,2.08838,50.99965
18,178,2048.83048,8001.62651,245.81528,129.82569,7.29136,2.38375,63.76211
19,179,2024.52274,7994.24298,142.35798,62.42718,9.06384,2.15938,46.76546
20,181,2103.39191,7998.22477,156.06845,66.92859,8.70259,2.01874,48.82041
21,181,2277.56662,2852.49526,269.40608,162.82253,6.45658,2.41785,61.89957
22,181,10531.0634,8585.90723,202.49621,144.50248,8.45288,2.67485,46.2831
23,182,2161.66572,7924.17023,191.44433,113.86414,7.33806,2.46683,48.93092
24,183,2075.86923,7973.43624,238.90117,132.65007,6.97617,2.08961,55.28267
25,184,2154.04493,8021.03207,117.848,52.13363,8.90683,1.709,36.83626
26,185,2040.7988,8037.79105,215.62153,126.82425,7.76631,2.25547,51.14694
27,193,20589.39808,6777.5968,194.30821,111.58451,9.02145,2.44868,50.64786
28,211,7639.61493,1015.32029,241.84605,140.61374,7.75235,2.38142,58.16943
29,213,7676.5915,1084.05718,276.16078,178.17851,6.56147,2.28569,57.77429
30,218,8452.39983,1170.76009,145.80444,58.94321,8.94189,2.19933,51.16773
31,227,2484.34347,2785.79482,188.96579,76.32073,7.88827,2.29261,63.30156
32,241,2292.59909,2790.23693,163.66194,62.92853,8.88031,2.37317,60.53585
33,257,10664.7402,9000.38844,199.93199,113.14144,8.79726,2.75902,56.41844
34,258,10597.41027,9020.92119,233.01049,210.41026,8.61233,3.33262,48.848
35,259,10606.0965,9099.02476,187.56479,113.53333,8.87883,2.48727,47.76677
36,260,10632.31634,8998.79603,196.402,160.08938,8.69433,2.5229,39.45192
37,261,10635.9357,8924.0143,351.64212,252.18884,6.69216,2.58085,69.47639
38,289,4941.42655,5395.82455,146.00454,105.55285,9.58206,2.67754,36.35336
39,290,4930.83017,5362.26599,196.74702,115.49619,8.32904,2.41695,49.84255
