"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,7,18694.76849,8776.72561,211.90408,137.46909,7.14374,2.57741,50.53943
2,168,13709.0282,12658.31961,319.14139,231.00968,6.06945,2.36034,60.13366
3,169,13700.22838,12614.29673,188.2525,86.77498,8.79897,2.41965,58.63341
4,176,8164.83012,11377.8001,325.73414,238.49313,6.31009,2.30462,59.6514
5,196,13712.75058,12534.53478,204.69504,92.87663,8.09374,2.06861,57.46229
6,197,13719.15192,12600.8141,191.22718,94.24967,8.50889,2.15943,52.49877
7,278,12762.63692,10052.43136,211.99397,103.63223,8.28006,2.55358,63.33674
8,332,741.30628,3361.66751,318.04448,281.84969,4.18656,2.22362,49.2544
9,339,732.29514,3356.7472,328.72574,254.8948,5.26981,2.40554,58.90322
10,342,9107.71542,11959.14182,243.19054,161.27958,6.93749,2.47811,53.82685
11,343,8982.80898,11915.98968,208.70607,133.74188,8.31844,2.73105,52.30299
12,375,11238.29969,9924.32356,253.93765,140.1212,7.9289,2.21611,60.26959
13,444,4823.63988,3021.74481,183.21966,102.45312,8.65753,2.87721,54.79122
14,445,4804.28258,2875.66284,213.91683,101.48273,8.4685,2.39428,62.69143
15,445,20302.33197,9141.83052,537.10162,1084.30333,0.00001,2.79697,44.08192
16,464,20406.06222,9246.6449,236.66258,137.35238,8.66668,2.16651,54.1301
17,495,3066.06194,6802.78647,184.43187,77.10821,8.71864,1.704,51.11332
18,546,16373.83939,10694.61677,266.60932,160.78338,8.50108,2.42403,61.60304
19,563,16324.04371,10717.51448,271.28094,199.31292,7.73623,2.64898,56.21989
20,576,16290.68327,10722.2092,330.59342,251.45018,5.97046,2.37357,59.60083
21,629,15612.43881,11903.38232,150.6263,57.0646,8.32532,2.04388,52.81139
22,879,12780.94238,9922.81323,248.71927,124.47234,8.50001,2.83156,75.78396
23,882,7357.22967,12337.89199,203.38064,88.79149,8.17083,2.0445,58.56029
24,882,12974.09614,9944.88428,108.67812,48.08208,10.11024,2.74274,44.6726
25,883,7956.62282,2035.484,236.90088,139.52605,8.63753,2.54512,59.07971
26,905,7348.69507,12479.56419,286.19059,224.61021,5.92495,2.81472,57.78887
27,906,7263.38484,12435.01681,245.81395,117.45047,7.74635,2.07879,63.47985
28,1212,1178.82395,499.10651,289.64505,255.34834,5.57895,2.85218,53.45771
29,1242,12359.66003,4781.53071,283.82677,200.93802,7.74214,2.95981,64.77019
30,1243,12380.41476,4863.75118,354.41005,718.18168,4.68806,3.88714,38.67714
31,1245,12409.1229,4937.59332,216.50283,132.18661,9.46789,2.82067,57.16642
32,1323,1320.00697,546.43442,326.81332,264.27035,5.24436,2.0993,52.29304
33,1324,1296.7995,507.12173,200.54407,80.24142,7.88709,2.25295,65.99047
34,1393,10718.26834,10817.31742,215.70212,105.06746,8.12053,2.34947,61.00468
35,1601,4936.77056,12670.43782,266.26825,176.18798,5.61177,2.30063,55.26175
36,1677,20544.3238,13466.38354,112.75558,46.08037,6.42452,1.70457,37.9539
37,2883,16836.67712,8013.17511,261.51978,389.88649,8.58763,4.41108,42.53662
38,3204,5198.15728,11592.4066,180.50136,90.15682,8.86967,2.44095,53.54248
39,3205,5109.45043,11512.67247,222.56548,118.24734,8.46055,2.41849,59.28827
40,3206,5243.94292,11386.84905,125.78156,43.88947,9.60622,2.86158,61.45638
41,3553,17126.39888,8450.9126,267.77057,244.32829,7.84798,2.87658,49.12212
42,3554,17163.81119,8401.38548,204.55124,111.68855,8.2944,2.42665,54.49877
43,3574,1389.64769,6628.68655,340.78285,285.30789,6.00123,2.76329,62.28816
44,3697,9222.40049,8083.15845,81.50435,35.39564,8.25797,1.63265,30.19132
45,4149,10292.64608,13653.02387,204.60322,131.97868,9.75785,2.41573,47.59915
46,4496,14986.44656,14281.05814,165.28493,69.6257,7.00851,2.40427,57.07197
47,4651,14287.20467,5833.9119,157.8914,62.76547,7.02394,1.94956,51.19674
48,4764,13164.75979,1122.89533,231.38155,167.89365,9.89883,2.64679,50.17296
49,4765,13253.59099,1082.69296,311.96714,350.47081,7.66937,3.11271,49.15523
50,4969,4937.34156,14136.44947,143.4098,52.73204,7.25541,1.71181,47.62466
51,5188,4713.45711,12058.88378,226.32405,133.71347,7.30318,2.42778,55.22656
52,5271,12182.39541,14024.01036,194.45769,87.6084,7.25194,1.87302,52.6508
53,5370,6626.39027,6669.17135,249.29349,141.50714,7.19657,2.1668,57.30488
54,5371,6700.29226,6647.06939,249.08794,138.82595,7.43649,2.24757,59.41571
55,5374,6588.93149,6691.77072,149.3444,57.08977,9.45392,2.14431,53.5786
56,5391,11650.23594,8187.78228,125.85166,49.79217,7.81562,2.13382,46.38835
57,6139,16746.83253,2968.92796,102.66576,43.87425,7.55188,1.75519,35.31042
58,6533,5962.52801,10407.63044,228.27679,121.76145,7.62268,2.55309,62.4097
59,6723,8248.65753,4556.30124,293.28081,175.12066,7.68465,2.61548,70.52786
60,7196,3738.90365,13411.09734,254.08201,190.15298,6.82701,2.36532,49.15144
61,7197,3794.24601,13432.13245,164.35864,66.70145,7.94433,2.41038,58.68166
62,7233,17376.0631,4602.81704,182.81295,108.64233,8.28019,2.65762,49.49299
63,7234,17332.78246,4476.54167,345.75364,345.97085,6.74265,2.03071,45.47406
64,7238,17003.65169,2838.43788,311.44913,304.45405,5.99051,3.17467,55.83631
65,7490,17017.00185,10355.70416,118.07325,45.38526,7.11117,1.93366,43.27585
66,7847,12119.12029,8209.31671,105.51943,51.73774,7.76176,1.99111,34.32375
