"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,4706.428,10382.72007,137.76263,63.24831,5.86467,2.27991,45.48996
2,3,4669.45647,10365.51956,111.8028,78.21903,7.53003,2.38537,29.74464
3,3,20417.63672,4752.9417,242.74974,128.45284,5.97332,2.04424,57.38323
4,4,4659.45221,10352.29477,120.28001,68.40178,7.46098,1.77318,31.69602
5,4,16120.37711,4963.317,132.38604,98.11445,8.0695,1.99675,29.22211
6,5,2822.55534,11807.15286,75.96599,38.71677,7.71859,2.13325,29.11804
7,5,4644.3796,10385.80488,163.38964,114.99776,6.88358,1.66006,32.05282
8,5,15920.49006,4771.75456,167.78444,74.98521,7.84867,2.78247,60.41706
9,6,4701.23963,10371.91978,97.99708,63.74657,7.54325,2.14662,27.80594
10,6,16066.11067,4689.27177,226.72911,108.39415,6.9625,2.29707,63.45054
11,7,16409.47135,4846.63226,152.61678,75.58316,7.38338,1.90826,41.9099
12,8,4682.04908,10384.40628,101.7235,63.13842,7.65803,1.7937,27.30994
13,9,4655.72218,10425.20168,156.34527,74.1115,6.47912,1.71503,41.81565
14,10,4612.45406,10419.0308,118.31106,79.93362,7.13268,2.05745,29.54696
15,11,4651.0477,10383.42351,121.42873,82.45834,7.24324,1.92446,29.08711
16,13,16108.38075,11365.66294,125.48469,111.421,7.8781,2.35476,26.6672
17,14,4690.22828,10334.28334,114.10257,73.62469,7.2718,1.60744,27.21914
18,15,4640.16587,10383.54375,126.30545,71.69207,6.95767,1.694,32.07272
19,16,4723.04806,10414.99123,111.48142,46.46247,7.30226,1.83461,38.4113
20,38,35754.55455,7525.94296,130.19856,85.14062,6.35247,1.94212,31.24346
21,40,6906.64507,13758.19148,116.78585,50.17514,6.38936,1.52706,35.72302
22,41,6878.50127,13802.25577,150.38959,129.76228,6.39309,1.81865,27.39966
23,44,6897.00662,13814.79008,86.02531,48.16947,6.96805,1.82098,27.08635
24,45,6839.21819,13815.23636,173.63224,88.67821,6.25994,1.89583,44.51481
25,46,6873.35551,13771.37493,163.53467,151.47017,6.70208,1.97196,28.33695
26,48,6902.49147,13830.52386,104.06439,67.11892,6.9857,1.96982,27.9008
27,53,6898.52346,13770.65528,159.05894,137.8885,6.85682,2.23204,30.73234
28,55,6895.92369,13729.43283,130.50098,104.47271,7.29254,1.95324,27.21782
29,57,6864.86254,13798.45772,109.07902,61.93074,7.01961,2.21286,32.99236
30,63,6950.23295,13777.15653,115.48586,48.2982,6.79016,1.62568,37.09816
31,73,11921.49551,7825.36939,133.41685,63.72876,7.74087,2.1516,41.88775
32,74,6900.65827,13763.04818,132.61393,111.35812,6.29763,1.75653,25.58679
33,76,6898.82272,13795.0459,137.62368,93.83795,6.83064,2.43472,34.7946
34,77,6930.9149,13790.78877,120.28616,80.87411,6.93744,1.82622,28.54208
35,79,6874.12683,13803.05709,149.48136,202.60945,6.70831,2.44967,22.38204
36,84,12001.63148,7702.51712,127.46075,91.27937,8.14863,2.28205,30.99838
37,106,12045.24446,7689.32903,127.47824,82.84496,8.38506,2.25368,33.08959
38,112,11995.58849,7721.736,164.9933,113.8125,8.07546,2.47787,39.29713
39,116,12058.1219,7794.68416,136.93584,55.55998,8.4137,2.37337,51.09652
40,117,12064.09555,7693.60424,123.79252,114.96296,8.4678,2.12962,24.61767
41,118,12050.76027,7692.17652,130.97422,102.51273,8.97626,2.84138,32.86481
42,119,12047.38943,7735.60182,117.48948,79.80398,9.40023,2.57083,32.45853
43,123,12085.44142,7644.13865,157.71536,98.33003,8.46268,2.28147,39.41162
44,133,17104.89798,8751.55648,106.54095,65.9482,9.00658,2.12022,29.99683
45,136,12058.30391,7727.55732,123.30348,173.48699,8.93267,1.94847,18.07009
46,152,15614.91331,11763.51766,121.40518,57.28847,7.78381,2.39302,42.11361
47,154,9346.44149,6180.76749,127.42893,721.29812,11.29271,5.11619,10.03631
48,155,9344.30059,6159.96347,120.23994,96.48471,8.88655,2.06026,26.44628
49,157,18198.92654,12727.86017,111.15392,128.63413,8.67308,2.35532,20.6805
50,158,10793.55532,14697.09776,120.46944,94.6725,6.97654,2.34458,28.35181
51,158,18239.01679,12765.02257,126.33392,96.21985,7.95152,2.27287,29.43288
52,159,18191.13961,12721.58174,128.38873,125.30696,7.298,1.84731,23.10265
53,160,18260.12685,12709.14342,134.3018,77.09359,7.09975,1.56454,32.01449
54,161,18183.48303,12722.55769,112.78197,71.88333,7.77215,2.14232,30.47999
55,162,9342.23104,6158.3415,135.2526,275.9925,8.48321,2.65066,16.41909
56,162,18176.62406,12756.56899,126.50948,102.05535,7.19548,2.05352,27.10585
57,163,9720.19624,4840.48058,184.67277,106.21164,7.24438,2.03554,44.02769
58,163,18272.72345,12719.41354,139.92621,62.46468,7.85204,2.16505,45.66318
59,164,9692.01397,4816.63436,116.87235,71.76383,8.37349,2.37626,33.55845
60,164,18218.90518,12703.72219,144.3876,114.17781,7.78988,2.21364,30.75608
61,166,18199.32446,12729.80341,134.97764,65.84296,6.86277,2.02062,40.24629
62,168,18217.71123,12731.05336,126.45512,95.74942,6.94324,2.23682,29.36756
63,185,14108.77505,11227.7687,109.55664,68.13466,8.30669,2.2437,31.14513
