"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,2080.49201,3097.36978,92.30381,27.58708,6.228,1.77891,43.4946
2,2,7634.64793,6830.37957,160.26592,44.89198,5.11743,1.61395,61.15882
3,3,2098.29179,3079.24087,174.20901,120.68278,6.91853,2.27077,38.85325
4,3,18386.80056,7905.14314,138.81299,377.03751,9.3913,3.2869,14.81815
5,4,2103.37901,3124.90264,173.46455,76.66526,6.78813,2.0601,51.91096
6,4,3488.21568,12823.32126,175.83131,105.6316,6.29146,2.08167,41.65554
7,4,18366.84865,7882.15986,137.58441,162.87115,8.19397,2.09897,22.06538
8,5,3495.92586,12818.00951,118.97763,73.65759,7.13962,1.60972,28.65697
9,5,18367.55118,7928.68258,105.11365,90.14318,8.18477,2.38699,24.82318
10,6,3515.45599,12724.00147,109.87225,49.06626,7.22535,2.03862,38.03713
11,6,18455.767,7903.64384,189.66325,123.83183,6.87382,1.60236,36.63053
12,7,3484.29962,12814.88329,131.32562,60.83255,7.21948,2.12659,42.18458
13,7,18424.30232,7961.00132,154.32249,79.49089,8.47413,2.37088,45.92142
14,8,18329.43124,7916.19705,108.59194,56.45708,8.15041,2.05863,33.94474
15,11,18371.32457,7922.62145,105.31496,54.43046,7.91833,2.08044,33.66123
16,14,18391.97701,7926.86101,116.68102,44.6129,8.21381,1.94572,43.26905
17,15,18359.60533,7915.66232,126.1579,52.52178,8.02669,2.25329,46.01942
18,17,18425.52219,7935.01977,149.60537,90.91044,7.47817,2.46273,40.37929
19,18,18373.21707,7905.59557,150.82903,58.99633,7.42732,2.00499,51.01489
20,19,18480.7355,7949.09588,257.89439,135.72048,6.5212,1.66881,53.93746
21,37,13504.47729,4728.6398,142.93256,64.70399,7.83308,2.14034,45.53754
22,38,13492.11387,4737.45872,157.23748,87.69181,7.56901,2.29405,42.94791
23,42,14916.10224,8843.29039,121.76908,47.2074,8.26604,2.16898,46.55027
24,45,15009.11256,8877.00451,168.78403,80.60331,8.08305,2.44527,52.91151
25,46,14946.53156,8891.16718,124.89888,81.50851,7.69934,1.91248,30.33043
26,47,15006.75017,8952.34336,203.85543,138.89971,6.75601,1.75039,38.69111
27,48,15002.97847,8908.09594,206.21037,112.98665,7.19267,1.97841,48.65273
28,50,14989.39493,8917.50541,119.37766,51.07327,8.52167,2.56575,46.81711
29,56,13524.88997,4768.65572,151.19928,131.96594,8.15219,2.15548,29.16333
30,57,13556.68347,4671.56901,161.55841,70.3252,7.16162,1.423,41.87225
31,70,14909.66175,8854.264,138.34977,76.46297,7.52006,1.95993,36.75011
32,83,14942.53299,8882.80543,130.01991,59.5069,8.09701,1.68432,37.88721
