"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,4985.64672,12002.41702,150.89694,167.20727,5.58557,1.76377,22.96804
2,2,14333.1709,14381.10676,162.19399,63.58461,4.10622,1.40216,44.93069
3,3,4945.22896,12003.02403,127.53705,310.86046,8.08775,3.12391,14.90565
4,3,14252.83861,14304.21152,135.40188,60.85334,6.97555,2.13122,44.0806
5,4,4969.94376,12001.83374,143.77392,179.6066,7.61077,2.24454,22.36897
6,11,17694.14742,10578.05653,163.48696,83.06571,7.70303,2.37604,48.39314
7,25,8317.97315,5168.1935,199.64846,176.36057,7.02709,2.48523,37.23528
8,27,8299.68229,5138.66302,201.18395,92.77787,7.5691,1.72315,50.72909
9,47,13026.04722,2755.63062,193.7374,75.82368,7.49819,2.12388,63.07769
10,70,1600.70221,2475.83651,112.19843,46.69545,7.52292,1.96348,39.84721
11,71,1651.63278,2505.94966,93.25239,45.2148,7.89211,1.73964,30.59446
12,72,1574.66461,2492.82177,105.99273,49.14421,7.9387,2.08652,36.63571
13,73,1555.83885,2463.47576,134.41868,77.5572,7.50085,2.32017,37.92446
14,87,34641.24695,10982.80187,138.73676,61.73193,5.84466,1.56726,39.01051
15,88,34610.54972,10943.53822,97.94438,40.49499,6.50269,1.76452,35.32101
16,111,8573.08983,7742.32039,85.33161,40.67677,7.96875,1.90478,30.72409
17,112,8574.68463,7752.71006,144.57171,105.9706,7.60913,2.35552,33.48661
18,150,7692.83216,13804.92302,148.80673,179.3169,7.59832,2.39954,24.03143
19,152,7696.01856,13784.07031,137.65854,101.66059,7.72684,2.20479,31.30382
20,154,7713.32152,13786.73648,140.98527,149.12207,8.14394,2.8454,27.50206
21,155,7740.40474,13809.19824,141.25471,162.87324,7.46114,2.40078,24.00878
22,156,7734.26198,13764.06209,140.43835,119.17993,6.89801,2.41246,29.84806
23,157,7790.22446,13744.79231,119.24828,50.52467,7.86695,2.33742,44.68256
24,157,8004.04155,2512.11876,148.65125,81.79546,7.7112,2.14086,40.29975
25,159,12981.73747,11591.81258,164.71676,174.38347,8.26753,2.60717,29.18565
26,189,8011.67045,2481.58871,140.9762,203.52215,7.89377,2.32279,20.28463
27,198,17621.46251,10621.57788,161.70769,74.61699,7.36814,1.92062,46.07792
28,200,13020.78413,11580.80041,122.64132,119.85959,8.92082,2.22471,24.03461
29,205,19729.86981,4342.93411,124.51858,61.13994,7.65649,2.0778,38.59039
30,206,19769.0067,4358.50373,138.74554,71.65962,8.05296,1.76959,36.94024
31,207,19830.54775,4350.33215,228.74578,153.20887,6.9406,1.9308,44.43264
32,211,13044.01766,11593.76151,144.26827,208.02928,8.3526,2.42842,20.91771
33,217,12997.13766,11604.85466,138.67636,188.13203,8.26548,4.05773,27.10449
34,219,13063.93396,11600.564,155.40409,122.34054,8.56183,2.32852,33.11504
35,221,13003.98763,11594.86646,148.77498,187.69116,8.32072,2.88068,25.15624
36,225,19783.21612,4327.80889,137.75634,94.34215,8.82171,2.24697,33.37765
37,226,12985.12143,11584.46349,221.395,165.84096,6.81802,2.6322,47.14367
38,226,19727.06333,4319.91904,165.60783,71.03605,7.32131,1.58516,45.0486
39,233,13009.00988,11577.004,133.39861,177.75259,9.02269,3.25882,23.88442
40,239,8012.83997,2490.92404,94.8544,45.39845,7.7737,1.80321,31.59267
41,239,19788.68013,4352.71001,86.02136,44.28997,8.2796,2.12351,30.58503
42,242,19728.0467,4357.9271,190.8114,102.00998,7.41691,2.16999,49.31946
43,243,19762.14276,4336.57799,154.58773,82.1202,8.34417,2.09319,41.99415
44,244,19840.36054,4351.59062,122.56902,77.50033,8.64963,2.483,34.55079
45,245,19776.73118,4373.59328,136.93925,111.63318,8.76953,2.34287,29.84901
46,252,7969.49369,2467.21962,121.8806,83.23796,9.0702,2.13559,30.31608
47,252,16124.90462,8618.22427,146.91037,99.16094,8.24688,2.72558,38.87382
48,255,8050.7774,2562.06507,170.8645,105.51479,6.85422,1.58335,35.44433
49,258,8018.54269,2514.04933,163.88762,81.33762,7.6067,1.91538,43.95751
50,261,13255.3913,10648.01172,130.00948,71.52243,8.61274,2.27926,38.13347
51,262,16188.05363,8623.72053,143.11751,86.4928,8.80818,2.41542,38.95399
52,268,8008.76717,2421.93463,174.09648,88.31917,7.20171,2.23218,48.88719
53,268,16149.37543,8583.53129,156.67138,89.69752,7.8803,2.03659,39.51745
54,271,14234.09967,3718.41627,115.01696,70.54613,9.03979,2.02292,30.91294
55,272,16159.90753,8561.76455,214.69853,173.09249,7.2845,2.14814,38.99512
56,274,16224.41712,8615.48985,185.68171,198.17841,8.53765,2.4331,30.43625
57,278,16169.17018,8646.21254,154.17872,86.71882,8.56034,2.57282,44.87667
58,279,16175.60503,8667.71359,119.52994,61.77327,8.30594,2.09032,36.33921
59,288,14236.27786,3746.68948,142.21286,74.53372,7.8222,2.33323,42.47693
60,289,14293.59045,3800.63352,289.31657,179.05461,6.30937,2.64815,68.25354
61,299,7102.56938,11505.3054,119.66379,44.7362,9.01994,1.54801,40.17808
62,303,14249.94376,3716.4348,131.30964,54.30571,8.23398,1.82876,42.59557
63,306,14301.66469,3736.66814,140.54071,128.7065,8.13326,1.85317,25.43712
64,310,14284.96957,3789.62817,185.28414,253.92051,8.14579,3.31189,29.3865
65,311,14233.60442,3702.26424,33.13094,36.10346,8.20407,2.13475,14.6025
66,318,14267.79613,3762.91632,148.49655,141.49279,8.32611,2.32383,27.96778
67,322,14257.34627,3695.94231,158.39839,105.72954,8.25127,2.04382,35.60862
68,324,14273.10711,3690.04222,103.91351,76.31929,8.80537,2.43096,27.77341
69,325,14268.16183,3723.81745,149.00218,104.05215,8.29673,2.47605,36.31285
70,326,14275.88881,3743.58859,227.96208,192.04079,6.38698,2.25908,40.38153
71,338,8088.55707,2428.28101,223.4971,119.85362,6.81184,1.93846,51.85116
72,345,7972.28682,2485.59521,171.10475,80.47304,8.26199,2.35574,52.89228
73,353,8043.84778,2476.67745,91.88824,40.71931,8.55219,2.32092,36.87828
74,357,17597.74208,10525.88005,120.58612,76.11529,7.8118,2.30108,32.99592
75,363,8052.10583,2505.26475,140.33977,143.73677,8.58953,2.34379,25.74032
76,364,8006.04287,2470.74816,141.37736,85.05994,7.65209,1.94648,34.91962
77,369,8018.62829,2479.94506,124.69009,153.74077,8.13645,2.03905,20.09913
78,406,11504.03278,10007.36541,178.46131,158.92555,8.92983,2.70828,35.77787
79,419,11538.90435,9984.45839,108.91111,52.26516,8.75923,2.11724,36.53763
80,420,1669.86276,5153.52722,137.96346,59.10836,7.85701,2.4375,49.96283
81,421,11538.79553,9957.48406,157.28607,64.96191,8.79855,2.40339,55.93381
82,422,1674.06784,5087.70496,155.75806,83.71166,7.91014,2.28461,43.80654
83,423,1734.63807,5140.85608,166.92099,91.15379,8.29964,1.96911,42.00631
84,423,2456.5697,13728.07094,118.29888,79.43693,8.06159,2.19894,30.53714
85,427,1696.95366,5182.52019,149.44512,147.82415,8.47018,3.08108,31.29454
86,428,1643.51403,5157.03469,105.6351,98.37667,8.97798,2.50017,23.93645
87,430,1683.38096,5166.94425,155.32542,121.0668,7.77034,2.64109,35.52244
88,431,1631.29133,5168.56816,217.04067,135.65988,6.86705,2.58636,53.14694
89,440,2441.47665,13772.21105,160.30583,108.51121,6.11844,2.06951,35.72914
90,441,2498.98934,13842.13973,122.03432,47.92381,6.72448,2.21411,46.67845
91,447,2459.82079,13782.13709,125.75058,56.55866,6.65366,1.87205,39.41412
92,530,13155.22365,1475.85347,171.02813,71.83143,7.46459,2.14742,54.77465
93,571,5184.67145,7278.86627,119.00644,47.45624,8.52718,1.57606,38.54421
94,635,7864.70258,631.85967,169.98902,203.69471,9.2209,2.68584,27.59426
95,649,4131.94773,14551.35291,152.40519,90.32863,5.99331,1.48253,33.12699
96,661,7875.8672,2181.21209,155.97736,192.50305,8.27884,2.05468,22.94708
97,662,7908.34906,2165.36023,131.61459,223.30085,8.642,2.40695,17.70198
98,671,17624.58191,10571.70563,115.2106,89.32378,8.1209,1.74356,24.87411
99,680,2802.58905,10412.45737,138.92027,96.51875,8.20871,1.98406,31.41543
