"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,4327.51943,6207.22691,134.61721,57.75081,7.99316,1.8065,41.86954
2,3,15006.00923,4412.28981,134.38185,138.32955,7.26949,2.08489,23.8725
3,4,4314.28749,6156.34491,137.63071,62.79067,7.51891,1.80894,40.60954
4,4,15029.10774,4439.7825,116.01388,120.84071,7.618,2.0176,21.53015
5,4,16357.14609,4638.9546,111.17066,53.66873,8.40318,2.25887,38.01755
6,5,14999.91511,4421.01684,120.50045,123.57344,8.64008,2.36426,23.5617
7,9,2132.09747,11019.34836,98.13826,62.90345,7.99909,2.21148,28.47802
8,19,17573.93367,12014.90513,102.26978,57.47431,7.28765,1.95379,30.34514
9,26,14400.37763,6968.34282,153.0456,61.61816,7.26367,1.9228,49.26664
10,36,5132.92494,3037.5909,151.24448,66.10074,6.51033,2.15635,48.81733
11,40,13148.47777,2682.15217,124.57483,57.60236,7.38618,1.72635,37.04299
12,58,1032.03999,1585.64576,125.43923,70.47582,6.50218,1.98638,34.3863
13,65,5146.54592,3098.5089,115.73171,48.03531,7.77644,1.77456,38.79106
14,137,45349.67194,1919.13079,170.94941,85.67253,5.59235,1.61292,41.42089
15,149,1059.07108,1567.86454,110.05768,78.0488,8.05019,1.68444,25.4573
16,149,5767.76243,8837.09601,121.0081,101.29884,8.10762,2.05018,25.72684
17,163,13031.44773,12126.58315,123.5459,171.61906,8.30266,2.07528,18.58988
18,168,13085.32047,12140.62507,155.72493,115.83914,7.57342,2.32684,34.5688
19,169,13092.76532,12112.79382,161.34112,185.74291,7.96556,1.78663,23.39905
20,170,13061.61998,12118.5343,121.01727,155.13899,8.8817,2.2101,19.78131
21,172,13086.60868,12117.66368,158.8284,111.00573,7.65989,2.19928,35.69528
22,173,13118.30622,12129.08377,172.30627,104.42903,8.03743,2.60805,46.13818
23,174,13061.24637,12083.30914,106.576,89.27573,8.75548,2.57527,26.28418
24,175,13075.47379,12124.08249,118.36719,132.64128,8.7444,2.41647,22.11393
25,189,41797.35643,4556.77311,158.14136,62.80016,6.67037,1.84039,49.7471
26,192,10972.35073,7766.14355,129.36308,198.11905,9.78351,2.70416,19.58426
27,193,10965.10857,7728.60092,142.95206,184.45977,8.77355,2.59262,23.05524
28,195,10957.90791,7736.51386,128.81045,117.38562,8.39675,1.84935,24.2418
29,195,11866.49188,7958.60467,138.47782,62.56464,8.35406,1.96357,42.71708
30,207,694.2691,6375.41065,138.34713,158.77661,8.20927,2.05445,22.43599
31,208,734.37167,6356.57537,166.1049,105.33882,6.97449,2.43292,41.70757
32,209,729.98074,6321.07604,135.0086,81.47629,7.5474,2.04166,34.5843
33,210,745.31887,6385.46038,168.87917,155.68386,6.53907,2.24056,30.61926
34,211,694.18659,6388.99864,212.06308,146.34137,6.43613,1.92503,41.14256
35,214,671.4484,6457.32332,156.50965,105.77339,7.60956,2.50148,38.69342
36,215,716.16027,6401.66007,162.20465,83.40375,7.24836,2.3135,46.95564
37,217,11908.18514,7892.20145,99.29159,42.18821,7.91588,1.87526,35.83262
38,218,11964.66446,7933.24741,140.40497,71.72057,8.62695,1.87552,38.50238
39,222,11948.36977,7937.95019,129.98519,129.00352,9.77798,2.21608,24.56618
40,223,734.40385,6416.40358,148.29388,78.3703,7.16201,1.62302,36.52221
41,223,16327.62833,8097.2584,107.79392,87.39185,8.22818,1.65571,22.91884
42,224,774.87251,6492.88834,178.08837,114.87084,6.5599,2.23669,41.31795
43,224,16647.58898,6483.96281,125.70468,57.50524,8.75353,2.09406,41.09067
44,226,12410.08074,10019.87233,159.0472,69.82484,7.85113,2.32271,52.58345
45,227,12428.2976,10086.4872,107.62337,48.62146,7.76512,2.32808,39.8296
46,230,8876.09672,10713.48551,135.96636,80.73675,7.23653,2.80037,41.42066
47,231,8958.21869,10768.39149,150.57072,91.99642,7.82514,2.00137,36.40093
48,231,12392.21374,9987.73797,175.20732,74.28742,8.34745,2.57697,61.9692
49,232,8935.58944,10751.00411,120.13423,56.79941,7.81809,1.96659,37.8128
50,233,11979.33648,7923.29018,148.22381,66.3967,8.1078,1.98839,45.2435
51,238,11920.9999,7993.33461,95.40272,55.6386,9.50497,1.81937,27.71375
52,239,5178.14075,8535.48489,121.8336,113.2399,8.47519,2.31297,25.18204
53,239,11981.29826,7935.20793,139.9169,151.38665,8.912,2.69341,26.23653
54,240,11945.58988,7962.13457,135.33843,77.45582,9.57637,2.63676,41.06392
55,240,17697.31286,5047.04237,121.10525,76.87833,8.29003,2.00515,30.97267
56,241,11946.93407,7923.12522,112.65023,118.09947,8.92027,2.25672,21.94226
57,241,17693.43084,5051.04281,142.9024,220.7008,8.2742,2.37711,19.69613
58,248,5011.06471,4653.40065,93.95335,45.88839,8.48583,1.94257,31.96415
59,248,15354.96324,2935.26074,125.55147,61.3289,7.53513,1.96103,37.87465
60,252,9276.67409,4416.07217,128.49602,72.75429,8.51262,1.85666,33.69202
61,265,16096.71823,12111.00859,137.81266,246.24027,8.08328,2.3388,17.3978
62,266,16100.28224,12103.94514,126.25497,90.83841,8.40739,1.97679,28.8871
63,276,21387.8886,10421.35231,102.25645,51.24748,7.18957,1.96123,32.97689
64,277,5165.93811,8496.7243,120.08829,98.89366,8.99266,2.16078,26.44803
65,280,21455.14969,10407.28259,167.61762,83.00935,6.74304,1.64932,41.65116
66,282,5169.50949,8512.64803,160.35022,260.95028,7.8427,3.22602,23.10458
67,284,5163.66746,8497.04681,123.79877,77.98211,7.86729,2.17894,32.73552
68,294,16638.21014,8056.27724,144.81726,162.84584,8.9026,2.79704,26.5301
69,301,19601.46795,3194.64883,129.67368,60.50533,6.81864,1.73136,37.75318
70,315,17820.26,13127.65951,161.53295,185.58344,6.97072,2.19834,25.25666
71,316,8523.41993,3588.1082,128.34405,115.02678,9.3302,2.32675,26.71573
