"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,12042.54523,14200.13183,144.3054,64.36414,7.10448,1.91527,43.75643
2,4,11831.1793,14226.63689,275.64775,188.94792,4.30557,2.12758,52.70639
3,5,1613.61814,5267.33142,127.74779,61.02532,7.74165,1.99748,39.26053
4,5,11903.39888,14212.77723,142.19761,57.76162,6.16436,1.6259,42.96819
5,6,11970.17105,14258.43789,122.69421,82.75656,6.14066,1.50379,26.90678
6,8,1651.70386,5281.19107,119.03655,144.79271,7.74716,2.88618,22.523
7,12,1642.43898,5272.43946,102.11266,81.20939,8.65445,2.06037,24.30702
8,13,1658.01406,5294.56673,131.04228,100.54033,7.62176,2.00046,28.3681
9,14,1612.46695,5220.25249,94.16394,50.5009,7.05426,1.64892,28.1213
10,29,8078.17989,6135.8919,119.08482,108.46254,8.81623,2.13347,24.41715
11,30,1647.40026,5258.47735,104.68776,76.41109,7.63388,2.31392,27.41373
12,31,1636.86092,5207.82424,104.31372,65.0952,7.20342,1.89525,28.15725
13,34,1668.16867,5267.17038,163.0948,139.27383,6.97498,1.95798,29.85843
14,135,19560.25521,9518.88692,120.11395,189.80106,8.17358,2.82021,18.6545
15,137,6354.04693,11076.01203,112.07845,45.15356,6.74791,1.77836,38.93828
16,138,15772.2847,12076.09277,87.58434,70.54887,7.49884,1.82644,21.41036
17,231,19535.54826,9503.76169,139.25381,116.08893,7.36807,2.16072,28.6518
18,233,19599.84097,9440.62324,175.05873,72.44166,6.4763,1.83947,51.68443
19,267,10082.49023,12639.75213,232.60082,127.77321,6.23693,2.36552,58.86524
20,268,10082.90785,12720.9731,114.69952,64.09748,8.07932,1.73993,30.99209
21,270,10041.20026,12733.49802,101.73074,63.28587,8.39998,2.15745,29.35262
22,271,10012.8237,12737.73053,100.34112,50.50606,7.75896,2.02013,32.96041
23,272,10031.30254,12732.72475,131.00168,82.08378,6.89129,1.74163,30.9281
24,272,12110.00084,4425.09731,88.70786,43.25711,8.09572,1.89672,30.76408
25,275,10061.87232,12711.42753,141.92281,61.57918,7.89327,2.19798,47.51629
26,275,12175.25003,4362.61494,134.7357,149.90735,9.19055,2.27893,23.43569
27,276,4686.43364,9907.04164,148.68575,72.7464,7.66899,2.12951,43.93748
28,277,12142.35926,4427.61988,115.36106,73.77532,8.02569,2.12429,30.69491
29,280,4736.99955,9832.83573,172.34635,112.74427,7.29228,2.22633,39.86843
30,282,4710.63761,9850.13524,109.89118,223.77758,8.94372,2.54825,14.47749
31,282,10072.03134,12755.26993,142.20235,126.31195,8.56443,2.27003,28.33176
32,283,4715.4333,9849.63489,116.83348,111.42094,8.3082,2.34924,24.29002
33,284,4734.98753,9874.10587,116.69615,117.68124,8.11517,2.17863,22.68465
34,284,20244.06312,2635.32724,151.7926,68.35919,7.01987,1.46038,39.72723
35,286,20232.00543,2668.68315,151.0649,74.18452,7.36212,1.98029,42.66224
36,287,10028.63145,12660.29526,199.37032,112.02365,7.45881,1.76592,44.03616
37,288,20276.92616,2638.30984,158.90968,99.24342,7.00176,1.97038,36.83427
38,289,10020.64326,12678.29762,131.00213,49.8435,8.36016,2.14683,49.24633
39,289,12211.38398,4346.62232,156.46981,86.93049,7.94818,2.22903,42.2775
40,291,10026.71393,12703.00749,211.5667,101.58952,6.59147,1.87904,53.35015
41,294,20289.34186,2636.90251,101.33164,43.01343,7.0613,1.72412,34.96278
42,301,14322.15828,8556.64366,129.27049,69.88172,8.30774,2.16893,37.55484
43,302,12199.1468,4372.38696,143.81408,149.89763,8.61119,2.03791,24.43878
44,303,12222.18605,4350.99285,157.87496,188.09945,8.74396,3.32107,29.31401
45,307,7448.74346,4535.44881,224.73519,174.44489,6.52375,2.74441,47.51835
46,308,7429.55394,4597.84872,123.52865,59.0789,8.10425,2.02966,38.71496
47,315,17797.90335,9178.72174,123.3559,155.58627,8.40882,2.8301,22.22666
