"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,718.1712,5688.28517,175.23341,67.40393,5.88505,1.63003,51.37766
2,2,757.53685,7084.04332,135.81916,31.28752,5.72125,1.44894,60.06335
3,3,12044.91319,10979.52693,129.38476,106.65491,9.63887,2.6861,30.47267
4,3,18679.39843,12484.16938,123.38925,52.1584,7.224,2.10132,43.1902
5,4,12054.24232,10986.39275,121.87276,141.99524,9.67767,2.98191,23.91033
6,4,16799.73323,5828.21734,175.14944,77.86844,8.10173,2.11121,52.75273
7,4,18707.40734,12534.83977,135.5032,59.37505,7.08868,1.5851,39.05624
8,5,12028.02262,10982.26831,152.94861,194.95105,8.99064,2.62503,24.38894
9,5,18679.93119,12609.26549,125.51321,59.02487,7.4237,1.79179,37.36308
10,6,12028.49379,10987.91804,149.27493,170.17979,9.23191,2.14993,23.97746
11,8,16521.68723,13812.6381,150.39817,67.3796,6.90998,2.04671,46.37803
12,9,16408.04134,13764.67536,166.24845,136.72402,6.85868,2.31787,33.45523
13,13,1724.43086,2148.79979,118.46706,59.50977,6.50759,1.62751,33.12069
14,17,2478.01187,3776.6996,148.97565,61.0197,7.34799,2.10078,50.08324
15,18,2471.64142,3791.06856,104.6358,49.61753,8.1638,2.03406,35.34494
16,19,2400.30619,3710.90868,131.82695,75.31389,7.45275,2.04113,35.45816
17,28,2481.55683,3805.96983,127.32436,47.99821,7.6587,1.82912,44.76116
18,36,21837.31467,5280.12523,123.74521,58.36618,7.0813,1.78344,36.89041
19,37,3131.01357,1089.48417,109.75554,61.95818,7.95485,1.7549,30.12605
20,38,3103.97412,1064.06843,156.37652,86.23579,7.20462,2.36693,43.90277
21,41,3129.99977,1147.09058,84.93491,38.42456,7.6485,1.95363,32.16094
22,45,3131.58091,1069.65699,165.91226,171.09282,6.74282,2.79258,30.92512
23,45,27118.74081,542.99497,127.74354,44.78551,6.26656,1.68042,45.43118
24,51,26386.52801,3248.8059,139.71092,71.97239,5.96171,1.18882,32.09894
25,54,3075.89836,1093.81203,154.59414,66.55094,5.90552,1.62733,43.47447
26,65,13126.5818,7554.6958,145.46151,59.10205,7.23206,1.99269,48.18235
27,66,13147.73078,7474.48202,152.66848,100.12454,7.91977,2.34141,37.60818
28,94,40402.7182,13347.26669,95.06851,50.0387,5.83171,1.14416,25.58522
29,110,21904.22901,2172.21877,133.98245,88.51066,6.98066,1.79054,30.54181
30,111,21874.13776,2095.06796,137.97557,120.25399,6.60632,2.07085,27.13735
31,112,21912.22604,2166.92347,160.14822,103.96781,6.15805,1.8623,35.10318
32,129,14502.99832,10478.09929,155.76802,72.08755,8.86571,2.13816,47.42994
33,130,14478.43736,10475.23975,127.19677,75.92706,8.31645,2.23058,35.00976
34,132,20038.12265,1963.33948,201.42563,147.40444,7.04485,2.28469,41.38291
35,138,5734.84345,9282.09487,154.60893,103.52129,7.828,2.35285,37.43145
36,139,5802.29871,9303.51636,186.42378,154.02303,6.74956,2.17074,34.91278
37,139,14403.53742,10471.35764,244.71614,117.90242,6.38079,2.54211,71.59505
38,140,5766.46078,9330.82584,119.713,79.40019,8.72208,2.08307,30.30337
39,141,5781.85792,9255.05124,162.29256,108.52203,8.01124,2.0809,36.43789
40,141,7207.62696,13907.15252,136.00662,82.95682,7.09763,2.1153,35.04242
41,141,8908.64024,912.67434,211.74731,119.51388,7.35916,2.20831,51.50223
42,142,7157.65367,13930.18193,161.30707,90.30384,6.92665,2.29074,43.54782
43,142,8856.84455,934.64957,127.68451,89.25895,8.33046,1.75458,28.3336
44,143,7217.55178,13983.69369,111.0776,67.55986,7.82951,2.19048,31.56115
45,144,7224.32711,13987.509,106.02719,86.26045,8.09722,2.5017,26.42364
46,145,7221.54625,13953.55526,154.71583,114.61818,6.83689,2.07115,32.71095
47,146,7214.99526,13928.69048,121.0261,81.65116,7.28212,2.33463,31.70433
48,146,8833.74755,881.73907,130.51306,67.24958,8.91755,2.19232,39.37643
49,151,8887.938,891.66822,146.47489,235.1794,9.36777,2.9425,21.13504
50,158,13132.18232,2449.96313,148.19307,106.95099,8.38214,2.35434,34.41692
51,161,12180.93168,3307.91324,161.8765,99.73528,8.31946,2.06752,38.52396
52,163,13113.67392,2492.47029,117.83147,50.67941,8.69025,2.11279,41.53535
53,166,21452.27973,9434.59922,144.10565,79.47824,8.04709,2.05976,38.67406
54,168,13162.85812,2467.2055,99.07751,52.7151,8.20993,2.35935,33.78736
55,169,21429.30884,9403.03738,117.01131,61.19708,8.12243,2.10064,35.64469
56,170,13196.54052,2477.90793,175.04359,88.31528,7.46776,2.04345,46.95518
57,170,21518.94229,9449.56453,172.13467,122.89049,7.88422,2.34752,38.31376
58,171,6906.81958,9349.2332,172.51831,162.32006,6.50384,2.12666,29.91028
59,172,18572.67263,10116.49853,102.1284,112.3562,8.0278,2.23775,20.08326
60,173,13117.51021,2457.65304,166.22739,132.57529,8.3521,2.76469,37.48099
61,173,13960.12668,635.1986,145.52369,94.23012,8.60523,2.4695,37.80598
62,174,21418.76136,9386.66258,125.28519,62.99894,8.1741,2.12065,38.43941
63,175,13958.84881,635.00798,146.93704,152.14564,8.62248,2.76152,28.28587
64,176,13183.17234,2449.35746,132.10649,158.95394,8.48733,2.31238,22.06764
65,177,13929.64359,659.21632,136.84958,156.50043,7.79697,2.86192,25.54919
66,178,13176.81587,2474.95759,154.61759,196.67586,8.19214,2.70785,24.92867
67,179,13199.04701,2427.00452,172.93831,96.56805,8.24313,2.11348,43.86472
68,182,8945.70294,877.6406,144.24733,59.17149,6.96194,1.88376,46.19759
69,185,13163.64474,2523.47445,102.72022,66.99542,9.47419,2.39343,29.87087
70,189,17118.05305,5271.98157,185.10906,96.51772,7.56797,2.30821,50.97088
71,190,13175.83409,2443.09293,142.49287,200.91391,8.17869,2.33694,20.78884
72,191,13138.03217,2451.0231,167.84511,148.00102,9.00727,2.49613,33.14129
73,192,13199.75892,2493.13972,99.54675,54.35931,8.54146,2.30876,32.88262
74,193,12392.82585,11172.13595,167.80899,76.52746,8.07732,2.20965,51.48016
75,193,13190.28879,2467.43392,142.55091,154.84881,8.26196,2.29853,24.73815
76,194,13163.94577,2455.6544,145.72461,116.27009,8.31626,3.00287,35.82267
77,195,12342.95558,11147.3476,191.72141,127.7897,8.07106,2.47553,44.86073
78,195,21454.25925,9318.40972,151.01121,64.45681,7.32423,1.96368,47.21502
79,196,10725.75844,13602.97709,126.67064,59.76802,7.94729,2.05176,39.93238
80,197,10755.93531,13547.61906,128.8153,92.68882,7.85741,1.53472,26.66718
81,198,12420.70975,11149.19435,125.04378,149.22801,9.55027,2.40413,21.80865
82,200,21472.12475,9396.93217,170.35813,102.48393,6.89486,2.46879,44.5963
83,201,21515.30567,9414.44607,122.18188,62.74227,7.76535,1.91512,35.53441
84,202,21552.69494,9412.64646,136.43718,72.62936,7.76562,2.50324,42.43136
85,204,21600.66769,9436.94145,123.16425,53.85476,7.836,2.35076,44.65205
86,205,2225.8472,9832.5536,168.31434,137.6593,7.79971,2.2195,33.18601
87,207,2209.84509,9856.49778,96.09198,70.16066,8.83047,2.25663,25.89092
88,208,2207.57093,9808.77169,203.11447,88.78104,7.47959,2.64957,68.96904
89,211,8850.20581,863.81654,123.7559,103.23352,8.95016,2.72801,29.59971
90,214,2107.57987,9794.4053,162.35497,72.30262,7.50158,2.52035,55.45512
91,215,2199.00872,9827.46019,177.77693,126.57052,7.56603,1.83256,34.92298
92,216,8998.16759,8170.64764,136.8285,158.72862,8.05284,2.41091,23.48824
93,218,8968.16657,8162.83694,105.13647,77.48174,8.7196,2.1008,26.22381
94,223,8859.54162,864.019,114.86071,78.71517,8.40989,2.38849,30.69927
95,224,2221.82904,9824.88851,181.38366,123.28845,7.61498,2.40439,41.78245
96,225,2148.29604,9784.82841,166.08832,73.13534,7.59028,2.31152,53.95172
97,225,8866.59777,914.74093,125.65434,114.7386,8.42713,2.03832,24.71058
98,226,2203.35733,9807.8439,114.68697,89.30118,8.39648,1.91178,25.55359
99,227,2218.0631,9801.97872,177.02455,128.40565,7.86969,2.01996,35.87203
100,229,2289.25161,9780.88878,144.6749,73.35603,7.82716,2.11351,41.82773
101,229,12062.85268,4447.7438,119.62937,97.50316,8.8041,2.17902,26.67202
102,230,2135.84266,9843.62097,95.36648,43.11592,8.17107,1.91224,33.81845
103,231,8995.84252,8168.47706,96.26468,81.99275,8.94919,2.22157,23.12894
104,232,9028.97093,8176.07414,114.85207,80.26661,8.93391,2.30015,29.7457
105,233,12021.99792,4527.88361,144.71176,61.63976,7.508,1.66861,42.47218
106,234,12002.48313,4472.15263,107.90367,73.39351,8.89023,2.55154,30.70413
107,235,12049.0378,4445.7777,120.20321,48.22403,9.09068,1.88589,41.85854
