"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,841.65586,9001.9665,305.19467,139.95408,4.78751,1.84688,72.17459
2,3,12696.66228,11715.57987,142.68972,91.48505,8.53705,2.34396,36.60262
3,4,12638.25582,11718.11387,265.11378,160.52755,7.04058,2.14668,56.73002
4,5,12731.21574,11783.45062,173.17919,74.46671,7.76238,2.19121,54.89309
5,6,650.1308,8875.96442,251.50546,117.74161,5.45147,2.18045,67.68346
6,50,6369.97567,6848.97274,128.47902,62.59926,7.95036,2.03855,39.21209
7,96,4150.43951,600.27667,202.15493,94.78942,6.14822,1.8801,52.60084
8,102,4137.82546,672.2321,170.77437,67.4699,6.87062,1.71602,50.76842
9,103,4152.58669,610.1182,150.23503,86.17595,7.18114,1.90349,37.19688
10,117,4209.89496,9087.91793,228.56744,117.62369,7.714,2.62663,65.59526
11,124,4357.78366,9158.24871,136.97844,64.95435,8.71104,1.79199,39.1944
12,125,4339.86198,9188.53908,180.24659,174.97559,8.89066,2.62608,33.20516
13,126,4355.01154,9183.65977,194.0583,236.61514,8.79726,3.36135,33.53632
14,127,4317.94518,9148.83185,208.46666,222.52149,7.5269,2.46676,33.16508
15,128,4378.88698,9173.05265,154.96453,206.38526,9.14384,2.71158,24.16814
16,129,4348.97328,9175.38241,159.86328,213.71757,9.49201,2.88918,25.30003
17,129,15112.24523,9938.08648,184.03113,135.0833,9.11649,2.92321,44.47059
18,129,40899.9744,6358.93193,81.86504,40.46049,7.0054,1.77846,28.58313
19,130,4338.05777,9177.02382,167.96247,207.56154,8.96693,3.3848,30.05538
20,130,14973.81047,9907.32535,127.44445,63.15368,8.64551,2.15694,39.61575
21,130,40864.83532,6376.21011,139.88589,70.87388,6.11566,2.00584,39.88977
22,131,4314.83161,9205.59439,186.61293,304.49612,8.41206,3.18154,25.36396
23,131,40830.54717,6339.58923,120.41053,89.45598,6.86616,2.3728,29.67858
24,133,40836.94203,6349.60644,137.52249,53.64792,6.88296,1.96111,47.48664
25,134,4353.3979,9179.73921,155.37294,116.80094,8.94442,2.57235,36.02143
26,137,4310.03961,9196.09405,126.42702,102.38592,9.53072,2.69945,30.50769
27,140,4341.11346,9120.168,220.24706,160.38315,7.85461,2.17903,43.19129
28,141,4332.7975,9183.85869,154.04553,105.31701,7.88261,2.18022,35.41005
29,141,18127.39923,6252.77494,164.14097,71.52811,8.49857,2.26866,53.34682
30,143,4360.52919,9199.11638,167.59209,105.84336,7.83533,2.4436,42.20357
31,145,4299.06686,9128.81529,188.55301,95.28901,7.73155,2.41204,54.3804
32,149,26486.0106,2731.02076,133.53952,182.31225,7.05706,2.27449,20.25585
33,153,6330.41201,2362.53579,155.633,108.71473,7.32006,2.06409,34.21063
34,153,21980.58521,7801.09884,148.33943,65.66901,8.10975,1.92126,44.87885
35,153,26391.60516,2673.88734,135.80896,58.0644,5.63245,1.54211,39.34253
36,155,21926.32739,7887.62769,215.28756,143.64432,7.44954,2.6941,51.38333
37,157,26504.97821,2723.71883,105.39619,46.45885,6.47752,1.60767,33.81222
38,161,21910.62848,7923.41212,253.49547,207.66754,7.63416,2.5107,47.29191
39,164,21819.74825,7862.05613,158.92886,107.48602,8.79457,2.16714,36.33134
40,165,21907.85546,7919.48375,193.93876,77.48388,9.07353,2.74755,73.6339
