"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,872.52343,9988.48475,150.16236,37.27798,5.95681,1.78609,68.04519
2,2,2235.79156,4428.81347,188.43479,117.67128,6.11479,1.92435,40.82742
3,2,5188.97852,5173.60874,124.63037,36.71676,6.35369,1.77928,52.45257
4,3,2219.06125,4352.7249,126.93819,109.99872,6.94809,1.56253,23.54517
5,4,2251.83319,4364.19393,116.98111,93.03214,7.43236,2.24259,27.10769
6,4,5897.6118,5831.45269,92.72507,59.79703,8.82605,2.16852,27.29321
7,5,2205.04692,4364.25028,117.02599,93.30159,6.91326,2.01372,25.92689
8,6,5885.72973,5811.34243,113.38476,42.6986,8.35141,1.99776,43.58967
9,6,17040.41387,11098.86602,127.10842,46.67317,7.15748,2.04242,48.29181
10,7,22249.30979,7978.38856,129.55678,174.32635,6.72028,2.21261,19.91036
11,8,5870.18645,5878.61851,123.15265,72.27755,8.14524,1.7336,31.15708
12,11,5888.42222,5909.5031,141.76352,100.45864,8.4045,2.37463,34.03759
13,12,1323.66312,7226.82742,128.7786,58.18928,7.4443,1.89649,40.10653
14,20,22260.41081,7970.02852,141.39417,123.59196,6.87644,2.01286,27.18188
15,24,13730.91938,4654.65676,170.05533,72.73053,7.3493,1.29509,42.1767
16,25,13700.74062,4612.42121,134.81831,137.29348,8.04668,2.32367,25.13015
17,26,13717.92149,4645.36271,229.9221,193.02637,6.99452,2.39212,41.99047
18,27,13697.05396,4594.54473,103.94962,53.45013,8.11927,1.90598,32.27349
19,28,13669.3322,4598.82294,129.78043,176.99696,9.7803,3.01816,22.2828
20,29,13654.2365,4594.99145,143.09255,103.18354,8.48436,2.03517,31.49996
21,30,1315.61101,7279.92069,160.32707,60.46096,7.247,1.77445,51.24371
22,30,13751.64496,4605.54637,106.69437,66.85767,9.09248,2.32258,30.99349
23,31,13650.65585,4603.63705,154.30512,126.87904,8.16732,2.93115,35.90334
24,32,3212.21989,12204.47131,94.48235,52.30099,6.94508,1.72553,28.02512
25,34,13748.53694,4649.87148,119.64204,103.71825,8.29096,2.07909,25.0838
26,43,13687.61724,4713.39632,104.95187,48.04765,9.12696,1.83131,34.65284
27,44,13652.80927,4709.09799,124.2637,50.02599,8.53561,1.90516,42.8269
28,46,6880.75314,12479.35422,156.75074,118.44126,7.31793,2.22296,33.58111
29,46,13700.84172,4647.68926,105.94548,59.49562,8.08676,2.21305,32.70644
30,47,4565.76551,9042.19423,135.22279,52.14834,6.89619,1.85997,46.10479
31,47,6878.58194,12504.35862,115.666,130.43201,8.11821,2.17216,20.90138
32,47,13660.72763,4687.90969,137.59649,56.87751,8.43282,2.21235,48.50493
33,48,13725.43229,4627.53745,125.10062,53.63473,7.77391,1.96644,41.67787
34,50,13751.0081,4612.08736,150.82713,75.33403,8.43701,2.00036,42.29205
35,51,13666.51748,4640.10483,120.8542,89.74096,8.20772,2.27922,29.22322
36,60,16160.53238,9016.48822,153.69203,149.84797,7.49275,2.46489,28.86314
37,61,6887.67688,12529.07636,136.76926,116.52498,7.00725,2.05571,27.34566
38,61,10466.44094,5271.11251,132.44424,63.14378,7.78298,1.60466,36.47294
39,62,6863.80721,12466.05382,141.50927,102.5332,7.17079,2.05071,31.27689
40,63,6839.91079,12520.30588,143.86499,347.0561,8.1219,2.83397,15.56604
41,78,1236.26482,7309.83258,173.3411,97.43912,6.42897,2.14877,44.09481
42,79,1254.95844,7251.95717,160.73121,81.90915,6.80348,1.91575,42.5433
43,80,1257.11884,7348.38953,147.4812,84.13788,7.36118,2.60826,43.37056
44,80,16847.36221,13321.58287,130.10091,51.62855,6.24168,1.59425,40.99216
45,83,1678.99429,10456.39814,98.19823,35.95351,7.61608,2.13379,42.34014
46,85,1743.3142,10524.15198,155.69551,59.77686,6.87176,1.90828,51.48552
47,98,1633.88186,10495.34782,97.71702,55.69025,7.9214,1.93812,29.226
48,101,13070.98978,7802.54924,137.21302,64.25784,8.12447,2.33117,45.22951
49,149,1701.68085,10580.14187,173.66343,86.6415,6.40841,1.86669,44.96006
50,156,1704.0926,10510.31086,84.34094,77.43157,7.51413,2.16387,20.40125
51,157,19678.27888,4929.51157,97.61612,47.70389,7.73817,1.83066,31.80023
52,165,1669.5077,10525.62123,143.08463,68.04914,7.27391,1.69464,39.20881
53,166,1695.88778,10484.15203,168.80477,81.77103,7.20043,1.82484,44.58416
54,184,17894.39963,5192.07538,100.59676,55.26394,7.69888,2.37722,33.39797
55,185,17869.01098,5174.06431,121.62537,48.15744,6.86424,1.92145,42.96895
56,191,1697.27075,10449.827,131.60068,81.23266,7.46147,2.09988,33.91549
57,202,1669.0192,10467.03245,96.9174,69.02064,7.86959,1.68594,23.77314
58,211,1686.99193,10500.90848,125.33932,74.40803,7.33532,1.56946,30.09344
59,223,7413.65225,12901.15849,119.3966,47.34643,7.22318,2.22098,45.76474
60,225,10660.69371,11555.60788,124.90441,70.5826,8.05473,2.00968,34.33283
61,225,13115.99732,1577.63044,129.58754,189.01123,8.33681,2.22167,18.89587
62,226,13074.7936,1598.59822,138.67745,151.98761,7.41626,1.95409,22.77734
63,227,5325.30483,2867.64225,124.4063,56.68774,7.88067,1.89899,39.04232
64,227,13104.44601,1576.8471,148.25269,208.2687,8.43402,2.51425,21.94311
65,228,13079.96085,1556.79615,119.35735,118.3312,8.71655,2.07253,22.82526
66,229,13093.05163,1590.91571,144.73041,205.58022,7.76479,1.99756,19.80011
67,231,13079.36975,1606.87539,122.04084,221.87662,8.99559,3.34978,18.28534
68,231,18183.5129,12156.84932,114.62574,51.39367,7.7804,1.60652,35.00376
69,232,13126.49496,1616.82731,141.69541,140.65976,7.67572,2.69563,28.17867
70,233,12114.59078,7159.52021,117.65109,255.49051,9.86752,3.42039,15.93326
71,234,10660.88209,11565.58371,159.37384,131.07649,7.9615,1.6836,28.51895
72,235,10679.3223,11590.78056,130.49528,96.72352,8.19873,1.94826,28.68518
73,243,10672.34066,11584.47444,132.09702,249.62011,9.7514,3.25043,18.42127
74,245,16310.62758,10433.64607,114.56534,78.60054,7.56118,2.13753,29.15098
75,246,10651.84814,11636.02811,94.5007,51.30373,7.48363,1.79262,28.81341
76,247,8775.14862,3233.55659,120.73029,155.40279,8.93505,2.16125,19.55456
77,248,8763.2994,3211.2324,110.50466,70.89838,9.1574,2.41731,31.67706
78,249,8764.12296,3256.92026,126.45664,241.25794,8.58312,2.38199,15.96541
79,250,8743.75928,3248.88212,115.27737,110.35738,9.04141,2.4992,24.65927
80,253,10678.87049,11498.89268,117.1894,60.5349,8.2314,2.00745,35.25235
81,256,6885.77115,10175.95371,73.91437,31.92641,8.71157,2.05083,31.85281
82,256,12082.89055,7118.17612,145.75508,81.78753,8.26856,2.04885,38.36676
83,256,13118.65156,1598.63184,166.15103,93.43978,7.4848,2.23369,43.69469
84,257,10662.20967,11578.91397,111.29622,88.07025,8.63575,2.40067,27.21396
85,257,12100.72753,7125.32853,125.30985,84.30815,9.2792,2.26596,32.00178
86,257,13101.40303,1590.41492,152.51925,243.94781,7.34121,3.03775,22.04156
