"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,4682.32616,2929.29399,116.72698,92.95206,5.23039,1.99627,25.82528
2,2,5188.97254,11849.3078,137.97888,102.77884,6.01507,1.48939,26.84541
3,3,4685.47416,2932.35531,143.95373,146.5897,6.94037,2.205,25.60949
4,3,5157.03141,11850.4384,152.39323,87.38497,8.68445,1.76157,36.28601
5,4,4625.02657,2926.46339,116.58832,49.45634,7.72823,1.96942,40.25984
6,5,7963.17724,10009.5329,143.28097,74.26863,7.42945,1.83115,38.16897
7,7,15101.68886,8209.37392,135.49506,58.95598,7.73671,1.77251,41.23912
8,9,3021.60483,10292.87468,91.2495,49.96494,7.52652,1.97094,29.2115
9,11,2980.8813,10288.12971,99.97167,37.36746,7.63917,2.23995,43.20634
10,17,18021.57533,6332.39351,152.19339,61.2687,7.48299,1.95528,49.52362
11,18,17974.76656,6300.35685,117.93335,167.72091,7.70156,2.05319,17.79032
12,19,17979.18634,6307.33893,122.21118,141.12414,7.16857,1.75937,19.83107
13,20,17925.69918,6301.86315,102.1206,128.06975,8.30174,1.81649,17.28837
14,21,17987.62084,6306.05589,111.62552,86.503,7.9679,1.88637,25.13446
15,22,17969.65383,6287.83063,141.88074,137.89456,7.3961,2.40416,27.19216
16,23,17993.18242,6276.91596,118.64818,112.03599,8.23398,2.13403,23.77056
17,24,18014.38567,6306.8864,87.68795,75.21178,8.26537,2.09206,21.4987
18,25,17976.15407,6278.52807,132.97835,115.54029,7.98859,2.33645,27.9593
19,26,17988.88415,6259.8468,109.65825,59.63439,7.08478,1.65449,30.21524
20,27,18109.05563,6227.07629,167.7224,93.37653,7.95074,2.57212,48.02016
21,28,18004.96079,6281.12216,126.85965,93.1451,7.46806,2.19952,29.86186
22,29,18045.71069,6341.7977,126.26258,101.95274,8.08426,2.16077,27.6187
23,30,18072.33667,6284.98329,116.91342,106.74865,7.5648,1.85454,22.95133
24,32,2882.81275,10325.25623,63.41949,28.9424,8.26478,2.11882,29.22697
25,32,8820.95883,9931.74703,263.06109,110.31717,7.6368,2.61302,87.22244
26,41,2954.01458,10343.27493,113.88297,42.89472,8.39386,1.92881,42.93145
27,42,2943.59563,10309.95942,118.88495,68.20784,7.20868,2.0692,33.39925
28,43,3033.32797,10382.32502,160.31857,74.45354,7.26388,2.26044,49.78216
29,50,10401.57072,8175.52896,102.90523,63.93797,8.14486,2.2733,30.25631
30,53,10415.61867,8189.46114,106.09281,52.04044,7.95858,1.41993,30.15386
31,54,10376.72812,8190.51084,116.25959,59.12377,8.0399,2.26924,37.64699
32,55,10395.47722,8160.59414,111.98102,55.65233,8.10127,1.59069,32.04299
33,84,10110.47205,4690.90174,154.53959,180.37526,7.81735,1.84981,22.85664
34,85,7891.82371,10122.88456,194.54523,84.78946,6.90713,2.03665,56.62857
35,85,10084.11767,4677.75461,134.57855,102.93468,7.85208,2.59454,32.48139
36,87,7908.85064,10060.98898,122.19382,62.5004,7.4824,1.73131,34.13018
37,89,10075.15589,4664.12167,115.85414,63.73521,8.3253,1.85787,32.35718
38,92,10147.40296,4696.76145,144.585,58.76675,8.05149,2.3374,52.49133
39,93,2973.95922,10327.85462,103.08633,295.86414,9.86361,3.72632,12.63051
40,94,2966.20674,10326.18566,144.55502,292.97281,7.90877,2.825,17.54199
41,95,2992.33635,10325.75181,127.3898,257.30582,8.5186,2.95571,16.59152
42,96,2981.79332,10325.82492,138.67664,298.28569,8.03085,2.88953,16.56899
43,97,2988.00757,10328.9485,140.86731,325.2602,7.39108,2.13591,14.5364
44,98,2986.52847,10328.11752,136.36892,217.59362,7.63973,2.7323,19.71988
45,99,3010.51049,10348.76064,125.29454,156.83022,7.14331,2.12611,20.22964
46,108,6360.94166,11950.25223,78.34962,35.83388,7.821,1.99736,31.0112
47,109,6367.72609,11989.12585,143.03633,67.76385,6.57337,1.80463,40.43836
48,115,7943.24855,10043.87596,167.64893,83.38578,6.99038,1.9028,44.4179
49,122,20249.15537,6725.52775,104.33144,42.66411,7.25141,1.88917,38.0008
50,131,6898.20481,767.83251,140.54861,139.65001,6.78319,1.70355,23.41963
51,132,6865.36647,768.78075,115.94327,66.01937,6.77323,1.74293,30.79914
52,141,10031.97263,4614.12911,166.81377,70.87757,7.65812,1.91,49.97002
53,144,10139.51216,4742.04159,130.64321,61.87272,8.10991,2.50376,45.18327
54,172,8820.90195,904.74586,127.06738,260.71269,7.62361,2.43274,15.36454
55,176,8824.77068,905.41291,115.61877,345.82465,8.48636,3.32977,12.57015
56,177,8822.96568,897.48847,132.67077,198.82068,7.23997,2.44698,19.4414
57,178,14130.50046,8176.67319,113.83073,96.0324,7.50752,1.76744,23.4649
58,179,14112.38864,8176.08994,149.65298,98.40727,7.83977,1.81984,32.9986
59,180,14094.005,8125.67345,84.72159,49.4806,8.12918,1.96911,26.91042
60,181,14079.5472,8103.95674,94.2992,58.73566,8.81405,2.40652,29.55227
61,182,14136.21366,8116.80731,110.54321,67.62852,8.20609,2.16236,31.15946
62,183,3684.2308,2163.53855,161.09544,99.67869,7.3846,2.54827,42.69781
63,183,14135.48434,8093.12087,124.9824,68.40337,7.87944,2.29261,37.44872
64,184,14123.15474,8065.73308,81.00028,40.79816,8.7122,1.93033,28.99015
65,185,3702.43243,2194.79456,126.45415,57.34325,7.03685,2.14605,42.04476
66,187,13790.56088,5726.97504,135.37305,92.95782,8.41753,2.20589,32.66691
67,188,9612.64068,1999.54447,161.32609,115.3613,7.81548,2.62608,38.83441
68,190,10122.34103,4671.33627,135.44681,259.8471,9.07341,2.55973,16.92464
69,191,6331.67137,14553.2823,120.09395,62.2654,6.5252,1.81082,34.09253
70,191,8828.85097,910.28863,122.88223,129.74821,7.81228,2.05389,22.16423
