"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,1432.68069,10523.03869,104.1348,38.04281,6.33306,1.7198,39.48119
2,2,4028.60969,6023.30344,260.14606,71.87274,5.25253,1.78376,94.28555
3,4,1885.05451,9896.05663,144.83028,59.72034,6.49657,1.78145,44.87851
4,5,1457.70706,10465.07383,100.98645,44.06025,6.75161,1.87424,35.47246
5,6,1535.2119,10534.03734,97.05589,40.08924,6.96754,1.57951,33.62137
6,7,1511.30275,10540.80835,96.41456,43.43076,7.79281,1.9114,34.0989
7,14,18767.75999,10214.33598,122.72447,50.11395,6.3225,1.52234,38.04568
8,38,2988.91765,12235.3325,149.09425,57.15969,6.73135,1.91728,50.17539
9,38,9052.78524,1156.97819,154.29916,59.60632,7.70782,1.73227,48.44711
10,39,9056.93597,1180.6494,126.6345,62.8761,7.17623,1.45664,33.27618
11,41,11530.10077,3626.06979,125.75809,170.5438,7.68576,2.7711,21.16985
12,84,10884.66729,10972.69075,107.16658,54.46167,7.19181,1.33798,29.04421
13,98,10929.66662,10951.68355,122.12556,64.53451,7.74352,2.39964,38.80673
14,119,7299.60579,12818.87171,107.59123,45.84037,7.77139,1.63522,35.26039
15,123,10898.699,10947.69428,99.62796,48.87158,8.21009,2.14503,34.38306
16,123,16881.78387,7915.76767,121.74622,62.8927,8.08417,2.00386,36.03755
17,124,7218.07947,12829.99458,122.71685,53.15971,7.09235,1.55136,36.77876
18,126,7266.85474,12859.80643,113.85682,51.05457,7.43749,1.79606,36.53159
19,127,16841.66833,8009.39664,148.85394,66.85078,8.26541,2.29952,49.01625
20,127,17571.73411,13490.53347,138.81673,93.46432,6.55835,1.7076,30.234
21,128,10899.57312,10951.05543,112.49299,59.57546,8.96473,2.01026,33.81871
22,128,16851.72196,7990.80849,130.76686,73.48318,8.98943,2.14816,36.58212
23,129,16796.17272,8005.20996,125.83654,69.34615,8.02446,1.85042,33.8704
24,131,14101.31412,7171.97203,128.49951,122.92008,8.64958,2.23762,25.12898
25,132,14124.72088,7211.43528,123.23349,114.26178,8.52463,2.06703,24.30619
