"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,817.66355,4376.66553,185.72443,61.51798,5.83932,1.35181,54.57515
2,3,11165.9837,7507.26576,105.45433,65.36236,8.28799,1.70008,27.32841
3,4,11190.97116,7509.16669,127.48173,60.25821,8.08175,2.49065,44.39106
4,12,13624.10791,1197.09248,132.43611,59.78264,7.43606,1.86614,40.53402
5,24,3883.4721,14037.86068,122.15378,56.35864,6.5965,1.60006,35.53337
6,25,3880.48886,13957.08136,137.43259,105.49169,7.10326,2.15197,30.09117
7,26,3900.72319,13974.64513,108.48994,56.43706,6.77276,1.72168,31.44655
8,32,3821.86495,13991.41049,112.78091,50.06741,6.79762,1.95881,38.06564
9,32,4487.35572,845.44641,138.00771,58.99785,7.43018,2.10578,46.08515
10,34,4552.78681,830.03235,108.31458,51.03392,6.94067,1.2054,29.72215
11,35,4477.64756,836.53319,32.19633,29.82934,7.32865,1.83936,15.54762
12,37,3889.13436,13989.94559,113.30147,74.99709,7.497,2.23641,30.30966
13,39,3900.78199,14036.09566,122.38343,46.23098,5.95208,1.54844,40.41917
14,40,3914.46932,14003.69781,124.47928,54.4647,6.19875,1.45943,35.95814
15,42,3900.47656,13936.5545,125.47037,61.73373,7.39057,1.99832,37.99444
16,42,4549.99534,851.57784,169.45954,72.20148,6.62604,2.01463,51.89054
17,43,3928.65997,13992.31317,131.27722,57.29649,6.57956,1.822,40.85997
18,44,3864.67296,13943.78717,159.17511,92.60775,6.68202,2.13074,40.35297
19,45,3883.28474,13994.10846,114.51318,57.42698,6.96711,2.31271,38.06295
20,46,3871.93589,14031.76799,145.04085,125.29045,6.57214,2.39853,29.99495
21,47,3813.34873,13997.65928,126.57765,48.15561,7.00134,1.70466,42.82905
22,48,3827.05677,13950.8975,144.70726,100.29794,6.44644,1.6286,29.8601
23,52,3887.07933,13949.12666,180.56432,140.94097,6.33688,1.75423,32.46959
24,53,3880.57138,13932.32732,111.27562,60.93808,7.20556,1.91662,32.13633
25,54,3895.14214,13913.10241,136.95651,132.294,7.24583,1.87623,24.27262
26,55,3889.83454,13972.30894,94.1735,46.72995,6.66935,1.68954,29.92255
27,56,3876.41476,13974.88407,145.24662,53.65406,6.50769,1.50913,45.11787
28,58,9556.71728,11485.43723,136.12215,62.09824,6.4978,1.65851,38.79741
29,61,3893.29728,13959.88964,119.27354,89.60402,6.82932,1.68498,25.59736
30,62,3897.47055,13987.22321,122.85661,111.25739,6.83989,2.15357,25.04811
31,63,3873.68601,13887.20388,223.36597,121.31358,6.00863,2.10758,53.7662
32,64,3865.93654,13911.12162,125.85196,59.4151,6.72021,1.82777,37.65066
33,65,3892.06804,13931.78112,195.35586,121.43324,6.0546,2.07558,43.61309
34,66,3882.89758,13950.14801,134.5416,136.55357,6.85425,2.39562,25.4762
35,67,3891.47969,13959.29164,150.40356,105.47137,6.69486,1.68492,30.70427
36,68,3866.00532,13917.16417,144.72089,145.54838,7.07429,2.19502,25.87083
37,70,3909.55714,13958.636,117.43335,100.10815,7.72965,2.81983,28.66371
38,71,3886.94883,13875.92979,95.47637,56.45174,7.29089,1.69107,26.74611
39,72,3891.90865,13951.25986,107.68507,78.53496,7.8571,2.05233,26.51971
40,73,3883.99304,13951.10606,152.37793,167.17227,6.01801,1.67145,22.86378
41,73,27899.27398,5984.85892,125.42569,49.75747,6.46512,1.88746,43.35108
42,74,3848.72662,13982.54717,123.67888,81.8111,7.89091,2.50153,33.71297
43,74,27845.91288,5927.90345,111.84349,52.86218,6.04426,1.27094,30.65739
44,75,3933.1709,13933.15319,125.38694,73.46693,6.65274,1.8618,32.44183
45,75,12338.01102,1667.33933,124.17149,85.09061,7.53523,1.72474,28.08706
46,76,3895.21005,13936.0602,149.56869,119.59872,6.19594,1.85773,29.0071
47,77,3849.52796,13989.16984,120.29314,55.19182,6.73009,1.72002,36.42579
48,77,10014.47651,9914.23118,141.1704,68.62416,8.15748,1.60532,37.40866
49,78,3923.75632,14001.35908,156.75005,59.92724,6.1511,1.6392,48.02182
50,78,9976.76304,9972.18287,139.31937,84.14888,7.59294,1.86506,33.8703
51,78,27931.83791,5913.15779,167.69568,66.36966,6.09476,1.74467,50.49831
52,79,3833.30202,14008.86468,138.84559,100.81015,7.32005,2.17434,31.66414
53,81,3870.12359,13996.45121,111.82023,48.96055,6.46481,1.47233,33.9332
54,82,3913.11161,13979.9349,110.96901,56.88089,6.7524,2.06453,34.77542
55,83,3903.40491,14007.06207,89.11952,41.85589,7.23669,1.70513,30.34003
56,84,3891.84092,14008.98892,108.56296,88.09992,7.23318,1.66185,23.01622
57,85,3920.00718,13928.25037,161.30214,73.1676,6.33209,1.7921,45.01232
58,88,3934.18057,13952.40744,100.11367,86.21466,7.40898,2.20623,23.36646
59,89,3873.71117,13978.01158,138.09086,92.69732,6.09805,1.80335,30.84262
60,90,3900.23464,13991.31477,143.8291,69.49829,6.21936,1.41512,36.15791
61,90,27897.02587,6009.46519,145.20557,54.6146,5.59666,1.60535,45.78883
62,95,3909.85423,13960.66273,119.81988,83.27678,6.92621,1.46787,25.84336
63,96,3950.72323,13967.90486,83.52787,33.64433,7.17865,1.9183,34.40446
64,98,30373.05021,7746.87626,83.55229,37.07022,6.34416,1.88834,31.88577
65,100,3985.56955,13972.41041,117.58997,62.5706,6.676,2.25287,36.51049
66,105,4286.05432,699.77945,174.54316,72.68408,6.38671,2.23757,57.352
67,109,10738.21322,5767.10832,118.70221,104.28913,8.58617,2.48367,26.60189
68,116,14214.57956,2828.06793,152.88932,190.90309,8.09052,2.54704,24.4286
69,118,9344.79486,4495.54746,141.99832,84.44097,7.41478,1.73619,33.63422
70,119,9331.31244,4464.29048,146.63241,142.23444,8.22185,2.13221,26.4406
71,120,18206.24703,4018.31803,129.15135,295.27637,9.66403,3.62282,16.61206
72,121,14240.90267,2872.00936,167.2359,177.32922,8.49722,3.31441,33.36414
