"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,6435.01298,3671.91961,251.38971,134.79476,7.10487,2.52462,66.55736
2,3,10751.91305,4114.92708,156.25237,99.94555,7.1848,2.46913,40.03859
3,4,6340.95246,3754.45862,130.65193,74.85195,8.502,2.43365,38.37468
4,5,6346.90872,3775.1054,190.89632,107.70013,7.55519,2.10857,46.58434
5,12,5696.98748,6750.31366,116.6246,63.29202,8.26141,2.72012,39.54053
6,12,6637.41876,12338.52879,143.02129,60.19189,7.04502,1.94594,45.81129
7,13,6708.97259,12356.13876,220.26766,107.95737,6.08232,2.10487,57.6656
8,30,18996.5303,8365.70563,143.29546,89.1354,8.25001,2.25124,36.79705
9,31,5092.35476,5229.20567,164.24312,105.95806,7.5206,2.42211,40.74077
10,31,18992.00526,8359.96223,166.04057,74.10545,7.29968,2.07165,50.11136
11,32,5053.15365,5254.70312,168.92322,138.51182,8.94412,2.07106,32.18513
12,32,19012.95969,8364.7114,130.54695,59.01922,7.4171,2.14679,43.01828
13,33,18935.04466,8463.8329,230.5123,134.52823,5.71659,1.71641,46.72499
14,34,5112.85882,5217.59168,134.38343,105.68653,7.88081,1.89836,27.73291
15,45,5083.93825,5255.87161,144.614,64.92381,8.03662,1.86665,43.05642
16,46,5081.64631,5264.19049,148.60008,109.85509,7.89617,2.21351,32.89496
17,63,18181.51317,4675.02322,132.44268,76.75054,7.96708,2.21443,36.5802
18,84,12381.65095,14292.07122,103.48042,40.22783,6.11075,1.65832,37.03475
19,89,19107.05145,7880.26934,186.16199,80.5275,6.85859,1.95412,53.90062
20,91,18975.97134,8013.66482,142.87127,64.92197,8.05349,2.40326,48.43176
21,92,5218.98942,12657.89524,135.66309,90.29748,6.35214,1.53583,28.94013
22,93,5272.16119,12716.7899,125.08439,166.56315,7.5481,2.34939,20.06631
23,93,11585.48934,7295.51607,109.72635,85.42635,7.95237,2.63966,28.51848
24,94,11543.32084,7318.83946,146.26592,129.65865,8.94221,2.15593,28.25238
25,95,11548.12691,7287.3369,136.83398,230.24827,9.26496,2.8011,19.2296
26,96,11557.9149,7283.36668,163.68469,127.3256,8.65016,2.13856,33.22457
27,112,7633.71809,8385.84611,138.03242,83.93629,7.94399,2.01304,34.65195
28,113,7631.3382,8369.19377,155.02185,205.64296,8.34419,2.51104,23.47173
29,120,16254.81074,8367.72058,134.69428,74.51677,8.68586,2.49521,40.7572
30,126,20871.6462,5497.87744,122.26397,66.74612,7.0171,1.66314,32.10399
31,129,20836.38342,5461.22823,168.87265,75.67469,7.61045,2.0792,50.65184
32,130,20808.32269,5510.59859,142.54252,100.02902,8.79204,2.24907,33.52123
33,131,20876.87792,5524.01996,137.94879,57.48655,6.95173,1.8204,43.60669
34,132,16647.32212,694.93148,194.5563,86.47672,6.30819,1.90563,53.72164
35,138,14832.60893,7133.92491,118.91533,79.8662,7.86488,2.13365,30.22515
36,139,14829.7791,7184.15727,134.61079,96.9462,7.83135,2.07701,30.62373
37,142,19333.98088,5612.37823,104.91533,66.85798,7.19686,1.46525,25.47611
38,147,19360.82491,5485.52712,194.06069,105.83146,7.24428,1.91592,46.00051
39,158,7614.31371,8369.70027,113.12467,61.81432,7.98194,2.21312,34.67061
40,160,7645.87813,8361.07107,143.8386,134.60626,7.68816,2.25825,27.43261
41,177,14146.47299,11718.15542,125.37271,44.38034,7.94849,2.23066,51.75095
42,209,11560.7046,7289.18843,175.66099,74.28526,7.98387,2.38553,59.20357
43,211,11605.14502,7300.42787,99.2999,58.07308,9.04343,1.99389,29.28221
44,241,15285.08192,5932.02062,123.43129,68.19707,8.44081,2.19093,36.0772
45,242,15190.51556,5911.15355,166.59801,140.81601,8.10544,1.73439,29.07943
46,257,8016.58796,3984.27532,191.31826,191.52247,7.43397,2.39527,32.3184
47,260,6126.32719,7942.06163,161.15485,137.45152,9.10161,1.85815,29.05279
48,262,6155.07287,7980.069,139.50459,103.50035,8.41268,2.33397,32.29557
49,265,6121.70787,7977.6764,135.01942,102.20466,8.48545,2.45806,31.94402
50,268,6111.88377,7932.10044,167.17098,95.57099,8.04944,2.52841,46.43565
51,270,6095.44348,7982.14735,124.95298,80.05411,8.93715,2.1891,32.58626
52,271,6140.94938,7951.17321,129.48741,51.51842,8.15774,1.78469,42.94616
53,276,9734.6007,4464.34029,135.79792,66.49819,7.99211,2.12336,41.29924
54,314,6210.19724,10095.76273,202.92679,105.39412,6.69024,2.30786,54.70543
55,315,17431.3978,7953.62185,81.82804,47.40058,10.12362,2.64611,30.33874
56,316,17466.4419,7902.47912,174.81396,159.69686,8.55401,2.62009,33.99747
57,321,17551.5652,9902.94624,130.86433,65.7249,8.32103,2.01602,38.5775
58,325,16913.58652,9711.47759,169.10039,81.66274,7.85351,1.99781,46.84059
59,341,16972.35865,9634.85033,125.46085,67.21198,8.57922,2.16415,37.06682
60,348,7529.50973,5524.40532,105.30485,69.0491,8.83184,2.11982,28.60091
