"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,1446.83044,1422.05018,197.95355,61.46032,5.49501,1.50969,63.23067
2,2,4135.92896,12420.72604,111.94951,33.14141,5.16452,1.24201,41.69288
3,2,5706.0621,7165.09613,201.89703,54.12771,5.18877,1.50394,71.68071
4,3,4009.32746,12455.48113,183.21455,80.37802,6.52303,1.85961,51.32078
5,3,21421.6287,7423.30885,79.74447,38.97394,7.63116,2.18403,31.00664
6,5,21462.4492,7537.92082,228.56952,113.0047,6.14787,2.06318,58.18995
7,8,1378.38671,1426.43339,90.2878,44.10668,6.96406,1.8905,30.95662
8,9,2303.52755,859.32108,130.97323,56.66779,6.76037,1.73504,40.14894
9,9,15942.32519,13735.68392,97.78034,50.37729,7.4791,2.00385,31.84745
10,10,1410.78202,1541.27975,113.86949,46.44255,6.26811,1.4978,36.23637
11,10,15932.6267,13634.50804,128.61962,70.87865,7.06979,1.96658,35.24905
12,11,1348.97221,1461.08985,129.01588,48.55938,7.62575,1.89509,45.99912
13,17,20632.74299,11543.20756,95.13649,43.15538,6.90126,1.80884,32.90451
14,18,20606.3131,11614.39696,114.37052,47.74531,6.6649,2.02547,40.833
15,30,1340.13205,1410.19266,128.45633,51.67546,6.95019,1.88987,43.57638
16,35,1391.64044,1448.06532,140.61237,54.18411,7.00682,1.82993,46.92876
17,47,37647.35569,4967.23028,121.74922,52.94432,6.11171,1.62084,37.16855
18,60,1388.21192,1454.60608,169.33869,76.00261,6.53314,1.99212,49.51585
19,61,1308.43927,1472.41452,168.76787,90.22648,5.85144,2.11061,44.55334
20,62,1333.67915,1502.03919,127.62881,53.63241,6.55728,1.49458,37.87772
21,62,18388.62569,9667.36725,135.58088,52.90334,7.05483,1.55015,42.03893
22,64,1375.2924,1448.76077,127.13308,50.12746,6.89087,2.09849,46.39467
23,70,1212.28499,1501.62083,150.21373,57.48749,6.72734,1.48688,44.63776
24,73,12999.25974,11258.91379,121.75286,53.7666,6.90965,1.47747,35.44051
25,75,1309.52497,1540.54397,137.41718,118.66572,6.82904,1.56257,24.67355
26,76,1255.90364,1608.10492,138.00331,70.17719,6.71825,2.07679,40.11409
27,77,1264.07667,1566.63533,118.12092,66.66752,7.09256,1.98734,33.06981
28,78,1236.22954,1474.11447,158.11198,73.71907,6.16767,2.15293,47.8253
29,79,1258.08645,1479.62397,167.29753,73.98921,6.63734,2.11572,51.33508
30,80,1279.73797,1529.27215,105.49698,58.41245,7.34641,2.03144,31.71953
31,81,1287.425,1600.33535,145.26168,81.72883,6.76148,1.89671,36.8597
32,83,1290.47493,1529.53606,185.56599,86.06871,6.30024,1.84918,49.4858
33,85,1224.76102,1485.67612,89.57402,44.3427,7.17875,2.00746,31.32783
34,87,1269.25861,1535.45468,135.77997,60.98079,6.58672,1.50946,37.66788
35,88,1252.56246,1512.62456,152.53408,72.50906,6.38918,2.14961,45.9303
36,88,12176.1621,10444.95884,159.75367,101.31851,8.0059,1.80561,35.16767
37,88,35987.85693,10146.16907,158.25444,74.10272,5.08831,1.50846,40.20607
38,89,1204.14999,1504.37615,126.02026,77.23623,7.122,2.0633,32.93453
39,90,1239.73966,1544.38867,152.79527,72.58969,6.4868,1.96669,43.9167
40,91,1286.6057,1567.36765,143.04023,70.27124,6.78989,1.68917,38.2458
41,92,1224.47488,1558.70328,123.0363,78.63768,6.5926,1.80532,29.81574
42,96,1242.35665,1537.54221,148.45444,102.09915,6.38184,1.70255,30.99354
43,97,1256.53153,1433.58788,135.73029,98.45116,7.12636,1.85745,29.25932
44,99,1254.4414,1490.56365,176.75251,97.39944,6.36117,1.86619,42.25193
45,100,1248.90314,1473.46637,142.33383,52.45393,6.43049,1.72185,47.44917
46,103,1285.33494,1553.97853,153.0409,64.16446,6.53835,2.06411,49.61356
47,105,1241.80528,1492.6227,130.44857,69.94321,6.82867,1.66641,33.79504
48,106,1259.56432,1438.37962,133.07397,60.48441,6.93463,1.8823,40.61702
49,107,1274.87995,1548.63202,121.1842,53.75219,7.2156,2.21662,42.33395
50,108,1226.63332,1556.16776,123.23137,86.0397,6.17108,1.72539,27.61587
51,109,1298.58811,1554.55535,141.45361,82.91285,6.26016,2.17233,37.4795
52,111,1291.03737,1534.01904,141.098,76.80403,6.64463,1.87318,36.85791
53,112,1259.50469,1580.61846,144.18757,69.27172,6.60268,1.85361,40.7371
54,113,1315.08392,1524.62504,112.64348,46.77618,7.61684,2.07144,41.08064
55,114,1238.56449,1526.47027,152.21086,73.70268,7.02741,2.01048,43.66522
56,115,1327.22255,1516.90375,187.19804,89.6639,6.69619,2.25113,54.16922
57,116,1250.15933,1566.91736,145.47299,117.97129,6.71983,1.51158,26.29505
58,117,1285.96087,1517.60467,112.45062,41.54725,7.25449,2.24383,46.83167
59,119,1308.77042,1569.79752,116.02086,48.32927,7.63515,1.77374,38.73869
60,120,1302.16979,1499.38114,156.93553,75.39953,6.57664,1.99018,44.60136
61,121,1330.22785,1529.82298,134.96255,58.74005,7.23796,2.09652,44.68999
62,122,1316.80875,1523.13521,176.8636,67.09358,6.44363,1.90647,56.77344
63,124,1308.83792,1526.08706,130.17977,75.43954,6.53987,1.83563,33.24206
64,125,1311.32337,1592.43976,159.25123,64.1511,6.57163,1.8633,49.76349
65,126,1308.84746,1580.71691,151.17325,58.91837,6.43843,1.71412,47.23519
66,127,1340.0256,1681.94482,108.98441,51.298,7.27347,2.1742,37.56552
67,128,1354.16194,1647.49107,144.48608,55.37631,6.98513,1.94889,49.57067
68,129,1312.70271,1546.49357,141.58945,52.65205,7.78138,2.21574,53.80291
69,130,1239.54576,1549.53816,145.14825,50.45647,6.98626,1.72779,50.29736
70,131,1280.72189,1480.57135,177.42288,83.73336,6.10121,1.93012,48.40018
71,133,1299.53203,1507.64933,148.81175,81.07322,6.80485,2.12662,40.49492
72,136,1327.99659,1579.86017,125.66879,68.26554,6.8516,1.63401,32.51041
73,137,1347.13932,1564.11984,117.41714,62.67654,7.00673,1.74304,32.45162
74,138,1327.23718,1576.60719,155.05638,82.68067,7.1833,1.96857,40.69897
75,139,1389.30182,1572.13936,139.68308,73.39758,6.92593,1.98411,38.58988
76,140,1396.34479,1557.17443,82.62903,47.26347,7.79539,2.00507,27.17655
77,141,1306.62176,1558.91155,137.09129,52.80956,6.44166,1.74659,45.1293
78,145,1327.0439,1578.80603,133.19063,71.38004,6.84259,2.06946,37.6482
79,145,18971.96366,4308.18856,163.52836,80.89499,7.87453,2.16983,46.96196
80,146,14448.419,3289.49304,141.91359,118.72449,8.84312,1.83855,27.1312
81,147,1303.46446,1581.81608,181.63455,126.73097,6.74777,2.15949,38.77778
82,147,14364.13765,3276.48496,168.91952,81.62497,7.40583,1.8843,45.40171
83,148,1310.10555,1613.6004,150.92602,94.77177,7.31533,1.98344,35.59011
84,148,3852.77039,4420.03108,146.48633,61.25324,7.48894,1.849,45.57102
85,149,1374.47117,1585.72463,166.67746,74.12085,7.11542,2.09773,50.73869
86,152,1372.4584,1592.46378,130.52787,67.72485,7.21757,1.73574,35.1778
87,153,1352.37271,1578.3431,141.60226,70.60006,7.76955,2.19654,42.61249
88,153,2998.64547,7545.29872,127.95008,106.62183,8.87526,2.44453,28.7128
89,154,1413.20971,1588.55106,127.11731,56.11106,7.98058,1.90129,40.52503
90,155,1339.09184,1584.16761,125.02662,86.41683,7.64635,1.95135,29.38685
91,156,1301.4191,1565.24674,166.68371,89.38654,7.37775,2.09845,43.93754
92,157,3006.12914,7535.26742,111.14353,72.18439,8.93698,2.16784,29.97284
93,158,7775.65424,3194.78658,110.61818,47.52914,7.94992,2.0833,39.72297
94,159,3034.15035,7534.35765,117.36303,92.78603,9.03489,2.03664,26.23469
95,159,7753.53548,3187.24904,142.42426,72.97522,8.16023,2.5811,45.81495
96,160,7712.6231,3233.31037,167.85327,96.2195,7.62612,2.85246,50.00696
97,162,13068.45002,11194.92341,156.51058,90.14636,8.45284,2.56106,44.39082
