"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,4,5322.94391,7096.14474,103.82094,86.68542,8.53053,3.36511,29.63882
2,5,5223.57782,7071.92721,122.11967,111.27052,8.27077,2.25375,25.30438
3,6,5088.58847,7042.16964,179.44716,88.09569,7.44083,2.19017,50.70683
4,14,1222.08212,13452.94433,160.84651,79.13681,7.11505,1.8394,42.83602
5,15,17266.52434,13709.9687,108.49737,46.75853,6.41779,1.91005,37.58842
6,31,1211.5074,13483.99419,270.44327,157.88761,5.16212,1.80419,53.74528
7,32,1136.78103,13388.75776,127.44862,48.61097,7.14721,1.63428,42.11209
8,32,3327.83313,10222.06484,103.0619,60.11018,8.4821,2.23721,31.47803
9,34,3289.57751,10232.49305,129.03592,56.96403,7.04957,1.98373,41.75755
10,36,3286.99571,10289.88647,150.95819,63.41399,7.4282,1.91399,47.14755
11,37,3386.65892,10336.79352,147.38227,66.5599,7.30672,1.81751,42.84396
12,39,3368.40159,10274.46973,332.5841,217.4815,5.24993,2.36961,67.72797
13,48,11416.88191,12529.34834,144.65819,52.0272,7.09072,1.92595,51.76589
14,114,9754.85334,5720.16425,178.62998,89.34976,8.21534,2.03314,47.81313
15,123,1953.86569,6224.09114,148.38379,75.0497,8.29904,2.02052,41.6544
16,123,15564.10919,14218.1296,165.01443,86.88895,6.29757,2.09309,44.18717
17,124,1979.36804,6271.64585,204.76205,148.04697,7.00923,1.78621,37.51713
18,124,15541.71218,14255.381,113.51638,62.07373,6.80501,1.67699,30.83886
19,125,1882.19841,6293.9685,127.63918,85.2452,8.66283,2.75798,35.92893
20,125,15599.37325,14264.37362,183.59013,136.34638,6.53979,2.02808,36.19696
21,126,1936.48952,6246.87874,153.07187,81.40381,8.1374,2.09261,41.67797
22,126,15590.37555,14254.94013,130.86228,96.79846,6.78608,1.90626,28.52861
23,127,1974.57418,6324.6461,148.33437,69.41611,8.17552,2.13459,45.44455
24,128,1892.12612,6289.74143,127.82851,97.57636,8.15662,2.03229,28.22998
25,129,1934.26186,6313.46522,200.16354,117.26669,7.14226,1.72915,42.4035
26,130,1968.34395,6325.21416,157.62569,86.59005,8.36951,2.33115,43.90676
27,131,1927.90804,6317.11412,119.08586,83.8502,7.74449,2.06884,28.87098
28,132,1933.65475,6314.91342,146.66632,68.78123,8.17027,2.20337,45.80367
29,138,9720.52999,5718.73694,188.98336,80.25011,7.82552,2.26886,60.37857
30,157,15548.6089,14269.60424,148.09881,64.03906,6.57352,2.15302,48.47983
31,215,9050.29451,9700.88795,162.51511,205.69112,8.75571,3.51629,29.44304
32,215,11280.97115,7395.52383,185.83846,136.83468,8.15683,2.49095,40.7383
33,216,9078.09229,9694.25535,113.9502,99.99977,8.90048,2.25566,24.97187
34,219,9048.59705,9742.11055,141.21144,118.15942,8.27892,2.0694,28.31281
35,222,871.4049,12419.5503,162.00237,87.74146,6.58879,2.06796,42.44929
36,234,9041.57925,9663.0482,126.81131,77.62482,7.94064,2.17475,33.89335
37,272,8556.58167,8477.04692,184.19262,86.84328,8.24315,2.35111,55.64341
38,294,17131.47652,1256.94967,145.14758,108.19415,8.28604,1.90731,30.21688
39,295,12358.09974,9380.35473,152.24694,87.63769,9.89316,2.25266,40.62045
40,297,17154.01148,1272.84698,153.15689,106.01635,8.26178,1.89239,32.81621
41,299,12354.41409,9337.33539,137.11974,54.75759,8.77165,2.37497,51.81661
42,306,17189.12883,1252.03951,207.52088,106.65261,6.79832,2.49477,58.88625
43,343,9015.29077,9746.03606,141.26848,55.58401,7.69059,2.06009,49.30911
44,356,6269.92732,8337.363,182.40023,119.94521,8.34628,2.32592,42.26587
45,357,6293.10021,8372.98091,133.72556,58.79365,8.76534,2.38289,47.29466
46,368,5177.16328,4865.73747,168.52366,87.36454,7.58744,2.27624,47.49122
47,374,5141.07161,4877.44799,182.93965,113.92619,7.99032,2.26909,43.58078
48,376,5120.16679,4839.11248,173.05004,75.74843,7.90151,1.82347,48.90729
49,377,5125.72749,4846.98931,138.05676,142.95456,9.21294,2.77,27.21479
50,378,5153.75551,4867.85476,122.87705,110.04904,8.92203,2.67582,27.70425
51,383,5225.33868,4909.76052,186.08354,83.83877,7.42144,2.04874,53.60049
52,386,9716.4917,908.34766,115.73176,103.83907,8.28711,2.25942,24.82224
53,387,9090.52611,9706.86185,162.27737,152.02744,8.38002,2.65549,31.92594
54,388,9050.8192,9680.87302,157.10263,96.09645,7.72143,2.1368,38.58271
55,389,9030.77261,9631.85481,131.91209,76.27553,7.87327,1.83514,33.55738
56,396,5177.95205,4839.04786,128.36032,168.42755,9.2726,2.59789,21.36789
57,396,5546.92322,598.13885,111.96676,43.63027,7.62038,2.28425,45.25817
58,406,5189.50094,4833.78245,96.72538,64.41675,8.32508,1.76302,25.21019
59,408,5160.57584,4755.36367,152.83922,85.29479,7.82969,2.3555,42.70824
60,410,5186.7595,4816.31055,173.77891,169.73415,8.01917,2.11226,29.1804
61,411,5151.32272,4824.54363,141.06523,95.92118,8.75002,2.15676,33.41971
62,417,5159.37925,4783.42922,132.39231,56.00869,7.97345,2.23558,46.70189
63,419,5179.92367,4862.27837,137.83887,104.71231,8.74398,2.23748,30.89785
64,422,5200.48536,4834.73047,122.26426,72.82139,8.51124,2.65857,37.42429
65,423,5199.6904,4824.28483,111.80524,75.9202,9.48527,2.38531,30.40039
66,426,5218.47627,4834.39902,131.0991,60.67795,9.10442,2.16576,42.56594
67,427,5132.40468,4849.715,154.93998,112.53292,8.33971,2.44202,35.92789
68,428,5143.26078,4836.19339,153.8667,105.73117,9.16281,2.07189,34.4254
69,429,5175.46463,4824.13498,124.45145,59.40243,7.47715,2.10078,39.61491
70,431,5123.19888,4830.68056,118.75368,77.72201,8.4074,2.26903,31.6275
71,450,3513.76282,5607.12565,116.5622,50.38739,8.6358,2.34394,43.42938
72,452,3429.24368,5595.4907,122.73373,78.37563,8.69606,2.83162,36.7991
73,468,3383.17422,5609.09333,124.49163,77.00907,7.85239,2.08533,32.62792
74,478,3381.0137,5580.60635,125.84568,132.89077,8.56138,2.02279,22.34549
75,478,10731.94575,10522.2836,174.63428,98.86243,8.63657,2.19769,44.61575
76,482,3404.68966,5578.12233,136.76184,55.40489,8.15509,2.29102,50.06604
77,482,10653.89983,10672.66315,189.3548,95.44833,8.0703,2.10474,50.48091
78,494,3512.91017,5588.71333,198.97595,92.12478,7.03001,1.9175,53.07906
79,505,3434.89382,5636.60315,187.10512,85.6833,7.86043,2.43854,58.96652
