"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,974.06815,9031.01896,46.55924,19.53831,6.3646,1.93956,27.51435
2,3,5645.39607,13872.39164,107.27991,67.32422,6.73588,1.42973,25.83676
3,3,10179.67104,650.56543,122.4993,72.27932,7.49663,2.04727,33.16152
4,5,11514.66744,10715.94604,122.13374,62.16296,7.68541,1.83847,35.11783
5,9,9456.15565,10128.52673,68.71215,34.94392,7.53824,2.00219,27.23307
6,15,8028.01954,1112.52653,116.95114,104.07764,7.20965,2.02803,24.09694
7,22,1928.31918,1961.0738,194.75016,162.3637,6.87434,1.94901,34.02108
8,23,4908.46489,1247.98343,142.2214,78.73824,7.12361,1.99004,37.61782
9,24,5807.2319,1635.21281,107.92241,71.37388,7.93421,1.85475,27.32838
10,27,1577.04417,6403.73366,138.33365,122.16651,7.43604,2.55808,29.50611
11,34,15561.71853,1135.29626,123.28854,73.94168,7.81062,1.51125,29.22103
12,35,15562.41569,1146.5687,102.05909,46.51728,7.40086,1.67973,33.02926
13,36,15557.02174,1151.92019,164.90675,86.69764,5.90178,1.91975,42.33042
14,44,4842.19773,7248.12,159.40327,62.3081,7.16446,1.82626,50.41866
15,51,31724.15301,11269.01321,161.41447,61.90511,5.50666,1.45,46.16311
16,75,20226.46356,888.70393,148.22461,96.25289,6.69503,1.75771,32.62915
17,76,20264.76186,886.24273,130.87287,118.74567,7.17788,2.19674,26.1681
18,234,13310.20489,8468.36324,109.17059,60.01463,8.16455,2.08768,32.90441
19,249,9679.07501,5699.58999,100.36231,83.23576,8.43026,1.64829,21.74168
20,257,10599.37068,8370.78676,113.1165,117.33853,8.95563,2.73118,23.92577
21,258,10636.42147,8341.30841,146.75142,113.17052,8.38617,2.16706,31.34497
22,259,10633.50968,8314.93989,135.34798,57.34378,8.144,2.24112,47.40186
23,259,19979.42134,8372.2705,97.00256,61.93357,8.58633,2.13553,27.96312
24,260,20049.62786,8324.78299,212.7396,107.51787,6.66927,2.10026,54.77383
25,269,20012.06733,2630.1608,125.97901,62.3701,6.91978,1.73361,35.58341
26,272,19971.34103,2661.55126,90.29859,48.92637,7.7805,1.7388,27.88114
27,272,19981.06773,8426.05722,198.0248,182.11157,6.34486,2.2902,34.48474
28,278,4881.02816,1381.81565,140.06214,113.85015,7.96364,2.29796,30.07454
29,280,19976.96163,8415.3344,101.79821,45.91582,8.46452,2.05523,36.27732
30,284,9860.49265,4652.61153,177.92011,202.67971,7.8286,2.20985,27.07673
31,285,9768.30725,4692.15167,162.80585,72.09878,8.19021,2.08186,49.86255
32,287,9868.71182,4733.26649,143.00661,94.9766,8.06214,1.76762,31.49111
33,288,8141.12317,6630.46571,140.80308,77.59501,7.97503,2.35679,40.81778
34,289,8113.88194,6640.98477,114.87974,115.01428,9.12039,1.76402,21.05685
35,290,8149.00816,6683.90464,140.49975,103.56781,8.67641,1.90517,29.8392
36,291,8118.42535,6628.20281,139.3399,136.35489,9.05008,2.51302,27.28069
37,292,8135.00894,6653.03964,148.95689,156.63334,8.87514,2.00283,24.65451
38,293,8135.95618,6568.65442,143.56799,71.87938,9.68499,2.6365,47.52209
39,294,8131.90659,6661.9201,137.80756,110.4365,7.94244,2.06382,28.72298
40,295,8118.43293,6633.34863,115.00564,165.87646,9.15912,2.13265,17.59238
41,296,6511.77713,1370.82613,145.58676,57.44475,7.52409,1.90186,48.10406
42,296,8111.72393,6578.06871,126.57544,74.45611,8.68473,2.59889,38.16111
43,298,9838.49514,4692.30419,135.2594,181.85354,8.91425,2.28874,20.66556
44,299,9852.69691,4662.90672,106.93201,87.37279,8.64615,2.19259,25.04938
45,300,9818.76272,4693.58779,135.69335,265.43088,8.87609,3.40904,18.64071
46,302,9813.07409,4680.80751,133.57636,74.21656,8.78327,2.51703,40.59244
47,310,9871.54869,4683.33295,136.98264,114.5876,8.70473,2.2272,28.65993
48,311,9820.61984,4691.86572,122.63733,109.9695,9.60896,3.23406,30.41714
49,312,9829.65236,4716.14347,162.36846,186.60252,8.41213,2.68102,27.57793
50,314,19981.70194,8395.66125,168.23866,92.98865,7.28044,1.77089,39.80955
51,316,9843.18488,4691.17582,146.21059,179.64582,8.17241,2.46305,23.69759
52,323,12148.86873,2489.65758,204.16493,114.07827,7.45424,2.07618,48.83346
53,326,12199.02275,2410.31712,137.5306,166.12185,8.54704,2.93895,24.92878
54,327,12193.72234,2443.19514,112.51888,67.79383,7.92362,1.93675,30.35687
55,328,12158.94015,2409.0811,125.17675,182.25912,9.1435,2.92066,20.51785
56,331,12170.49243,2421.76732,175.02049,99.46131,6.9823,1.84869,40.84773
57,332,12175.46579,2416.39503,120.09005,157.30766,8.98491,2.26212,19.56819
58,336,12145.02236,2439.72618,135.93921,157.86519,8.52702,2.20231,22.5834
59,339,12129.26697,2393.76257,92.86218,66.22658,7.79794,1.97395,24.54688
60,340,12181.89366,2439.82679,111.07117,49.32392,8.02628,1.91815,37.35062
61,343,6979.48696,12865.19628,166.38843,83.11592,7.15188,1.98744,45.02773
62,344,6940.68888,12864.31872,179.42422,98.95439,6.85764,2.16484,46.01987
63,350,6927.02221,12949.73587,103.85927,63.89366,7.45493,2.1326,29.77844
64,352,6957.22355,12908.04362,123.81569,71.32453,7.21946,1.59892,30.70706
65,353,6956.40078,12868.69346,131.18587,89.49475,7.45354,1.6898,28.86695
66,355,6986.63034,12896.20332,153.59643,93.73641,7.13112,1.90703,36.10232
67,356,6944.27207,12900.14772,118.42807,96.90282,8.1583,1.91,25.1434
68,358,11896.19063,7699.87202,89.05146,57.54152,9.07892,2.40689,27.92658
69,359,11836.46311,7639.73902,143.28968,190.34155,9.71499,2.68435,22.94841
70,370,20264.58544,874.43791,119.68101,148.95161,6.95001,2.25725,20.19977
71,371,7907.23275,13902.7583,152.796,112.12026,6.83108,2.0702,32.66764
72,371,20245.37871,897.79147,118.66284,86.40639,7.81263,1.94657,27.46479
73,372,20257.30217,903.28624,127.88759,122.38816,6.58965,1.83156,23.28899
74,373,20218.85628,890.78458,141.87652,99.20543,7.05673,2.16629,32.93196
75,374,20231.66883,895.85638,135.69213,117.33854,7.35144,1.78786,25.57836
76,375,20235.55238,913.6205,128.47772,134.26451,7.49432,2.73977,25.71402
77,376,20256.03506,944.2748,141.07953,156.68815,6.87571,2.12678,23.49864
78,377,20272.06783,941.07705,102.88825,105.65677,7.84162,2.3307,21.44095
79,378,20227.00706,919.6812,170.73099,165.46473,6.35419,1.53587,25.83865
80,379,20222.64305,898.09175,126.38082,94.57651,7.84253,1.55156,25.79808
81,380,736.16274,8500.40024,87.77924,76.11889,7.28176,1.78978,20.29223
82,380,20252.96244,918.35588,113.59891,95.37254,8.22145,2.15942,25.27082
83,384,758.0253,8501.63449,138.87504,247.88563,6.87233,2.00814,16.70366
84,386,748.58281,8490.72816,130.69027,179.9055,7.23189,2.47398,20.50311
85,387,745.91453,8499.63325,111.34215,100.31186,7.30972,2.30877,24.42461
86,388,737.46662,8489.75697,134.70366,222.58898,7.63539,2.95233,19.69723
87,389,766.29449,8453.63181,134.40369,134.69038,7.51126,2.29459,25.23893
88,389,20845.05749,13219.41133,91.1025,55.17942,6.51407,1.50837,24.7723
89,390,12519.72155,7184.45468,182.08128,96.10899,7.43172,1.85555,44.39163
90,398,12536.93859,7127.58646,109.637,45.05913,8.52884,1.95981,39.64016
91,477,16604.63184,8237.41993,145.88471,159.98447,8.8926,2.67752,26.60691
92,481,16609.56852,8227.16554,127.49276,238.05847,9.14085,3.06101,17.75476
93,492,21431.6398,10472.37129,138.50953,89.98313,6.85268,1.84065,31.87656
94,508,2491.06529,9165.29192,111.56197,74.88074,8.78246,2.38616,30.62592
95,509,2525.67568,9071.15096,161.4981,144.3965,7.43924,2.4552,31.71053
96,539,16452.16903,5788.47263,117.21948,63.61525,8.62104,2.09522,34.68573
97,543,16384.57367,5803.62836,136.12272,119.46856,8.44677,2.80854,30.70759
98,558,21553.04039,13141.76016,157.2728,78.01929,6.41484,2.01475,43.87297
99,560,21492.22063,13166.02149,126.37747,59.08333,6.66434,1.926,38.94238
100,567,21497.34901,13115.26462,123.60474,82.24468,6.72624,1.91934,29.78029
101,573,21606.14701,13195.58733,165.50327,72.2173,5.60101,1.85479,47.96641
102,582,21485.74694,13093.35258,140.79932,91.65872,6.35135,1.82988,32.07459
103,589,41379.57023,3385.78974,108.1898,42.03434,6.99155,1.77093,39.09618
104,603,21513.97746,13189.81587,104.80136,41.37314,6.85446,1.75603,37.81294
105,605,13721.71651,5118.55528,97.88632,60.16111,8.51596,2.1941,29.20742
106,607,1367.96367,14182.05434,100.15553,45.1852,6.9445,1.79731,33.85734
107,612,2892.68888,7818.1278,143.03452,170.05475,8.1975,2.08529,22.45955
108,613,2898.05251,7835.35189,122.26373,83.85046,7.54545,1.9245,29.00249
109,617,19125.60075,8772.37541,106.70469,56.34817,7.80107,1.88718,31.99761
110,621,1326.58671,14202.53491,122.34034,106.29763,7.5701,2.38063,26.80135
111,634,7181.59525,13846.56084,139.81619,129.9742,7.30071,2.0873,26.2357
112,635,7210.00181,13875.50813,152.86063,75.99326,6.98974,1.88784,41.61883
113,640,18305.35523,10514.14353,97.38315,75.05454,8.2559,1.91147,23.57947
114,644,7153.70361,13843.38229,106.47014,101.51814,7.74991,2.1894,22.45043
115,644,18262.12675,10516.57395,125.9819,146.79499,8.46648,2.54624,22.7811
116,645,18274.22078,10527.85352,104.03944,49.61385,8.3653,1.49952,30.99447
117,649,12851.72735,13722.12336,136.1528,58.34975,6.61145,1.85852,42.78068
118,654,12844.85274,13659.57191,94.25709,41.39628,7.05985,1.77983,33.27908
119,656,2881.98026,7790.94689,94.18707,47.58833,8.21891,1.82724,30.46578
120,659,12867.36389,13638.74367,100.86974,50.06335,8.1363,2.2136,34.84194
121,660,7192.16287,13837.63028,111.18658,60.71054,7.11499,1.82054,31.51119
122,662,12098.20839,3872.68426,231.57878,155.00564,6.88759,2.29419,49.19302
123,665,1341.80061,14226.41087,120.53099,52.57453,6.39105,1.88579,39.41571
124,666,12099.09265,3961.34591,138.14532,67.467,8.51301,2.24572,43.09399
125,666,20260.99557,5874.26727,163.08295,72.32343,6.88379,2.06002,49.57872
126,667,12039.47925,3909.08107,88.28309,65.83611,8.05046,1.78525,22.44838
127,673,7196.32638,13869.43269,107.15431,57.53845,5.9997,1.61588,29.83763
128,675,3981.7864,7748.98401,92.90728,40.13198,8.31413,1.89635,34.3425
129,679,7159.3078,13845.94934,129.05087,135.21434,7.0962,2.24115,23.66187
130,680,3470.61071,7365.6394,129.7951,70.2766,7.59548,2.35604,39.22101
131,681,11356.15731,5506.94672,119.3651,159.00517,9.48207,2.65452,20.43986
132,684,7198.22048,13854.21785,100.75492,52.02456,6.95992,1.69976,30.22026
133,684,11349.98003,5506.45808,144.53782,155.74044,10.14259,3.02252,28.39747
134,684,37430.76815,3874.13826,141.73797,74.12603,6.30134,1.93351,38.61427
135,685,11384.31787,5525.35348,110.36276,157.85124,10.62396,2.65454,18.62265
136,685,37422.82474,3934.86627,121.54161,57.74438,6.18472,1.79188,36.38145
137,686,11351.8945,5487.78851,151.98105,123.03013,9.68153,2.36645,32.21753
138,695,7217.95854,13837.8254,120.46812,96.78108,7.03684,1.80018,25.16952
139,696,7192.31767,13860.96624,113.70819,52.66311,7.6031,1.79307,35.64139
140,701,12522.51727,7027.2195,102.56143,88.5606,8.6898,2.04012,22.94988
141,702,12507.0227,6997.87221,139.16907,99.91733,9.07969,2.15349,31.83152
142,703,11331.31832,5453.74557,150.89779,130.86588,8.29527,1.90298,27.82795
143,706,11324.58554,5521.09283,86.73274,36.61909,8.57483,1.83784,33.25438
144,715,11357.58346,5496.07175,143.54825,159.72082,8.08941,1.81089,22.43558
145,716,11302.29026,5440.63332,193.07881,85.2581,8.28932,2.03022,55.63885
146,725,12538.32756,7031.99528,105.8263,115.47337,9.13,2.37333,21.0205
147,731,12534.9736,7033.26413,137.89285,157.28673,9.25325,2.40504,23.85596
148,752,18296.70154,10485.61425,102.77305,98.71424,8.43236,2.02395,21.32468
149,754,5343.29726,1561.69106,133.35704,67.61802,7.67837,2.06597,39.22757
150,756,5339.79286,1516.83018,156.80941,90.04316,6.84814,1.88174,38.01201
151,758,5388.99101,1576.38377,126.64052,124.78466,8.1912,1.99718,23.39421
152,759,5367.90906,1591.38634,86.14492,44.6596,7.58885,1.63407,27.46603
153,762,5364.1879,1544.30066,121.2787,52.11698,7.47315,1.98042,40.95591
154,763,5405.80715,1584.86128,100.17831,54.31895,7.61439,1.80505,29.80741
155,764,5408.10487,1599.81985,123.34857,99.56242,7.89148,2.44591,28.74448
156,765,5444.9624,1533.56113,178.16925,88.77982,7.22375,2.03616,47.90451
157,766,5347.02584,1561.67223,94.86616,77.16862,7.77774,2.14605,23.38757
158,783,5421.11245,1545.71279,123.12818,49.13834,7.36507,1.44118,37.89893
159,785,5378.21886,1571.28543,120.2364,110.95427,7.37481,2.31127,25.10805
160,815,18260.89566,10400.15113,245.31164,132.30787,6.46715,2.31466,61.41381
161,819,18277.26519,10524.56825,182.33054,97.96115,7.27601,2.70181,54.1681
162,821,7229.51685,11928.29888,101.9049,50.17558,7.57655,2.13911,34.67914
163,873,18297.24771,10497.17348,134.13572,70.30555,8.15594,2.03753,38.15863
164,908,18278.72484,10531.63674,111.02777,64.83833,7.95323,1.99451,31.18215
165,911,19823.67851,1637.15432,148.10159,77.30658,7.26316,1.82745,38.74894
166,927,18288.25704,10477.40189,72.64669,36.69695,7.49094,1.91853,27.51156
167,952,3512.78021,13619.78927,135.69992,64.77791,6.90411,2.05342,41.37279
168,959,19854.58372,1665.79113,138.94677,191.37123,7.44676,1.9226,19.50428
169,960,19831.96404,1649.62323,154.83898,138.80844,7.41894,2.10926,28.78487
170,965,8057.83077,13195.00573,151.25954,91.06678,7.35827,2.23281,38.9164
171,980,5903.7457,11305.90117,98.44353,57.77152,7.50115,1.89808,28.50769
172,999,14840.37445,13187.9341,106.90682,64.34381,7.5588,1.76944,28.50014
173,1023,3498.41728,8427.86177,130.62962,85.13701,7.11922,2.70269,36.76115
174,1028,13220.52979,12773.39911,166.44014,102.63953,7.40234,2.08105,39.34618
175,1055,18276.7157,10546.59199,115.81217,137.10724,7.78902,2.05283,19.86648
176,1068,31598.57676,3650.55466,126.94992,63.60662,6.28087,1.67367,34.93287
177,1071,5941.56439,11274.26262,130.67009,76.41106,8.66859,2.46431,38.03297
178,1161,19832.62229,1696.84635,107.0761,71.3587,7.83656,2.14173,28.66092
179,1167,18304.51947,10503.96896,108.38157,54.37147,7.41708,2.00077,34.35157
180,1193,17539.51156,2031.37301,107.14028,99.10128,7.46799,2.11163,22.6967
181,1203,20052.3825,1480.71426,135.14582,66.93856,7.20589,1.58407,35.75732
182,1259,3562.66547,10795.11975,128.06193,71.36831,7.16269,2.48403,39.1165
183,1260,3574.09622,10801.29196,124.57011,69.6926,7.79016,1.98689,34.35049
184,1270,20027.43277,1541.26366,131.65491,92.17521,8.42336,2.11742,31.08522
185,1279,3598.91169,10792.01638,123.30476,67.64466,7.73144,2.08545,35.40341
186,1287,3600.85464,10763.33183,158.06174,63.0443,7.50517,1.79164,48.88645
187,1290,20045.18853,1564.54065,173.29849,111.77862,7.21253,2.02534,38.59465
188,1293,3644.13017,10750.69768,154.97883,90.5643,7.29123,2.2531,40.64616
189,1293,20072.87346,1547.85991,117.92652,46.50744,7.47423,1.93874,42.47502
190,1294,19945.7089,1569.17754,132.1851,51.3453,7.0397,1.74054,43.75687
191,1298,5964.53042,11275.09261,94.08688,50.98712,7.85228,2.17126,31.16854
192,1312,19983.92938,1542.86135,151.88548,59.95292,6.97656,1.50796,44.23691
193,1314,3003.23508,2819.1545,132.48104,56.5306,7.76559,2.30112,47.16807
194,1315,2960.84473,2816.1052,103.22045,44.31211,7.39179,1.39912,32.33972
195,1317,2989.17083,2789.05242,107.40953,47.62596,7.52527,1.85408,36.11774
196,1318,2979.42738,2847.19502,101.87753,44.32433,7.56264,1.86893,35.67217
197,1319,3040.57859,2836.24439,128.38089,76.56405,7.50696,2.28248,35.63335
198,1321,3060.39857,3030.71449,124.08642,65.97892,7.29335,1.89613,34.82279
199,1333,20003.23233,1517.58466,88.43953,41.64377,7.39084,1.8018,30.83168
200,1337,7876.7311,12096.7218,125.30964,96.58619,7.35188,2.1874,28.56192
201,1339,5872.37745,11251.82941,112.34931,44.96904,7.5167,2.05741,42.02376
202,1342,20022.48836,1535.62905,111.2304,52.47024,7.89152,2.06177,36.99118
203,1347,5941.83043,11262.6735,142.65131,80.23557,6.95683,2.085,38.08936
204,1390,2015.82985,1949.39998,108.98617,99.81271,7.96416,2.08267,22.94801
205,1409,20126.24917,1591.56628,159.58876,63.62147,7.05047,2.23529,55.64074
206,1411,20074.37716,1515.85339,118.88251,161.26754,8.01735,1.97892,18.2226
207,1412,20051.72764,1491.55763,127.04856,148.8085,7.60985,2.46721,22.52565
208,1413,20066.15823,1518.66307,138.73476,53.14518,6.58697,1.57263,43.48801
209,1414,20052.26144,1546.55423,98.65773,61.01606,7.32218,2.04051,28.32008
210,1420,20036.3025,1505.80399,124.05495,49.31704,7.42719,1.83178,42.36784
211,1432,20050.0883,1511.62945,122.37761,46.22741,7.23233,1.90152,44.45042
212,1452,20031.88703,1512.80098,127.04862,156.90616,7.90918,2.7643,22.7354
213,1466,20026.40665,1545.19497,81.0735,45.26456,6.46008,1.51548,24.80363
214,1482,20073.11516,1516.77484,96.40685,48.29342,7.54454,2.03216,32.45053
215,1483,20027.94861,1545.96347,124.07654,67.49938,7.35204,2.30361,37.53882
216,1484,19994.76832,1551.35189,114.70436,89.22547,7.13578,1.61023,24.12784
217,1486,20020.27277,1543.84577,161.92695,88.05439,7.15026,1.67226,38.31284
218,1627,16697.70208,4134.50889,139.45759,136.84456,7.17877,1.7102,23.53667
219,1628,16699.2881,4122.24056,137.88507,70.62185,7.87258,1.99295,39.08502
220,1970,10979.221,8024.68864,141.85059,69.42143,7.60905,1.5983,37.27403
221,1989,6653.0883,12094.97936,107.16318,46.13069,7.78986,1.46133,33.44804
222,1993,2589.96315,9154.51156,178.06264,83.3599,7.32121,2.11246,51.27903
223,1994,2569.27169,9191.7325,170.41503,178.21564,7.7234,2.23029,28.08342
224,1995,2547.51728,9193.98136,168.6734,128.83175,8.07705,2.24736,35.15498
225,2002,2521.1698,9228.53311,102.47724,56.41726,8.8452,2.45991,34.27551
226,2004,2623.57914,9158.90772,159.18212,132.85917,8.00165,1.93231,29.72125
227,2005,6674.89535,12055.91372,110.73223,63.22088,8.14556,2.40403,34.49938
228,2073,6627.88535,11982.35492,117.85567,46.9304,7.9067,2.01589,42.98712
229,2074,6632.95972,12047.10846,128.9872,62.71632,8.09553,2.39192,42.77673
230,2173,9690.97486,4973.2435,99.07474,42.24268,8.31268,1.89212,35.84327
231,2176,978.23529,583.44537,146.51766,65.91121,6.85151,1.98204,44.67976
232,2178,858.2195,635.14907,120.2829,71.75992,6.9972,2.15764,33.32015
233,2179,775.08264,646.96397,135.36682,92.5734,6.18479,2.10503,32.07895
234,2180,817.99559,614.49966,100.4697,44.85212,6.65277,1.7555,33.83415
235,2188,19397.41277,6476.28671,136.15249,53.14636,8.06425,1.7408,44.42384
236,2214,4918.58168,4337.67,128.42895,62.94362,7.98927,1.83144,37.13381
237,2216,4952.39843,4378.64887,36.33947,27.02391,8.7978,1.8463,17.90591
238,2217,4934.26487,4371.15683,109.65693,44.74255,8.01284,2.13044,41.55473
239,2217,5709.04635,2473.87964,99.51851,44.35644,8.39177,2.29573,38.1646
240,2218,4889.52964,4335.14714,142.05802,54.13072,7.83644,1.84457,47.83811
241,2218,5667.9796,2495.44776,103.11065,66.20461,7.53509,1.80631,26.94595
242,2219,5655.49066,2518.00724,111.62018,54.53152,7.99014,1.6885,33.12363
243,2220,5694.92557,2528.23257,119.82546,59.32781,7.60313,2.22439,38.74022
244,2222,2855.34118,14416.62588,161.71931,63.18468,6.26838,1.95142,52.77919
245,2226,2883.88945,14339.07713,127.40858,62.6614,6.67177,1.76259,36.2494
246,2244,18469.98306,10101.67616,88.74088,42.73278,7.69322,1.85796,30.78152
247,2317,1808.62999,1477.75087,118.80024,45.69078,6.76541,1.7781,41.6915
248,2321,7070.25417,10631.66348,141.40398,81.38256,7.74959,2.17421,38.00165
249,2322,7143.82694,10631.77958,116.11008,89.07214,7.77675,2.45146,28.79632
250,2323,7113.10208,10629.0994,123.77455,71.73477,8.04029,1.55446,30.26553
251,2325,10813.36854,4199.51084,108.69309,90.04748,8.63739,2.5004,26.44432
252,2358,9609.45691,2077.94946,116.22784,64.00341,7.93149,2.44026,36.78641
253,2401,3282.63723,1839.37015,152.39228,63.65952,7.54742,2.37304,53.76899
254,2402,3239.92402,1751.28621,118.05935,98.12492,7.20104,1.78253,24.24522
255,2403,3238.41061,1739.27678,144.7089,85.93026,6.6403,2.01426,36.33777
256,2404,3242.09478,1814.04863,83.88938,57.95115,7.39372,2.0069,24.02902
257,2405,3254.99739,1802.34916,135.65705,72.83937,7.30524,1.77111,35.44627
258,2486,2524.03928,9218.83135,150.15707,60.72821,7.947,1.8324,47.28282
259,2568,11356.51258,1928.88273,125.7965,91.82471,7.6747,1.99345,28.63129
260,2569,11335.5337,1913.13483,168.04804,119.4721,7.28598,2.44201,38.58917
261,2570,11385.93968,1935.07069,125.26758,98.50913,7.61004,1.82148,26.2163
262,2689,4333.36672,12709.89653,116.69067,64.11294,6.94033,1.76339,31.83697
263,2690,4328.30591,12708.34363,109.3037,62.36947,6.74026,1.72895,29.66638
264,2691,4340.46762,12666.69404,67.01249,43.11221,6.90734,1.61982,21.37564
265,2693,4328.41984,12700.63678,213.51023,102.27189,6.76156,1.87756,53.78291
266,2893,5688.04647,7086.33172,173.05051,148.91726,8.26539,2.47313,34.2998
267,2894,5610.14055,7030.82784,130.97864,102.20027,8.57065,2.28934,29.66275
268,2909,16263.13992,6251.01871,148.64895,74.42728,8.24472,2.23697,44.30754
269,2910,16273.55351,6240.00105,114.68544,117.49566,8.11978,2.08284,21.87124
270,2968,2921.31751,10013.22064,122.30895,59.1539,7.61422,1.93385,37.30403
271,2969,16287.76328,6260.36134,121.22624,117.75408,8.54249,2.11227,23.51118
