"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,15963.41505,13116.56692,380.14941,311.0308,4.85734,2.13731,58.8296
2,4,15961.32071,13156.18206,179.8933,107.67398,6.94295,2.52246,47.13829
3,5,16031.05326,13158.2536,186.98039,74.35174,8.1856,1.96841,57.99088
4,6,16019.37366,13172.33815,242.80987,174.8504,6.08152,2.06959,45.49436
5,7,16026.18791,13168.09059,114.83616,56.19292,7.74752,1.93176,35.60414
6,63,2751.7982,12609.92084,171.93439,65.59256,7.50304,2.21256,60.45487
7,108,19325.47042,2795.07169,207.47799,96.71399,7.52707,2.06893,56.81711
8,118,15807.50214,12848.60906,170.9414,73.15303,7.1362,1.96187,51.27948
9,162,12181.62579,6191.42751,218.14265,132.25167,9.33224,2.76486,57.08522
10,169,20415.8077,3771.90075,245.4156,121.59105,7.65224,2.14838,62.829
11,180,20470.62665,3772.89081,178.52571,80.35133,8.23827,2.36896,56.71359
12,181,20473.82673,3735.77383,252.25777,149.39443,7.47508,2.21147,56.58271
13,194,10602.94381,10512.16755,149.81291,74.00755,9.25075,2.18941,44.48757
14,203,9947.5231,2973.3854,156.3076,67.76477,8.94804,2.41814,53.74924
15,232,10440.52422,3775.76192,239.30426,204.41969,8.39218,3.06703,49.46406
16,240,9234.9285,10503.98674,238.18638,139.73163,8.13205,1.88186,49.89965
17,241,9267.73525,10583.84185,240.59607,150.9155,8.03102,2.89739,61.852
18,253,10372.44825,3817.91422,207.04275,129.94007,7.91714,2.48445,49.88795
19,256,10359.12888,3799.03657,168.85953,129.05821,10.889,2.8718,40.0333
20,263,17265.72678,8140.17697,144.11358,88.14297,8.53132,2.02562,35.56064
21,264,17273.08737,8101.22572,197.81605,167.2843,9.34691,2.5218,38.54031
22,266,17219.0944,8169.38191,240.93422,209.61303,8.28797,2.86818,46.96116
23,271,11017.72897,12711.38903,122.75702,55.15336,8.14493,2.23277,42.42607
24,272,11182.64979,12769.07443,212.34987,104.40007,7.81609,1.98507,54.13432
25,273,10302.78027,3823.58745,282.30442,164.59279,7.30196,2.20458,62.38058
26,277,10394.78751,3809.26722,177.76378,108.2019,8.1088,2.2298,43.06215
27,278,7383.75788,5514.10254,268.65948,357.59505,6.80144,3.35468,39.89933
28,314,5604.17718,7906.1768,238.23721,150.84906,7.40742,2.19773,51.21177
29,316,5546.63865,7883.7969,192.17887,114.55568,10.01147,2.37401,47.90076
30,337,12345.86213,3187.16814,154.07217,66.94925,9.58171,2.48384,53.98135
31,340,12304.57478,3162.73514,273.73381,182.43253,7.82824,1.9477,51.03462
32,341,12374.23861,3179.8495,225.77551,112.14243,7.47335,2.34185,62.05549
33,346,19837.57758,9248.84892,184.27722,89.85097,8.58806,2.29435,53.39376
34,395,8422.33336,5080.16269,182.93554,110.511,9.22193,2.70254,49.37237
35,439,5275.97547,11740.45582,163.43398,129.7886,8.44524,2.15197,32.78873
36,443,5224.53907,11761.91903,196.30818,106.84809,7.8543,2.04715,48.08051
37,444,5217.15471,11733.10172,185.90426,138.18016,8.39444,2.66581,42.01037
38,460,5319.59497,11716.40028,153.4526,95.38676,8.40041,2.08843,37.12301
39,461,5259.63474,11754.54862,218.21036,168.10812,8.43064,2.71016,46.40118
40,463,5234.7776,11776.13093,177.27435,89.1872,8.65412,2.58694,54.44958
41,474,5229.47545,11743.15347,224.39204,167.13832,8.86654,2.92258,51.04762
42,475,5254.46039,11732.44555,180.05287,87.36251,8.46908,2.35439,53.52069
43,476,5349.63939,11740.5637,169.62717,88.96063,7.9915,1.75447,41.40875
44,479,5209.17125,11753.24972,153.01187,78.09976,8.46002,2.04444,42.47144
45,480,5263.79906,11787.78526,224.13652,124.12929,7.32641,1.98226,51.30314
46,481,5262.82872,11783.20489,153.92897,90.03741,8.84341,2.32914,41.14165
47,481,18987.88417,6781.61397,201.81853,125.11265,7.76024,2.4816,49.39782
48,482,18936.84684,6760.04864,211.58836,122.99802,8.49337,2.49975,54.12931
49,495,5296.2306,11749.6703,205.03426,115.82499,7.11608,2.72462,57.13572
50,508,930.94041,8432.17927,280.19546,242.87593,5.84304,2.00283,43.13832
51,509,15737.85753,13138.25195,247.17905,183.50944,6.40113,2.1848,46.34596
52,514,15744.60722,13082.58696,227.26459,115.5524,7.09329,1.99226,55.5446
53,517,876.70853,8484.37407,191.67838,114.88702,7.14904,1.6049,39.20872
54,518,15731.85354,13067.18924,213.13331,101.6293,7.57858,1.90887,54.39197
55,519,989.75395,8413.944,270.93026,157.22292,6.28646,2.03191,57.76314
56,534,8719.28523,12915.85706,197.772,116.52081,6.9611,1.99674,44.91021
57,581,6033.50574,2385.71281,218.63123,105.87556,7.37961,2.18276,59.16802
58,623,13185.97014,1980.92835,260.39529,155.23068,6.47446,2.1929,57.37858
59,631,13518.03848,3524.02484,251.44711,246.40206,8.04055,2.94116,44.77153
60,632,13479.40595,3574.11578,251.11411,281.98324,6.55928,2.18303,34.33059
61,633,13504.70656,3526.48457,265.88441,281.80117,7.11685,2.26798,38.01263
62,634,13494.3929,3549.00719,187.84978,232.96727,8.8145,2.33242,27.01487
63,635,13482.93209,3554.70401,200.52687,221.49708,9.05882,2.50722,31.72287
64,636,13557.54339,3556.93272,202.78313,166.3101,8.65645,3.49055,48.96662
65,637,13511.7961,3540.74854,215.76065,196.3399,9.41867,2.69099,40.17668
66,638,13526.44195,3541.9137,222.69769,243.16727,7.99055,2.72402,35.94557
67,639,13507.9953,3573.55961,272.07391,341.81814,6.11493,3.53911,43.6921
68,640,13542.7681,3537.67325,210.30171,173.54591,9.24035,2.77457,43.33181
69,641,13447.9579,3529.78838,233.9617,171.42644,8.97762,2.38695,47.22648
70,642,13504.15131,3496.20298,251.85069,263.30204,8.13116,2.8593,41.85445
71,643,13493.03497,3554.41586,181.95368,112.2022,10.7248,2.6657,47.96633
72,644,13458.97026,3539.3973,218.0877,205.19982,9.3499,3.22826,43.94636
73,644,19569.09199,10182.39144,253.61607,142.99039,7.03282,2.54408,64.60939
74,645,13570.66609,3518.20736,163.26848,131.5068,9.19357,2.50063,34.84292
75,646,10690.47291,9181.31946,345.1119,398.73438,5.05746,2.64126,46.99204
76,646,13577.96706,3599.6705,152.89621,78.36483,8.60097,2.36341,45.72406
77,647,10679.94897,9179.87047,204.01503,146.20733,8.61883,2.91844,48.93134
78,655,13573.0152,3789.65793,196.24608,84.65246,8.00738,2.23974,60.83272
79,796,17792.83509,8977.97086,214.06385,272.40552,8.1433,2.95518,32.44525
80,797,17815.11645,9029.86934,131.61615,62.26937,8.12182,2.11896,41.49732
81,808,22093.987,9917.19514,241.67233,161.40995,6.99819,2.03253,47.567
82,809,22014.802,9988.81139,246.90851,138.38257,6.31,1.83606,52.35452
83,815,22047.62292,10008.76989,152.69788,61.87616,7.03768,1.94718,49.27687
84,860,10046.71561,2757.38529,199.9674,170.33609,8.56109,3.37029,45.86106
85,873,5497.22367,10105.62763,187.82531,117.46664,8.45885,2.55631,47.34706
86,902,5571.01068,10054.80745,228.97662,134.61361,7.10784,2.05512,50.75126
87,903,5496.48522,10080.52114,185.79086,96.29746,7.3264,2.49212,53.76861
88,908,5595.16651,10124.62117,178.09996,118.32087,9.22493,2.16932,39.77972
89,910,5597.24504,10108.15949,188.21958,159.71013,8.6884,2.39659,36.15256
90,912,5509.13423,10117.05543,176.06582,119.02108,8.87496,2.75771,44.40475
91,916,5511.12582,10106.14578,213.79931,170.59563,8.45469,2.51983,42.61911
92,930,21987.60075,9980.58831,140.34976,60.32976,7.9059,2.30673,48.81893
93,931,22006.09152,10049.29842,264.20497,171.61352,6.94595,2.45816,58.07769
94,934,5619.82746,10103.84286,141.75707,61.69758,8.69963,1.88879,43.74802
95,946,18174.93826,6313.92354,228.80705,131.32258,7.73538,2.36983,56.1652
