"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,5023.30669,5265.98586,255.32884,82.18669,4.71212,1.49881,73.75813
2,2,6620.94119,12670.6437,124.01549,47.95659,4.9248,1.62905,40.95289
3,3,7454.92943,7769.57611,117.56697,96.61178,7.64482,2.18435,26.2791
4,3,10938.85347,11291.33011,106.30278,69.25755,7.90318,1.81201,27.1487
5,3,13833.98921,8267.64299,111.85222,94.06363,8.01786,2.3897,26.07732
6,3,21128.37454,9870.18831,150.1697,129.74734,6.61657,2.38849,30.6082
7,4,7413.82716,7727.90939,149.13716,57.75875,7.4832,2.16564,53.28344
8,4,13810.38944,8272.07997,105.97166,180.58063,8.55828,2.73954,16.36011
9,4,21054.18302,9887.60498,137.30809,140.26787,7.71206,2.17792,24.71088
10,5,13857.51913,8249.41262,107.91173,116.70927,9.30692,2.32534,21.21219
11,5,21093.38466,9877.29162,115.61633,95.90578,7.46798,1.83685,24.24509
12,6,13843.32069,8242.07807,124.20168,105.13763,8.14541,2.21088,26.70492
13,6,20961.58532,9587.29847,131.79985,160.23907,6.70241,1.9511,20.63517
14,7,13845.55877,8285.18855,200.07022,92.06454,6.5335,2.06673,55.84842
15,7,20969.57115,9575.57188,134.87288,146.19019,7.20517,2.37806,24.28503
16,8,20889.09272,9552.49719,130.07084,166.59026,7.27082,1.99315,19.92542
17,9,20905.34634,9542.44076,139.5967,144.19429,8.01967,2.0536,24.22451
18,10,20869.57275,9566.81286,138.7663,108.84225,7.29055,2.25278,30.41061
19,18,8412.56814,7539.92304,131.29434,52.53337,7.41099,1.67133,41.8451
20,20,8477.33405,7528.42352,116.1198,61.73558,7.9282,1.61134,31.36933
21,36,8990.26789,14356.16122,95.74356,53.14685,6.64172,1.89826,29.20928
22,37,8963.01993,14345.62946,80.53556,42.09912,6.3341,1.52566,25.88263
23,44,13770.45287,6495.39821,75.29892,37.55736,7.36236,1.46705,25.61896
24,45,13771.59368,6519.27298,114.33899,70.77585,7.95728,1.84154,29.4595
25,54,5179.35337,6498.58312,125.05177,49.53868,7.30056,1.82822,42.64905
26,61,6936.73559,4125.27865,108.52411,70.87016,8.5977,2.41599,30.92993
27,63,2521.58595,9430.02225,154.17664,114.76438,7.52373,2.06091,32.45503
28,64,2584.41813,9384.84198,162.76382,65.09185,7.40946,2.10797,54.37559
29,92,10156.71641,7256.67189,114.7382,57.77552,8.16085,2.1296,36.46495
30,97,7216.62687,10592.11177,124.90199,57.77008,7.91612,1.94119,39.11299
31,98,7216.91624,10655.86493,163.91551,63.29564,8.11894,2.33014,59.70146
32,99,7208.01949,10697.24938,124.67055,61.31018,7.14411,1.7952,36.06464
33,99,10075.2076,7181.34463,122.40957,59.78515,7.62624,1.56891,33.93024
34,100,7277.77451,10643.16339,228.0803,174.86591,6.42041,2.52765,46.21089
35,101,7264.61619,10667.86865,128.17427,62.50449,7.82367,2.05413,39.27432
36,103,10089.51889,7159.58284,145.56213,70.83782,7.84382,1.66537,38.69192
37,104,10072.73991,7210.70034,169.82688,95.13084,6.73906,1.76584,39.61859
38,106,10095.47858,7145.37292,135.16396,84.58527,7.78135,2.44727,36.78577
39,110,2512.19015,9423.72851,129.45194,74.80634,7.13168,2.15852,35.68933
40,118,10107.60594,7231.81767,102.49196,44.73002,8.19162,1.86886,35.71071
41,118,11584.30827,11435.44898,130.39317,51.55785,8.12264,1.61595,41.39959
42,122,10144.46224,7144.22515,120.0296,52.62565,6.84614,1.95882,39.88101
43,169,18739.09746,11396.81543,195.71725,83.63887,6.14499,1.61526,51.01563
44,207,19750.55295,11732.17199,124.7554,48.34031,7.10307,2.38561,49.94213
45,208,19809.26367,11748.27178,124.76421,59.73927,6.76371,1.98326,38.49096
46,209,19843.09738,11704.33603,162.72881,68.74901,6.20371,1.85722,48.62391
47,234,8239.16952,2289.25504,139.25188,125.0904,7.68152,2.30041,27.89966
48,235,6990.69147,14057.78974,130.00065,94.42666,6.73511,1.86093,28.51185
49,235,8212.62814,2298.04414,109.12653,113.44851,8.51979,2.47106,22.45058
50,236,7021.2111,14023.37718,151.22767,70.2795,6.44677,1.86835,43.22852
51,238,8272.43369,2333.22297,163.04073,64.44966,7.76227,2.38955,59.27616
52,246,12698.67112,4219.57272,129.79092,69.58228,7.83668,2.19472,38.10727
53,250,10636.56702,5990.28433,105.64914,51.08734,9.21417,1.82707,33.41685
54,253,6622.0161,6737.83486,121.15258,142.2146,9.35763,2.30127,21.30969
55,253,16850.61745,8376.49591,135.53983,122.44054,8.29933,2.40184,27.84379
56,254,6626.18365,6754.94351,124.56654,178.48574,8.69309,3.26819,21.7317
57,254,16883.53704,8378.57378,135.7874,122.86495,8.64144,2.61553,28.94591
58,255,6659.45238,6779.14128,121.71759,105.51662,9.35851,2.66358,28.15121
59,255,16831.73275,8372.11876,152.72678,110.41906,8.12065,2.02474,32.68847
60,256,6602.61964,6765.88093,160.91698,166.63606,8.14154,2.52122,28.75737
