"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,2214.33811,7308.14165,128.77877,174.28005,7.6871,1.95874,19.0095
2,2,2875.95535,4795.76589,116.53825,36.31526,6.54812,1.75641,47.89105
3,2,4463.70232,9584.38475,102.8055,70.68866,6.39588,1.40222,23.69673
4,3,2212.07007,7296.22189,149.03821,354.52353,8.30158,3.26045,16.89516
5,3,4452.78287,9605.66242,127.72207,274.17413,8.38997,2.62413,15.31551
6,3,11529.86901,4395.41881,140.70929,87.53047,7.32152,1.6258,31.59728
7,3,12846.55044,9728.69187,161.55199,77.28209,7.30305,2.21269,48.3147
8,4,2221.51456,7292.17402,135.03201,263.29653,9.43989,2.85821,17.36959
9,4,4434.19541,9656.08104,133.84152,159.25502,8.73682,1.99607,21.27303
10,4,6711.65638,13673.68559,73.37474,47.36906,7.66976,1.99542,23.67407
11,4,11513.66227,4383.52143,54.9019,35.68499,7.57585,1.86621,20.844
12,4,12758.79772,9711.09935,107.22431,43.41978,7.76527,2.0915,40.8529
13,4,19182.69486,10322.42014,130.10858,82.28563,6.86185,2.03157,32.60542
14,5,2216.88507,7307.69517,151.0092,330.1013,8.37018,2.90695,17.2841
15,5,4465.50848,9586.16602,147.18231,174.3794,7.53058,1.8308,21.91721
16,5,6724.71938,13690.566,148.06058,74.63965,6.80753,1.68429,38.32045
17,5,19172.46188,10309.01851,151.79847,61.89019,6.9071,1.89329,48.13656
18,6,2225.92575,7289.85281,138.72928,254.39146,8.03989,2.47795,17.49509
19,6,4502.56509,9599.77347,134.39768,121.71527,8.62504,2.28837,27.07902
20,6,12777.4252,9714.61393,157.54096,79.67966,7.88519,2.13946,44.6567
21,7,2224.76758,7288.75158,121.52443,252.73753,8.64078,2.90645,15.73927
22,7,4497.64388,9630.68426,117.8445,233.16101,8.76655,2.93432,16.05469
23,7,19201.15511,10220.03068,144.16053,68.87447,6.81017,1.74538,39.78212
24,8,2234.22668,7306.31267,154.78098,163.61646,8.58756,2.59214,27.97331
