"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,500.83505,8263.44475,163.6028,104.99181,5.91719,1.98402,36.9229
2,3,1868.42533,9037.47116,106.03457,48.18906,8.064,2.23666,38.49443
3,3,8704.28764,11315.48128,132.77706,235.12661,8.36448,2.33213,17.11713
4,3,10955.75599,1031.45834,111.53032,62.31084,7.68189,1.94251,31.90444
5,4,1885.35859,9090.57806,136.20764,60.57848,7.23579,1.86194,41.66914
6,4,8698.61041,11306.97971,121.03058,196.27957,9.03717,2.16816,16.83875
7,4,10982.54483,991.10943,123.26477,63.62948,7.31523,1.81419,34.75782
8,5,8727.01122,11293.85284,123.46529,52.13285,7.91901,2.09804,43.20826
9,5,10964.02555,990.26647,132.57453,75.4813,7.00791,1.86945,34.30194
10,5,13065.86558,13975.50175,148.73859,87.20936,6.89848,1.67566,34.45733
11,6,10976.87863,1004.95844,163.19492,104.28618,7.69058,2.28566,39.62651
12,7,11021.7594,968.79795,155.09642,95.23255,7.35833,2.18776,38.59294
13,7,13069.94236,13951.25701,134.18632,228.80167,8.03767,2.37099,17.75147
14,7,16545.38024,7153.43858,110.57277,57.30983,8.91906,2.07979,34.54021
15,8,11046.62605,1039.92404,123.56863,56.46399,8.1621,2.16797,41.41318
16,8,13033.20835,13941.37659,168.31689,97.06091,6.67881,2.09163,41.79572
17,8,22085.41511,13958.32496,98.24205,40.70518,5.98624,1.79203,35.56053
18,10,10992.0926,977.36726,144.24742,66.89494,7.52041,1.62778,39.43236
19,11,8757.56884,11292.45041,118.96333,58.40846,8.36269,2.06405,37.4061
20,11,11007.48343,1000.22688,159.41745,95.28842,7.79609,1.80884,36.66928
21,12,10938.83182,988.77686,143.14317,92.20888,7.47301,2.07217,34.45123
22,13,8731.68306,11336.21746,138.10312,54.58873,8.14325,2.00601,47.70942
23,13,10987.81035,981.53931,151.35106,290.64164,7.86679,2.99426,19.14899
24,13,13038.29881,13934.79495,185.49063,80.35323,6.29483,1.78702,51.18955
25,14,10988.97631,1003.88679,138.40112,289.56205,8.98162,2.85704,16.79556
26,14,22118.19774,13910.16837,122.06127,55.51939,6.12513,1.71339,36.90868
27,15,10998.77523,986.17891,149.9451,272.18884,8.38795,3.03228,19.90847
28,15,22098.4151,13973.17316,120.64359,53.59416,6.13501,1.86636,38.72634
29,16,10994.65775,1026.31724,134.46913,304.55528,7.98116,2.63677,15.24369
30,17,11005.11377,1011.61389,141.79517,345.99364,8.89616,4.08335,17.69533
31,18,10993.18284,995.82807,139.71964,328.28847,8.68208,3.79108,17.42832
32,19,10994.49953,977.18947,128.9037,453.08477,9.12889,3.06219,11.6953
33,19,22134.84455,13918.14102,119.09157,54.27412,6.1511,1.79638,37.07643
34,20,10995.18457,1009.76826,118.20866,88.80616,8.43322,2.14208,27.85773
35,20,13095.7365,14027.88483,151.50471,201.00689,7.67458,1.83018,20.6943
36,20,22104.81498,13876.83297,145.70455,58.70315,6.54592,1.49369,42.28967
37,21,10969.87232,1006.61615,123.35504,81.88355,7.83763,1.91002,29.73643
38,21,22155.01322,13843.01996,138.37936,55.53093,6.46894,1.70294,43.52482
39,23,13072.84199,13966.98958,139.72487,161.02323,7.27849,2.29147,23.42541
40,32,3095.71907,1756.35278,97.24125,52.1905,7.82155,1.73563,29.11294
41,32,9315.74334,6349.64369,152.45553,97.14511,9.0522,2.34271,38.41176
42,35,4730.64637,14428.98346,94.30436,55.15552,6.60331,1.89341,27.91784
43,37,4783.19918,14400.98505,94.64967,60.95758,7.18194,1.84878,25.94166
44,37,8459.11518,9182.74075,106.67671,59.78781,8.13469,2.14746,32.43129
45,38,4806.45746,14467.04653,104.03384,47.2766,6.62732,1.60013,32.81211
46,42,4445.54068,714.57552,120.14407,91.82816,7.6596,1.9586,26.81171
47,43,4419.50358,705.5267,156.59245,215.14818,8.49444,2.71296,23.79901
48,44,4397.50529,685.85759,146.01212,176.6123,8.39003,2.59884,24.48229
49,45,4403.71801,678.08729,158.05231,150.99686,7.86754,2.25709,28.68198
50,46,4390.19907,727.18266,166.18161,95.64867,8.15323,2.22195,42.81063
51,52,9295.36769,9421.41757,151.49906,288.50478,8.25202,3.76761,21.34021
52,56,9279.29771,9446.22096,140.83226,138.42957,8.2188,2.64069,28.00153
53,60,15141.082,7209.3284,144.26659,204.96944,8.40377,2.68181,21.96702
54,64,3870.3289,4917.05826,147.14766,73.84107,7.64761,2.20265,43.56649
55,65,3892.88175,4999.7636,94.80393,63.82343,8.99905,2.35674,27.74786
56,68,17020.82064,7025.66811,154.61108,217.89396,8.39978,2.59351,22.75323
57,72,16506.75773,5562.80131,179.24491,80.31856,7.66534,2.18329,54.34873
58,72,18783.96055,3297.82015,95.25221,48.48003,7.56578,1.47427,28.18899
59,81,16477.68721,5479.33697,133.46646,60.22638,7.94765,1.83493,40.4208
60,87,9225.34136,3288.47508,152.29111,75.96067,8.19113,2.47566,47.84425
61,92,9234.77248,3278.25748,120.50294,60.8297,8.34335,2.20364,38.13305
62,93,9371.23068,6340.51222,166.20543,66.17004,8.14734,1.58169,47.63669
63,95,9317.17085,3264.47282,145.65583,61.61466,8.09406,1.71954,43.46336
64,100,9278.44022,3300.22119,197.1716,83.26999,7.73516,2.27385,62.698
65,101,9267.19717,3265.51646,177.25118,102.41706,7.06455,2.25508,45.0027
66,111,9325.03041,3295.03546,115.67996,65.8061,8.71037,2.08424,33.17423
67,113,9315.57427,3238.77073,214.06434,142.5781,7.80531,2.37486,47.51735
68,113,18117.40557,2832.87788,203.23174,129.8083,6.66795,2.77176,51.87526
69,116,18103.65696,2835.33207,132.07019,83.48606,7.69737,2.13779,33.6808
70,117,18115.56682,2815.72444,121.88264,81.48346,7.23297,1.79734,28.69771
71,118,18118.04784,2838.91842,122.73813,104.09339,8.50553,2.21775,26.51782
72,119,18076.6281,2841.21835,210.70492,105.29684,6.85751,1.95671,52.7281
73,123,18153.85712,2808.21018,143.16321,117.33349,7.68956,1.99017,28.51852
74,128,7953.32905,10879.33269,128.41599,59.47787,7.55456,2.01143,40.44094
75,128,18133.81275,2817.40269,133.1449,150.23586,8.4375,2.41947,23.59078
76,129,3145.50149,5968.13486,85.91111,46.73966,8.48842,2.09692,29.22138
77,129,18061.26395,2836.74885,152.84076,161.19116,8.25037,2.45645,27.13111
78,130,8020.71372,10876.50295,141.88902,68.22372,7.36297,2.36088,45.64155
79,133,11333.51136,7645.93647,123.69897,66.14228,8.53305,1.87041,34.41315
80,134,3055.81696,5906.05677,140.28625,56.0324,8.60234,2.07185,48.66409
81,136,2371.15536,1250.14407,134.42955,282.32453,9.14069,3.04242,16.85
82,139,8668.35579,7545.17152,151.99557,223.54013,8.3713,2.60072,21.87305
83,143,4234.06555,2381.14719,97.0288,43.98767,8.96031,2.15068,35.96067
84,143,8732.03136,7533.87304,107.45118,90.02358,9.18368,2.44172,25.7944
85,144,18153.3686,2786.97836,149.90652,107.62472,7.84442,1.87534,31.43468
86,146,4264.8529,2381.50659,160.0767,115.11608,7.62409,2.33047,36.13677
87,147,4223.45127,2426.17492,104.26682,73.82551,7.86667,2.51409,29.02093
88,149,17612.55684,9969.2572,85.04662,43.01522,8.30943,2.02566,30.18116
89,154,8704.92116,11338.77417,93.88004,39.37133,8.69471,2.1848,37.71984
90,159,4204.9701,2393.68581,117.17768,68.58229,8.37258,2.38035,34.86609
91,160,9213.65439,12453.04142,100.31547,39.83987,8.65645,2.02552,39.25906
92,162,9246.61342,12410.22017,101.02424,69.76291,7.84783,2.26896,27.73198
93,162,14070.48893,9627.46374,106.77791,125.62284,9.09687,2.50906,20.47989
94,163,9188.2776,12526.02828,170.99737,85.20885,7.33152,1.8487,44.3181
